(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.06%, Hit Ratio: 39.71%, Max Drawdown: 0.1%
(30, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.06%, Hit Ratio: 34.88%, Max Drawdown: 0.09%
(30, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.06%, Hit Ratio: 40.82%, Max Drawdown: 0.09%
(30, 2, 1.5, 0, 0, 2.5, 3): Return: -0.06%, Hit Ratio: 35.42%, Max Drawdown: 0.1%
(30, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.06%, Hit Ratio: 36.73%, Max Drawdown: 0.1%
(30, 2, 1.5, 0, 0, 3, 3): Return: -0.06%, Hit Ratio: 36.73%, Max Drawdown: 0.1%
(30, 2, 1.5, 0, 0, 3.5, 3): Return: -0.06%, Hit Ratio: 39.22%, Max Drawdown: 0.1%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.06%, Hit Ratio: 30.61%, Max Drawdown: 0.08%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.06%, Hit Ratio: 32.0%, Max Drawdown: 0.08%
(30, 2, 1.5, 0.5, -0.5, 3, 3): Return: -0.06%, Hit Ratio: 32.0%, Max Drawdown: 0.08%
(30, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.06%, Hit Ratio: 33.33%, Max Drawdown: 0.08%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.06%, Hit Ratio: 32.69%, Max Drawdown: 0.09%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.06%, Hit Ratio: 33.96%, Max Drawdown: 0.08%
(60, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.06%, Hit Ratio: 44.57%, Max Drawdown: 0.08%
(60, 1.5, 1, -0.5, 0, 3, 2.5): Return: -0.06%, Hit Ratio: 45.26%, Max Drawdown: 0.08%
(60, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.06%, Hit Ratio: 45.16%, Max Drawdown: 0.08%
(60, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: -0.06%, Hit Ratio: 45.26%, Max Drawdown: 0.08%
(60, 1.5, 1, 0, 0, 2.5, 3): Return: -0.06%, Hit Ratio: 36.84%, Max Drawdown: 0.09%
(60, 1.5, 1, 0, 0, 2.5, 3.5): Return: -0.06%, Hit Ratio: 37.23%, Max Drawdown: 0.1%
(60, 1.5, 1, 0, 0, 3, 2.5): Return: -0.06%, Hit Ratio: 37.5%, Max Drawdown: 0.1%
(60, 1.5, 1, 0, 0, 3, 3): Return: -0.06%, Hit Ratio: 37.5%, Max Drawdown: 0.09%
(60, 1.5, 1, 0, 0, 3, 3.5): Return: -0.06%, Hit Ratio: 37.89%, Max Drawdown: 0.1%
(60, 1.5, 1, 0, 0, 3.5, 2.5): Return: -0.06%, Hit Ratio: 38.54%, Max Drawdown: 0.1%
(60, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: -0.06%, Hit Ratio: 36.73%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: -0.06%, Hit Ratio: 37.37%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, -0.5, 3, 3): Return: -0.06%, Hit Ratio: 37.37%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: -0.06%, Hit Ratio: 37.76%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.06%, Hit Ratio: 38.38%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.06%, Hit Ratio: 39.8%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: -0.06%, Hit Ratio: 37.37%, Max Drawdown: 0.1%
(60, 1.5, 1, 0.5, 0, 3.5, 3): Return: -0.06%, Hit Ratio: 38.38%, Max Drawdown: 0.1%
(60, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: -0.06%, Hit Ratio: 38.78%, Max Drawdown: 0.1%
(60, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.06%, Hit Ratio: 32.41%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: -0.06%, Hit Ratio: 33.64%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: -0.06%, Hit Ratio: 33.03%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.06%, Hit Ratio: 34.26%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.06%, Hit Ratio: 33.94%, Max Drawdown: 0.11%
(60, 2, 1, 0, -0.5, 3, 2.5): Return: -0.06%, Hit Ratio: 36.78%, Max Drawdown: 0.07%
(60, 2, 1, 0, -0.5, 3.5, 2.5): Return: -0.06%, Hit Ratio: 37.93%, Max Drawdown: 0.07%
(60, 2, 1, 0, -0.5, 3.5, 3): Return: -0.06%, Hit Ratio: 36.78%, Max Drawdown: 0.08%
(100, 2, 1, -0.5, 0, 3, 2.5): Return: -0.06%, Hit Ratio: 40.24%, Max Drawdown: 0.09%
(100, 2, 1, -0.5, 0, 3, 3): Return: -0.06%, Hit Ratio: 40.0%, Max Drawdown: 0.09%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: -0.06%, Hit Ratio: 40.74%, Max Drawdown: 0.09%
(100, 2, 1, -0.5, 0, 3.5, 2.5): Return: -0.06%, Hit Ratio: 40.24%, Max Drawdown: 0.09%
(100, 2, 1, -0.5, 0, 3.5, 3): Return: -0.06%, Hit Ratio: 40.0%, Max Drawdown: 0.09%
(100, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.06%, Hit Ratio: 40.74%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 3, 3.5): Return: -0.06%, Hit Ratio: 37.18%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 3.5, 3.5): Return: -0.06%, Hit Ratio: 37.18%, Max Drawdown: 0.09%
(30, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.07%, Hit Ratio: 46.55%, Max Drawdown: 0.16%
(30, 1, 1, -0.5, -0.5, 3, 2.5): Return: -0.07%, Hit Ratio: 45.69%, Max Drawdown: 0.16%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.07%, Hit Ratio: 38.84%, Max Drawdown: 0.18%
(30, 1, 1, 0, -0.5, 3.5, 2.5): Return: -0.07%, Hit Ratio: 39.67%, Max Drawdown: 0.17%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.07%, Hit Ratio: 42.19%, Max Drawdown: 0.1%
(30, 1.5, 1.5, -0.5, 0, 3, 3): Return: -0.07%, Hit Ratio: 40.32%, Max Drawdown: 0.1%
(30, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.07%, Hit Ratio: 41.27%, Max Drawdown: 0.1%
(30, 1.5, 1.5, -0.5, 0, 3.5, 3): Return: -0.07%, Hit Ratio: 43.75%, Max Drawdown: 0.09%
(30, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.07%, Hit Ratio: 44.62%, Max Drawdown: 0.1%
(30, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: -0.07%, Hit Ratio: 43.75%, Max Drawdown: 0.11%
(30, 1.5, 1.5, 0, 0, 3, 2.5): Return: -0.07%, Hit Ratio: 42.19%, Max Drawdown: 0.11%
(30, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: -0.07%, Hit Ratio: 43.94%, Max Drawdown: 0.11%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: -0.07%, Hit Ratio: 43.28%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.07%, Hit Ratio: 44.12%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.07%, Hit Ratio: 45.71%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.07%, Hit Ratio: 40.0%, Max Drawdown: 0.1%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: -0.07%, Hit Ratio: 38.03%, Max Drawdown: 0.11%
(30, 1.5, 1.5, 0.5, 0, 3, 3): Return: -0.07%, Hit Ratio: 37.14%, Max Drawdown: 0.11%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: -0.07%, Hit Ratio: 40.28%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.07%, Hit Ratio: 40.28%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: -0.07%, Hit Ratio: 40.28%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.07%, Hit Ratio: 41.1%, Max Drawdown: 0.13%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.07%, Hit Ratio: 41.89%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.07%, Hit Ratio: 42.67%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.07%, Hit Ratio: 35.56%, Max Drawdown: 0.09%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.07%, Hit Ratio: 36.17%, Max Drawdown: 0.09%
(30, 2, 1.5, 0, 0, 3, 3.5): Return: -0.07%, Hit Ratio: 38.0%, Max Drawdown: 0.1%
(30, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.07%, Hit Ratio: 40.38%, Max Drawdown: 0.1%
(30, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.07%, Hit Ratio: 31.91%, Max Drawdown: 0.1%
(60, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.07%, Hit Ratio: 35.19%, Max Drawdown: 0.1%
(60, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.07%, Hit Ratio: 33.96%, Max Drawdown: 0.11%
(60, 1.5, 1, 0, 0.5, 3.5, 3): Return: -0.07%, Hit Ratio: 33.33%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.07%, Hit Ratio: 37.11%, Max Drawdown: 0.09%
(60, 1.5, 1, 0.5, 0, 2.5, 3): Return: -0.07%, Hit Ratio: 35.71%, Max Drawdown: 0.1%
(60, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: -0.07%, Hit Ratio: 36.08%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0, 3, 2.5): Return: -0.07%, Hit Ratio: 36.36%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0, 3, 3): Return: -0.07%, Hit Ratio: 36.36%, Max Drawdown: 0.1%
(60, 1.5, 1, 0.5, 0, 3, 3.5): Return: -0.07%, Hit Ratio: 36.73%, Max Drawdown: 0.11%
(60, 1.5, 1, 0.5, 0, 3.5, 2.5): Return: -0.07%, Hit Ratio: 37.37%, Max Drawdown: 0.1%
(60, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.07%, Hit Ratio: 36.78%, Max Drawdown: 0.08%
(60, 2, 1, 0, -0.5, 2.5, 3): Return: -0.07%, Hit Ratio: 34.88%, Max Drawdown: 0.08%
(60, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.07%, Hit Ratio: 36.05%, Max Drawdown: 0.08%
(60, 2, 1, 0, -0.5, 3, 3): Return: -0.07%, Hit Ratio: 35.63%, Max Drawdown: 0.08%
(60, 2, 1, 0, -0.5, 3, 3.5): Return: -0.07%, Hit Ratio: 36.78%, Max Drawdown: 0.09%
(60, 2, 1, 0, -0.5, 3.5, 3.5): Return: -0.07%, Hit Ratio: 37.93%, Max Drawdown: 0.08%
(100, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.07%, Hit Ratio: 35.9%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 2.5, 3): Return: -0.07%, Hit Ratio: 36.36%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.07%, Hit Ratio: 37.18%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 3, 2.5): Return: -0.07%, Hit Ratio: 35.9%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 3, 3): Return: -0.07%, Hit Ratio: 36.36%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 3.5, 2.5): Return: -0.07%, Hit Ratio: 35.9%, Max Drawdown: 0.09%
(100, 2, 1, 0, -0.5, 3.5, 3): Return: -0.07%, Hit Ratio: 36.36%, Max Drawdown: 0.09%
(100, 2, 1, 0.5, 0, 3, 3.5): Return: -0.07%, Hit Ratio: 39.36%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 3.5, 3.5): Return: -0.07%, Hit Ratio: 39.36%, Max Drawdown: 0.1%
(30, 1, 1, 0, -0.5, 3, 2.5): Return: -0.08%, Hit Ratio: 38.02%, Max Drawdown: 0.18%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.08%, Hit Ratio: 35.82%, Max Drawdown: 0.19%
(30, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.08%, Hit Ratio: 41.94%, Max Drawdown: 0.1%
(30, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: -0.08%, Hit Ratio: 40.32%, Max Drawdown: 0.1%
(30, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.08%, Hit Ratio: 42.19%, Max Drawdown: 0.11%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.08%, Hit Ratio: 41.79%, Max Drawdown: 0.12%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.08%, Hit Ratio: 42.65%, Max Drawdown: 0.12%
(30, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: -0.08%, Hit Ratio: 41.79%, Max Drawdown: 0.12%
(30, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.08%, Hit Ratio: 42.65%, Max Drawdown: 0.12%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.08%, Hit Ratio: 43.48%, Max Drawdown: 0.12%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.08%, Hit Ratio: 44.29%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.08%, Hit Ratio: 43.94%, Max Drawdown: 0.13%
(30, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: -0.08%, Hit Ratio: 43.94%, Max Drawdown: 0.13%
(30, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.08%, Hit Ratio: 45.59%, Max Drawdown: 0.13%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.08%, Hit Ratio: 38.89%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.08%, Hit Ratio: 38.03%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.08%, Hit Ratio: 41.1%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.08%, Hit Ratio: 41.1%, Max Drawdown: 0.13%
(30, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.08%, Hit Ratio: 41.43%, Max Drawdown: 0.13%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.08%, Hit Ratio: 43.06%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.08%, Hit Ratio: 31.11%, Max Drawdown: 0.1%
(30, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.08%, Hit Ratio: 32.61%, Max Drawdown: 0.1%
(30, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.08%, Hit Ratio: 36.96%, Max Drawdown: 0.11%
(30, 2, 1.5, 0, 0, 3, 2.5): Return: -0.08%, Hit Ratio: 37.5%, Max Drawdown: 0.11%
(30, 2, 1.5, 0, 0, 3.5, 2.5): Return: -0.08%, Hit Ratio: 40.0%, Max Drawdown: 0.11%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.08%, Hit Ratio: 32.65%, Max Drawdown: 0.1%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.08%, Hit Ratio: 33.33%, Max Drawdown: 0.1%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.08%, Hit Ratio: 35.85%, Max Drawdown: 0.1%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: -0.08%, Hit Ratio: 33.64%, Max Drawdown: 0.11%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.08%, Hit Ratio: 33.64%, Max Drawdown: 0.11%
(60, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.08%, Hit Ratio: 34.26%, Max Drawdown: 0.11%
(60, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.08%, Hit Ratio: 34.26%, Max Drawdown: 0.11%
(60, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.08%, Hit Ratio: 35.51%, Max Drawdown: 0.11%
(60, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.08%, Hit Ratio: 35.19%, Max Drawdown: 0.11%
(60, 1.5, 1, 0, 0.5, 2.5, 3): Return: -0.08%, Hit Ratio: 31.78%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: -0.08%, Hit Ratio: 31.78%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, 0.5, 3, 2.5): Return: -0.08%, Hit Ratio: 33.02%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, 0.5, 3, 3): Return: -0.08%, Hit Ratio: 32.41%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, 0.5, 3, 3.5): Return: -0.08%, Hit Ratio: 32.41%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: -0.08%, Hit Ratio: 33.64%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: -0.08%, Hit Ratio: 33.33%, Max Drawdown: 0.12%
(60, 2, 1, -0.5, 0, 3.5, 2.5): Return: -0.08%, Hit Ratio: 42.05%, Max Drawdown: 0.09%
(60, 2, 1, -0.5, 0, 3.5, 3): Return: -0.08%, Hit Ratio: 41.38%, Max Drawdown: 0.09%
(100, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.08%, Hit Ratio: 39.51%, Max Drawdown: 0.1%
(100, 2, 1, -0.5, 0, 2.5, 3): Return: -0.08%, Hit Ratio: 39.24%, Max Drawdown: 0.1%
(100, 2, 1, -0.5, 0, 2.5, 3.5): Return: -0.08%, Hit Ratio: 40.0%, Max Drawdown: 0.1%
(100, 2, 1, 0, 0, 3, 2.5): Return: -0.08%, Hit Ratio: 38.82%, Max Drawdown: 0.1%
(100, 2, 1, 0, 0, 3, 3): Return: -0.08%, Hit Ratio: 38.82%, Max Drawdown: 0.11%
(100, 2, 1, 0, 0, 3, 3.5): Return: -0.08%, Hit Ratio: 39.53%, Max Drawdown: 0.1%
(100, 2, 1, 0, 0, 3.5, 2.5): Return: -0.08%, Hit Ratio: 38.82%, Max Drawdown: 0.1%
(100, 2, 1, 0, 0, 3.5, 3): Return: -0.08%, Hit Ratio: 38.82%, Max Drawdown: 0.11%
(100, 2, 1, 0, 0, 3.5, 3.5): Return: -0.08%, Hit Ratio: 39.53%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 3, 2.5): Return: -0.08%, Hit Ratio: 36.96%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 3, 3): Return: -0.08%, Hit Ratio: 38.71%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 3.5, 2.5): Return: -0.08%, Hit Ratio: 36.96%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 3.5, 3): Return: -0.08%, Hit Ratio: 38.71%, Max Drawdown: 0.1%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.09%, Hit Ratio: 34.33%, Max Drawdown: 0.2%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: -0.09%, Hit Ratio: 33.58%, Max Drawdown: 0.2%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.09%, Hit Ratio: 35.82%, Max Drawdown: 0.2%
(30, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.09%, Hit Ratio: 39.13%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -0.09%, Hit Ratio: 37.68%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.09%, Hit Ratio: 39.44%, Max Drawdown: 0.12%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.09%, Hit Ratio: 41.43%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0, 3, 3): Return: -0.09%, Hit Ratio: 30.43%, Max Drawdown: 0.1%
(30, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.09%, Hit Ratio: 31.91%, Max Drawdown: 0.1%
(30, 2, 1.5, -0.5, 0, 3.5, 3): Return: -0.09%, Hit Ratio: 33.33%, Max Drawdown: 0.1%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.09%, Hit Ratio: 34.69%, Max Drawdown: 0.1%
(30, 2, 1.5, 0, 0.5, 2.5, 3): Return: -0.09%, Hit Ratio: 29.17%, Max Drawdown: 0.12%
(30, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.09%, Hit Ratio: 30.61%, Max Drawdown: 0.13%
(30, 2, 1.5, 0, 0.5, 3, 3): Return: -0.09%, Hit Ratio: 30.61%, Max Drawdown: 0.12%
(30, 2, 1.5, 0, 0.5, 3, 3.5): Return: -0.09%, Hit Ratio: 32.0%, Max Drawdown: 0.13%
(30, 2, 1.5, 0, 0.5, 3.5, 3): Return: -0.09%, Hit Ratio: 33.33%, Max Drawdown: 0.12%
(30, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.09%, Hit Ratio: 34.62%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0, 2.5, 3): Return: -0.09%, Hit Ratio: 28.0%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.09%, Hit Ratio: 29.41%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 3, 3): Return: -0.09%, Hit Ratio: 29.41%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 3, 3.5): Return: -0.09%, Hit Ratio: 30.77%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 3.5, 3): Return: -0.09%, Hit Ratio: 32.08%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.09%, Hit Ratio: 33.33%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.09%, Hit Ratio: 28.0%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.09%, Hit Ratio: 29.41%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 3, 3): Return: -0.09%, Hit Ratio: 29.41%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.09%, Hit Ratio: 32.08%, Max Drawdown: 0.13%
(60, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.09%, Hit Ratio: 34.91%, Max Drawdown: 0.11%
(60, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.09%, Hit Ratio: 42.05%, Max Drawdown: 0.1%
(60, 2, 1, -0.5, 0, 2.5, 3): Return: -0.09%, Hit Ratio: 39.53%, Max Drawdown: 0.1%
(60, 2, 1, -0.5, 0, 2.5, 3.5): Return: -0.09%, Hit Ratio: 40.7%, Max Drawdown: 0.1%
(60, 2, 1, -0.5, 0, 3, 2.5): Return: -0.09%, Hit Ratio: 42.05%, Max Drawdown: 0.09%
(60, 2, 1, -0.5, 0, 3, 3): Return: -0.09%, Hit Ratio: 40.23%, Max Drawdown: 0.1%
(60, 2, 1, -0.5, 0, 3, 3.5): Return: -0.09%, Hit Ratio: 41.38%, Max Drawdown: 0.1%
(60, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.09%, Hit Ratio: 42.53%, Max Drawdown: 0.1%
(60, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.09%, Hit Ratio: 29.0%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.09%, Hit Ratio: 29.0%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.09%, Hit Ratio: 29.7%, Max Drawdown: 0.11%
(100, 2, 1, 0.5, 0, 2.5, 2.5): Return: -0.09%, Hit Ratio: 35.16%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 2.5, 3): Return: -0.09%, Hit Ratio: 36.96%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.09%, Hit Ratio: 37.63%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.09%, Hit Ratio: 34.69%, Max Drawdown: 0.09%
(100, 2, 1, 0.5, 0.5, 3, 3): Return: -0.09%, Hit Ratio: 34.34%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.09%, Hit Ratio: 35.0%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.09%, Hit Ratio: 34.69%, Max Drawdown: 0.09%
(100, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.09%, Hit Ratio: 34.34%, Max Drawdown: 0.1%
(100, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.09%, Hit Ratio: 35.0%, Max Drawdown: 0.1%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.1%, Hit Ratio: 42.86%, Max Drawdown: 0.2%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.1%, Hit Ratio: 34.33%, Max Drawdown: 0.2%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.1%, Hit Ratio: 33.58%, Max Drawdown: 0.2%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.1%, Hit Ratio: 35.07%, Max Drawdown: 0.2%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.1%, Hit Ratio: 42.42%, Max Drawdown: 0.13%
(30, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.1%, Hit Ratio: 42.42%, Max Drawdown: 0.13%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.1%, Hit Ratio: 44.12%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.1%, Hit Ratio: 31.82%, Max Drawdown: 0.11%
(30, 2, 1.5, -0.5, 0, 3, 2.5): Return: -0.1%, Hit Ratio: 30.43%, Max Drawdown: 0.11%
(30, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.1%, Hit Ratio: 33.33%, Max Drawdown: 0.11%
