(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 51.28%, Max Drawdown: 0.06%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 51.14%, Max Drawdown: 0.06%
(100, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 53.73%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 53.73%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 56.16%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 56.16%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 54.93%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 54.93%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.07%
(100, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.06%
(100, 1.5, 2, 0, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 54.88%, Max Drawdown: 0.06%
(100, 1.5, 2, 0, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 54.22%, Max Drawdown: 0.06%
(100, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 51.32%, Max Drawdown: 0.06%
(100, 1.5, 2, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 52.94%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 51.16%, Max Drawdown: 0.06%
(100, 2, 1, -0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 56.0%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 56.0%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.06%
(100, 2, 1, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 2, 1, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 2, 1, 0, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 52.94%, Max Drawdown: 0.05%
(100, 2, 1, 0, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 52.94%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 50.98%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0, 3, 3): Return: -0.02%, Hit Ratio: 50.98%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.91%, Max Drawdown: 0.06%
(100, 2, 1, 0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 46.43%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.05%
(100, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 56.1%, Max Drawdown: 0.06%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 61.29%, Max Drawdown: 0.06%
(100, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.06%
(100, 2, 1.5, 0, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 55.81%, Max Drawdown: 0.06%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.06%
(100, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 53.49%, Max Drawdown: 0.06%
(100, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.06%
(100, 2, 1.5, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 53.49%, Max Drawdown: 0.06%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.06%
(100, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 55.81%, Max Drawdown: 0.06%
(100, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 56.0%, Max Drawdown: 0.06%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.05%
(100, 2, 2, -0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.05%
(100, 2, 2, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 62.16%, Max Drawdown: 0.06%
(100, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.06%
(100, 2, 2, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.06%
(100, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(100, 2, 2, 0, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(100, 2, 2, 0, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(100, 2, 2, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(100, 2, 2, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(100, 2, 2, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 50.67%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 50.67%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.67%, Max Drawdown: 0.06%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 48.45%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 48.45%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 48.15%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 48.54%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 48.54%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 49.3%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 46.0%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 46.25%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.88%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 48.47%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 48.47%, Max Drawdown: 0.06%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 48.17%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 48.92%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 48.7%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 45.89%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 45.89%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 45.58%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 45.86%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.84%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 48.75%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 48.75%, Max Drawdown: 0.06%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 54.88%, Max Drawdown: 0.05%
(30, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 55.84%, Max Drawdown: 0.05%
(30, 1.5, 2, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 55.13%, Max Drawdown: 0.05%
(30, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 54.43%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 56.86%, Max Drawdown: 0.06%
(30, 2, 1, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 55.77%, Max Drawdown: 0.06%
(30, 2, 1, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 55.77%, Max Drawdown: 0.06%
(30, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 52.63%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 54.55%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 54.84%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 53.12%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 51.52%, Max Drawdown: 0.05%
(30, 2, 2, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 41.18%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 43.75%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 42.42%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 41.18%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 45.45%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 43.18%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 42.22%, Max Drawdown: 0.04%
(30, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 46.0%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, -0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 44.0%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 43.14%, Max Drawdown: 0.05%
(60, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 51.56%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 53.21%, Max Drawdown: 0.06%
(60, 1, 1, 0, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 48.65%, Max Drawdown: 0.06%
(60, 1, 1, 0, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 48.98%, Max Drawdown: 0.06%
(60, 1, 1, 0, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 48.98%, Max Drawdown: 0.07%
(60, 1, 1, 0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 47.8%, Max Drawdown: 0.04%
(60, 1, 1, 0.5, 0, 3, 3): Return: -0.03%, Hit Ratio: 47.8%, Max Drawdown: 0.04%
(60, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 48.15%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 52.41%, Max Drawdown: 0.06%
(60, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 51.35%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 48.91%, Max Drawdown: 0.07%
(60, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 48.32%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 48.32%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 47.68%, Max Drawdown: 0.04%
(60, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 48.05%, Max Drawdown: 0.04%
(60, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 49.01%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 49.35%, Max Drawdown: 0.05%
(60, 1, 2, -0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 51.61%, Max Drawdown: 0.04%
(60, 1, 2, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 52.45%, Max Drawdown: 0.07%
(60, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 47.1%, Max Drawdown: 0.03%
(60, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 48.03%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 47.33%, Max Drawdown: 0.05%
(60, 1, 2, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 47.71%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 48.67%, Max Drawdown: 0.06%
(60, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 53.16%, Max Drawdown: 0.06%
(60, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 51.09%, Max Drawdown: 0.05%
(60, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 52.63%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.72%, Max Drawdown: 0.07%
(60, 1.5, 1, 0, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 50.57%, Max Drawdown: 0.07%
(60, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 49.43%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 45.83%, Max Drawdown: 0.05%
(60, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.46%, Max Drawdown: 0.04%
(60, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 47.13%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 47.13%, Max Drawdown: 0.06%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 54.41%, Max Drawdown: 0.05%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 54.41%, Max Drawdown: 0.05%
(60, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 51.81%, Max Drawdown: 0.04%
(60, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 51.76%, Max Drawdown: 0.05%
(60, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.43%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 51.43%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 49.32%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 49.32%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 51.72%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 47.13%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 47.78%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 45.98%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.67%, Max Drawdown: 0.04%
(60, 1.5, 2, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 51.85%, Max Drawdown: 0.05%
(60, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 51.81%, Max Drawdown: 0.06%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 47.06%, Max Drawdown: 0.04%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 45.88%, Max Drawdown: 0.04%
(60, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.59%, Max Drawdown: 0.04%
(60, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 51.02%, Max Drawdown: 0.06%
(60, 2, 1, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 50.82%, Max Drawdown: 0.04%
(60, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 49.02%, Max Drawdown: 0.06%
(60, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 49.06%, Max Drawdown: 0.06%
(60, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(60, 2, 1, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 43.55%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 44.62%, Max Drawdown: 0.04%
(60, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 55.56%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 55.56%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 59.46%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 52.78%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 52.78%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(60, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 49.02%, Max Drawdown: 0.04%
(60, 2, 1.5, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 47.06%, Max Drawdown: 0.04%
(60, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 48.94%, Max Drawdown: 0.04%
(100, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 51.67%, Max Drawdown: 0.07%
(100, 1, 1, -0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 53.28%, Max Drawdown: 0.07%
(100, 1, 1, -0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 50.36%, Max Drawdown: 0.08%
(100, 1, 1, -0.5, 0, 3, 3): Return: -0.03%, Hit Ratio: 50.36%, Max Drawdown: 0.08%
(100, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 52.78%, Max Drawdown: 0.09%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 52.78%, Max Drawdown: 0.09%
(100, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 52.67%, Max Drawdown: 0.1%
(100, 1, 1, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 52.67%, Max Drawdown: 0.1%
(100, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 52.67%, Max Drawdown: 0.1%
(100, 1, 1, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.37%, Max Drawdown: 0.07%
(100, 1, 1, 0, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 50.69%, Max Drawdown: 0.08%
