(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.08%, Hit Ratio: 51.92%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 50.62%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 50.62%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 58.93%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 59.65%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.08%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 53.97%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 53.97%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 0.08%, Hit Ratio: 54.84%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 54.84%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 54.84%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 54.84%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 57.81%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 57.81%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 58.06%, Max Drawdown: 0.03%
(100, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 58.73%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 58.06%, Max Drawdown: 0.03%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 58.73%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 2.5, 3): Return: 0.08%, Hit Ratio: 56.92%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: 0.08%, Hit Ratio: 56.92%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 3, 3): Return: 0.08%, Hit Ratio: 57.81%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 57.81%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 3.5, 3): Return: 0.08%, Hit Ratio: 57.81%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 57.81%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 51.52%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.08%, Hit Ratio: 51.56%, Max Drawdown: 0.01%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 0.08%, Hit Ratio: 50.75%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.08%, Hit Ratio: 50.75%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0, 3, 3): Return: 0.08%, Hit Ratio: 53.03%, Max Drawdown: 0.01%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 53.03%, Max Drawdown: 0.01%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 0.08%, Hit Ratio: 53.03%, Max Drawdown: 0.01%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 53.03%, Max Drawdown: 0.01%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 46.88%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.02%
(100, 1.5, 2, -0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(100, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: 0.08%, Hit Ratio: 50.98%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 51.85%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 51.85%, Max Drawdown: 0.01%
(100, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 49.23%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 49.23%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3, 3): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 48.48%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3.5, 3): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 45.07%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 45.07%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0.5, 3, 3): Return: 0.08%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0, 2.5, 3): Return: 0.08%, Hit Ratio: 63.41%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.08%, Hit Ratio: 63.41%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 67.5%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 67.5%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: 0.08%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 51.16%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 51.16%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 54.55%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.08%, Hit Ratio: 52.5%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 3, 3): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 3.5, 3): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 69.23%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 68.97%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 68.97%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 69.23%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 68.97%, Max Drawdown: 0.02%
(100, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 68.97%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 59.26%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 59.26%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 59.26%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 59.26%, Max Drawdown: 0.01%
(30, 1, 1, -0.5, -0.5, 3, 3): Return: 0.07%, Hit Ratio: 51.26%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 52.1%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 51.67%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 52.5%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 45.83%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 55.56%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 3, 3): Return: 0.07%, Hit Ratio: 56.6%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 58.18%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 57.41%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 54.72%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 3, 2.5): Return: 0.07%, Hit Ratio: 58.0%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 3, 3): Return: 0.07%, Hit Ratio: 57.41%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: 0.07%, Hit Ratio: 58.82%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 3.5, 3): Return: 0.07%, Hit Ratio: 58.18%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 53.45%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 56.67%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 57.38%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 54.9%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 47.06%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 49.06%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 51.92%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 53.7%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 56.36%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 48.08%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 3, 2.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 3, 3): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: 0.07%, Hit Ratio: 52.73%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 41.03%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 44.19%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 40.91%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 45.24%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, -0.5, 3, 3): Return: 0.07%, Hit Ratio: 45.65%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 47.73%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 37.5%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 38.64%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: 0.07%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0, 3, 3): Return: 0.07%, Hit Ratio: 43.48%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.07%, Hit Ratio: 45.45%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0, 3.5, 3): Return: 0.07%, Hit Ratio: 45.83%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 35.0%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 40.43%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 40.48%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 43.48%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 44.9%, Max Drawdown: 0.03%
(30, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 43.18%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 45.83%, Max Drawdown: 0.02%
(30, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 51.85%, Max Drawdown: 0.02%
(30, 2, 2, -0.5, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 44.44%, Max Drawdown: 0.02%
(30, 2, 2, -0.5, 0, 3, 3.5): Return: 0.07%, Hit Ratio: 51.72%, Max Drawdown: 0.01%
(30, 2, 2, -0.5, 0, 3.5, 3.5): Return: 0.07%, Hit Ratio: 54.84%, Max Drawdown: 0.01%
(30, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 56.25%, Max Drawdown: 0.01%
(30, 2, 2, 0, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 51.85%, Max Drawdown: 0.01%
(30, 2, 2, 0, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(30, 2, 2, 0, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 44.44%, Max Drawdown: 0.02%
(30, 2, 2, 0, 0, 3, 3.5): Return: 0.07%, Hit Ratio: 51.72%, Max Drawdown: 0.02%
(30, 2, 2, 0, 0, 3.5, 3.5): Return: 0.07%, Hit Ratio: 54.84%, Max Drawdown: 0.01%
(30, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, -0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 53.12%, Max Drawdown: 0.01%
(30, 2, 2, 0.5, 0, 3, 3.5): Return: 0.07%, Hit Ratio: 43.33%, Max Drawdown: 0.02%
(30, 2, 2, 0.5, 0, 3.5, 3.5): Return: 0.07%, Hit Ratio: 46.88%, Max Drawdown: 0.01%
(60, 1, 1, -0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 51.72%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 2.5): Return: 0.07%, Hit Ratio: 53.39%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3.5, 2.5): Return: 0.07%, Hit Ratio: 53.39%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 49.4%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 51.81%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 3, 3): Return: 0.07%, Hit Ratio: 51.76%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 3, 3.5): Return: 0.07%, Hit Ratio: 53.57%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 3.5, 3): Return: 0.07%, Hit Ratio: 51.76%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 0.07%, Hit Ratio: 53.57%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 44.57%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 45.16%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 45.16%, Max Drawdown: 0.04%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 58.93%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 49.18%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 53.23%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 50.79%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 53.97%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 52.38%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 46.03%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 47.69%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 56.0%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 58.82%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 59.62%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 59.62%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(60, 2, 1, -0.5, -0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 53.03%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 55.38%, Max Drawdown: 0.05%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 52.46%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 54.1%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 54.1%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 56.45%, Max Drawdown: 0.03%
