(Lookback, Entry, Exit, Stop-loss)
Best HPs: (30, 1, 0, 3), Return: 0.11%, Hit Ratio: 58.82%, Max Drawdown: 0.02%
(30, 1, -0.5, 2.5): Return: 0.1%, Hit Ratio: 58.33%, Max Drawdown: 0.03%
(100, 1.5, 0.5, 2.5): Return: 0.02%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(100, 1.5, 0.5, 3): Return: 0.02%, Hit Ratio: 53.33%, Max Drawdown: 0.02%
(100, 1.5, 0.5, 3.5): Return: 0.02%, Hit Ratio: 55.56%, Max Drawdown: 0.01%
(100, 2, -0.5, 2.5): Return: 0.01%, Hit Ratio: 80.0%, Max Drawdown: 0.01%
(100, 2, -0.5, 3): Return: 0.02%, Hit Ratio: 84.62%, Max Drawdown: 0.01%
(100, 2, -0.5, 3.5): Return: 0.02%, Hit Ratio: 85.71%, Max Drawdown: 0.01%
(100, 2, 0, 2.5): Return: 0.0%, Hit Ratio: 72.73%, Max Drawdown: 0.01%
(100, 2, 0, 3): Return: 0.01%, Hit Ratio: 78.57%, Max Drawdown: 0.01%
(100, 2, 0, 3.5): Return: 0.01%, Hit Ratio: 80.0%, Max Drawdown: 0.01%
(100, 2, 0.5, 2.5): Return: 0.02%, Hit Ratio: 69.23%, Max Drawdown: 0.01%
(100, 2, 0.5, 3): Return: 0.02%, Hit Ratio: 68.75%, Max Drawdown: 0.01%
(100, 2, 0.5, 3.5): Return: 0.03%, Hit Ratio: 70.59%, Max Drawdown: 0.01%
