(Lookback, Entry, Exit, Stop-loss)
Best HPs: (100, 1, -0.5, 2.5), Return: 4.47%, Hit Ratio: 87.5%, Max Drawdown: 0.95%
(100, 1, -0.5, 2.5): Return: 4.47%, Hit Ratio: 87.5%, Max Drawdown: 0.95%
(100, 1.5, 0, 3): Return: 1.07%, Hit Ratio: 93.33%, Max Drawdown: 0.24%
(100, 1.5, 0, 3.5): Return: 1.07%, Hit Ratio: 93.33%, Max Drawdown: 0.24%
(100, 1.5, 0.5, 3): Return: 1.02%, Hit Ratio: 72.22%, Max Drawdown: 0.24%
(100, 1.5, 0.5, 3.5): Return: 1.02%, Hit Ratio: 72.22%, Max Drawdown: 0.24%
(60, 1, -0.5, 2.5): Return: 0.94%, Hit Ratio: 81.08%, Max Drawdown: 3.0%
(60, 1, -0.5, 3): Return: 0.93%, Hit Ratio: 80.56%, Max Drawdown: 3.0%
(60, 1, -0.5, 3.5): Return: 0.93%, Hit Ratio: 80.56%, Max Drawdown: 3.0%
(60, 1, 0, 2.5): Return: 0.84%, Hit Ratio: 73.33%, Max Drawdown: 2.99%
(60, 1, 0, 3): Return: 0.84%, Hit Ratio: 72.73%, Max Drawdown: 2.99%
(60, 1, 0, 3.5): Return: 0.84%, Hit Ratio: 72.73%, Max Drawdown: 2.99%
(60, 1.5, -0.5, 2.5): Return: 0.7%, Hit Ratio: 80.95%, Max Drawdown: 0.38%
(60, 1.5, -0.5, 3): Return: 0.69%, Hit Ratio: 80.0%, Max Drawdown: 0.38%
(60, 1.5, -0.5, 3.5): Return: 0.69%, Hit Ratio: 80.0%, Max Drawdown: 0.38%
(30, 1, -0.5, 3): Return: 0.63%, Hit Ratio: 83.33%, Max Drawdown: 3.26%
(30, 1, -0.5, 3.5): Return: 0.62%, Hit Ratio: 82.93%, Max Drawdown: 3.26%
(30, 1, 0, 3): Return: 0.62%, Hit Ratio: 71.43%, Max Drawdown: 3.3%
(30, 1, 0, 3.5): Return: 0.56%, Hit Ratio: 70.83%, Max Drawdown: 3.3%
(60, 1.5, 0, 2.5): Return: 0.55%, Hit Ratio: 70.83%, Max Drawdown: 0.24%
(60, 1.5, 0, 3): Return: 0.54%, Hit Ratio: 69.57%, Max Drawdown: 0.24%
(60, 1.5, 0, 3.5): Return: 0.54%, Hit Ratio: 69.57%, Max Drawdown: 0.24%
(60, 1.5, 0.5, 2.5): Return: 0.53%, Hit Ratio: 69.23%, Max Drawdown: 0.24%
(60, 1.5, 0.5, 3): Return: 0.52%, Hit Ratio: 68.0%, Max Drawdown: 0.24%
(60, 1.5, 0.5, 3.5): Return: 0.52%, Hit Ratio: 68.0%, Max Drawdown: 0.24%
(60, 2, -0.5, 2.5): Return: 0.5%, Hit Ratio: 62.5%, Max Drawdown: 0.38%
(60, 2, -0.5, 3): Return: 0.5%, Hit Ratio: 62.5%, Max Drawdown: 0.38%
(60, 2, -0.5, 3.5): Return: 0.5%, Hit Ratio: 62.5%, Max Drawdown: 0.38%
(30, 1, -0.5, 2.5): Return: 0.41%, Hit Ratio: 82.93%, Max Drawdown: 3.27%
(30, 1, 0, 2.5): Return: 0.39%, Hit Ratio: 70.83%, Max Drawdown: 3.3%
(60, 2, 0, 2.5): Return: 0.34%, Hit Ratio: 62.5%, Max Drawdown: 0.24%
(60, 2, 0.5, 2.5): Return: 0.34%, Hit Ratio: 75.0%, Max Drawdown: 0.24%
(60, 2, 0, 3): Return: 0.33%, Hit Ratio: 62.5%, Max Drawdown: 0.24%
(60, 2, 0, 3.5): Return: 0.33%, Hit Ratio: 62.5%, Max Drawdown: 0.24%
(60, 2, 0.5, 3): Return: 0.33%, Hit Ratio: 62.5%, Max Drawdown: 0.24%
(60, 2, 0.5, 3.5): Return: 0.33%, Hit Ratio: 62.5%, Max Drawdown: 0.24%
(100, 2, -0.5, 2.5): Return: 0.06%, Hit Ratio: 75.0%, Max Drawdown: 0.07%
(100, 2, 0, 2.5): Return: 0.04%, Hit Ratio: 75.0%, Max Drawdown: 0.05%
(100, 2, -0.5, 3): Return: 0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.16%
(100, 2, -0.5, 3.5): Return: 0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.16%
(100, 2, 0.5, 2.5): Return: -0.0%, Hit Ratio: 75.0%, Max Drawdown: 0.08%
(100, 2, 0, 3): Return: -0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.18%
(100, 2, 0, 3.5): Return: -0.02%, Hit Ratio: 60.0%, Max Drawdown: 0.18%
(100, 2, 0.5, 3): Return: -0.07%, Hit Ratio: 60.0%, Max Drawdown: 0.22%
(100, 2, 0.5, 3.5): Return: -0.07%, Hit Ratio: 60.0%, Max Drawdown: 0.22%
(30, 2, 0, 3): Return: -0.24%, Hit Ratio: 85.71%, Max Drawdown: 3.05%
(30, 2, 0, 3.5): Return: -0.25%, Hit Ratio: 84.62%, Max Drawdown: 3.05%
(30, 1.5, -0.5, 3): Return: -0.27%, Hit Ratio: 68.18%, Max Drawdown: 3.02%
(30, 2, -0.5, 3): Return: -0.27%, Hit Ratio: 85.71%, Max Drawdown: 3.05%
(30, 1.5, -0.5, 3.5): Return: -0.28%, Hit Ratio: 66.67%, Max Drawdown: 3.02%
(30, 2, -0.5, 3.5): Return: -0.28%, Hit Ratio: 84.62%, Max Drawdown: 3.05%
(30, 1.5, 0, 3): Return: -0.32%, Hit Ratio: 58.33%, Max Drawdown: 3.05%
(30, 1.5, 0, 3.5): Return: -0.35%, Hit Ratio: 56.52%, Max Drawdown: 3.05%
(30, 2, 0, 2.5): Return: -0.4%, Hit Ratio: 83.33%, Max Drawdown: 3.05%
(30, 2, -0.5, 2.5): Return: -0.42%, Hit Ratio: 83.33%, Max Drawdown: 3.05%
(30, 1.5, -0.5, 2.5): Return: -0.45%, Hit Ratio: 66.67%, Max Drawdown: 3.03%
(30, 1.5, 0, 2.5): Return: -0.5%, Hit Ratio: 56.52%, Max Drawdown: 3.05%
