(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (60, 1, 2, -0.5, 0, 3.5, 2.5), Return: 0.34%, Hit Ratio: 61.11%, Max Drawdown: 0.28%
(60, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.34%, Hit Ratio: 61.11%, Max Drawdown: 0.28%
(60, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.39%, Hit Ratio: 52.17%, Max Drawdown: 0.99%
(60, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.39%, Hit Ratio: 52.17%, Max Drawdown: 0.99%
(60, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.39%, Hit Ratio: 45.24%, Max Drawdown: 0.65%
(100, 1, 1.5, -0.5, 0.5, 3, 3): Return: -0.39%, Hit Ratio: 47.75%, Max Drawdown: 0.89%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.39%, Hit Ratio: 47.75%, Max Drawdown: 0.89%
(100, 1.5, 1, 0, -0.5, 2.5, 3): Return: -0.39%, Hit Ratio: 45.83%, Max Drawdown: 0.76%
(100, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.39%, Hit Ratio: 45.0%, Max Drawdown: 0.79%
(100, 2, 1, 0, -0.5, 2.5, 3): Return: -0.39%, Hit Ratio: 46.91%, Max Drawdown: 0.62%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: -0.4%, Hit Ratio: 47.57%, Max Drawdown: 0.82%
(30, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.4%, Hit Ratio: 36.0%, Max Drawdown: 0.52%
(60, 1, 1, 0, -0.5, 2.5, 3): Return: -0.4%, Hit Ratio: 48.09%, Max Drawdown: 0.83%
(60, 1, 1, 0, 0, 3, 3): Return: -0.4%, Hit Ratio: 47.86%, Max Drawdown: 1.05%
(60, 1, 1, 0, 0, 3.5, 3): Return: -0.4%, Hit Ratio: 47.86%, Max Drawdown: 1.05%
(60, 1.5, 1.5, 0, 0, 3, 3.5): Return: -0.4%, Hit Ratio: 50.0%, Max Drawdown: 1.02%
(60, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: -0.4%, Hit Ratio: 50.0%, Max Drawdown: 1.02%
(60, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.4%, Hit Ratio: 48.53%, Max Drawdown: 0.93%
(60, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.4%, Hit Ratio: 45.24%, Max Drawdown: 0.65%
(60, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.4%, Hit Ratio: 44.0%, Max Drawdown: 0.68%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.4%, Hit Ratio: 44.0%, Max Drawdown: 0.68%
(100, 1, 1, 0, 0, 2.5, 2.5): Return: -0.4%, Hit Ratio: 50.36%, Max Drawdown: 0.8%
(100, 1, 1, 0, 0, 3, 3.5): Return: -0.4%, Hit Ratio: 51.08%, Max Drawdown: 0.92%
(100, 1, 1, 0, 0, 3.5, 3.5): Return: -0.4%, Hit Ratio: 51.08%, Max Drawdown: 0.92%
(100, 1, 1.5, 0.5, 0, 3, 2.5): Return: -0.4%, Hit Ratio: 48.28%, Max Drawdown: 0.85%
(100, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.4%, Hit Ratio: 48.28%, Max Drawdown: 0.85%
(100, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.4%, Hit Ratio: 46.25%, Max Drawdown: 0.64%
(100, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.4%, Hit Ratio: 38.46%, Max Drawdown: 0.54%
(30, 2, 2, 0, 0.5, 2.5, 3): Return: -0.41%, Hit Ratio: 33.33%, Max Drawdown: 0.51%
(60, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: -0.41%, Hit Ratio: 44.44%, Max Drawdown: 0.9%
(60, 1.5, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.41%, Hit Ratio: 44.44%, Max Drawdown: 0.9%
(60, 1.5, 1.5, 0, 0, 2.5, 3): Return: -0.41%, Hit Ratio: 50.75%, Max Drawdown: 0.95%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.41%, Hit Ratio: 48.57%, Max Drawdown: 0.94%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.41%, Hit Ratio: 48.57%, Max Drawdown: 0.94%
(60, 2, 1.5, -0.5, 0, 3, 3): Return: -0.41%, Hit Ratio: 45.83%, Max Drawdown: 0.71%
(60, 2, 1.5, -0.5, 0, 3.5, 3): Return: -0.41%, Hit Ratio: 45.83%, Max Drawdown: 0.71%
(60, 2, 1.5, 0, 0, 3, 3.5): Return: -0.41%, Hit Ratio: 46.94%, Max Drawdown: 0.77%
(60, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.41%, Hit Ratio: 46.94%, Max Drawdown: 0.77%
(60, 2, 1.5, 0.5, 0, 3, 2.5): Return: -0.41%, Hit Ratio: 42.55%, Max Drawdown: 0.63%
(60, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.41%, Hit Ratio: 42.55%, Max Drawdown: 0.63%
(100, 1, 1.5, 0.5, 0, 2.5, 3): Return: -0.41%, Hit Ratio: 46.49%, Max Drawdown: 0.87%
(100, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.41%, Hit Ratio: 46.49%, Max Drawdown: 0.87%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: -0.41%, Hit Ratio: 45.16%, Max Drawdown: 0.87%
(100, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.41%, Hit Ratio: 37.5%, Max Drawdown: 0.77%
(100, 1.5, 1.5, 0.5, 0, 3, 3): Return: -0.41%, Hit Ratio: 42.65%, Max Drawdown: 0.79%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: -0.41%, Hit Ratio: 42.65%, Max Drawdown: 0.79%
(100, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.41%, Hit Ratio: 38.89%, Max Drawdown: 0.5%
(100, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.41%, Hit Ratio: 26.32%, Max Drawdown: 0.58%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.42%, Hit Ratio: 42.36%, Max Drawdown: 0.88%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.42%, Hit Ratio: 42.36%, Max Drawdown: 0.88%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.42%, Hit Ratio: 42.36%, Max Drawdown: 0.88%
(30, 1, 2, 0, 0.5, 3, 3): Return: -0.42%, Hit Ratio: 47.62%, Max Drawdown: 0.86%
(30, 1, 2, 0, 0.5, 3.5, 3): Return: -0.42%, Hit Ratio: 47.62%, Max Drawdown: 0.86%
(30, 1, 2, 0.5, 0.5, 2.5, 3): Return: -0.42%, Hit Ratio: 44.34%, Max Drawdown: 0.92%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: -0.42%, Hit Ratio: 43.42%, Max Drawdown: 0.8%
(30, 1.5, 1.5, 0, -0.5, 3, 3): Return: -0.42%, Hit Ratio: 43.42%, Max Drawdown: 0.8%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: -0.42%, Hit Ratio: 43.42%, Max Drawdown: 0.8%
(30, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.42%, Hit Ratio: 34.48%, Max Drawdown: 0.63%
(30, 2, 2, -0.5, 0.5, 3, 3.5): Return: -0.42%, Hit Ratio: 35.48%, Max Drawdown: 0.64%
(30, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.42%, Hit Ratio: 35.48%, Max Drawdown: 0.64%
(60, 1, 1, 0, -0.5, 2.5, 3.5): Return: -0.42%, Hit Ratio: 47.33%, Max Drawdown: 0.88%
(100, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.42%, Hit Ratio: 48.84%, Max Drawdown: 0.96%
(100, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.42%, Hit Ratio: 47.79%, Max Drawdown: 0.84%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.42%, Hit Ratio: 47.79%, Max Drawdown: 0.84%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.42%, Hit Ratio: 36.59%, Max Drawdown: 0.52%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.42%, Hit Ratio: 36.59%, Max Drawdown: 0.52%
(100, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.42%, Hit Ratio: 26.32%, Max Drawdown: 0.58%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.43%, Hit Ratio: 43.75%, Max Drawdown: 0.9%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.43%, Hit Ratio: 43.75%, Max Drawdown: 0.9%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.43%, Hit Ratio: 43.75%, Max Drawdown: 0.9%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: -0.43%, Hit Ratio: 43.79%, Max Drawdown: 0.83%
(30, 1, 1, 0, 0, 3, 2.5): Return: -0.43%, Hit Ratio: 43.79%, Max Drawdown: 0.83%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: -0.43%, Hit Ratio: 43.79%, Max Drawdown: 0.83%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.43%, Hit Ratio: 47.46%, Max Drawdown: 0.88%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: -0.43%, Hit Ratio: 47.46%, Max Drawdown: 0.88%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: -0.43%, Hit Ratio: 47.46%, Max Drawdown: 0.88%
(60, 1, 1, -0.5, 0, 2.5, 3): Return: -0.43%, Hit Ratio: 47.33%, Max Drawdown: 1.1%
(60, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: -0.43%, Hit Ratio: 49.25%, Max Drawdown: 1.0%
(60, 2, 1.5, 0, 0, 2.5, 3): Return: -0.43%, Hit Ratio: 45.45%, Max Drawdown: 0.69%
(100, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.43%, Hit Ratio: 47.32%, Max Drawdown: 0.99%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.43%, Hit Ratio: 47.32%, Max Drawdown: 0.99%
(100, 1, 1.5, 0, 0.5, 3, 3.5): Return: -0.43%, Hit Ratio: 46.9%, Max Drawdown: 1.0%
(100, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.43%, Hit Ratio: 46.9%, Max Drawdown: 1.0%
(100, 1, 1.5, 0.5, 0, 3, 3): Return: -0.43%, Hit Ratio: 48.28%, Max Drawdown: 0.89%
(100, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.43%, Hit Ratio: 48.28%, Max Drawdown: 0.89%
(100, 1.5, 1, -0.5, 0, 3, 2.5): Return: -0.43%, Hit Ratio: 44.9%, Max Drawdown: 0.94%
(100, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: -0.43%, Hit Ratio: 44.9%, Max Drawdown: 0.94%
(100, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: -0.43%, Hit Ratio: 44.21%, Max Drawdown: 0.8%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.43%, Hit Ratio: 43.55%, Max Drawdown: 0.92%
(100, 1.5, 1.5, 0, 0, 3, 3.5): Return: -0.43%, Hit Ratio: 43.94%, Max Drawdown: 0.96%
(100, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: -0.43%, Hit Ratio: 43.94%, Max Drawdown: 0.96%
(100, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -0.43%, Hit Ratio: 40.91%, Max Drawdown: 0.8%
(100, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.43%, Hit Ratio: 40.91%, Max Drawdown: 0.8%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.43%, Hit Ratio: 45.0%, Max Drawdown: 0.66%
(30, 1, 1, 0, 0, 2.5, 3): Return: -0.44%, Hit Ratio: 43.79%, Max Drawdown: 0.87%
(30, 1, 1, 0, 0, 3, 3): Return: -0.44%, Hit Ratio: 43.79%, Max Drawdown: 0.87%
(30, 1, 1, 0, 0, 3.5, 3): Return: -0.44%, Hit Ratio: 43.79%, Max Drawdown: 0.87%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: -0.44%, Hit Ratio: 46.4%, Max Drawdown: 0.96%
(30, 1, 1.5, 0, 0, 3, 3): Return: -0.44%, Hit Ratio: 46.4%, Max Drawdown: 0.96%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: -0.44%, Hit Ratio: 46.4%, Max Drawdown: 0.96%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: -0.44%, Hit Ratio: 46.6%, Max Drawdown: 0.87%
(30, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.44%, Hit Ratio: 42.11%, Max Drawdown: 0.77%
(30, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: -0.44%, Hit Ratio: 42.11%, Max Drawdown: 0.77%
(30, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.44%, Hit Ratio: 42.11%, Max Drawdown: 0.77%
(30, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.44%, Hit Ratio: 40.68%, Max Drawdown: 0.63%
(30, 2, 1.5, 0, -0.5, 3, 3.5): Return: -0.44%, Hit Ratio: 40.68%, Max Drawdown: 0.63%
(30, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.44%, Hit Ratio: 40.68%, Max Drawdown: 0.63%
(30, 2, 2, -0.5, 0.5, 3, 3): Return: -0.44%, Hit Ratio: 34.48%, Max Drawdown: 0.63%
(30, 2, 2, -0.5, 0.5, 3.5, 3): Return: -0.44%, Hit Ratio: 34.48%, Max Drawdown: 0.63%
(30, 2, 2, 0.5, 0.5, 3, 3): Return: -0.44%, Hit Ratio: 37.93%, Max Drawdown: 0.57%
(30, 2, 2, 0.5, 0.5, 3.5, 3): Return: -0.44%, Hit Ratio: 37.93%, Max Drawdown: 0.57%
(60, 1, 1, 0, 0, 3, 3.5): Return: -0.44%, Hit Ratio: 47.52%, Max Drawdown: 1.12%
(60, 1, 1, 0, 0, 3.5, 3.5): Return: -0.44%, Hit Ratio: 47.52%, Max Drawdown: 1.12%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: -0.44%, Hit Ratio: 49.28%, Max Drawdown: 0.97%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.44%, Hit Ratio: 49.28%, Max Drawdown: 0.97%
(100, 1, 1, 0, 0, 2.5, 3): Return: -0.44%, Hit Ratio: 50.36%, Max Drawdown: 0.85%
(100, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.44%, Hit Ratio: 45.87%, Max Drawdown: 0.88%
(100, 2, 1.5, -0.5, 0, 3, 2.5): Return: -0.44%, Hit Ratio: 48.78%, Max Drawdown: 0.68%
(100, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.44%, Hit Ratio: 48.78%, Max Drawdown: 0.68%
(100, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.44%, Hit Ratio: 34.21%, Max Drawdown: 0.52%
(100, 2, 1.5, 0.5, -0.5, 3, 3): Return: -0.44%, Hit Ratio: 40.91%, Max Drawdown: 0.56%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.44%, Hit Ratio: 40.91%, Max Drawdown: 0.56%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.45%, Hit Ratio: 46.61%, Max Drawdown: 0.84%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: -0.45%, Hit Ratio: 46.61%, Max Drawdown: 0.84%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.45%, Hit Ratio: 46.61%, Max Drawdown: 0.84%
(30, 1.5, 1.5, 0, 0, 2.5, 3): Return: -0.45%, Hit Ratio: 41.25%, Max Drawdown: 0.88%
(30, 1.5, 1.5, 0, 0, 3, 3): Return: -0.45%, Hit Ratio: 41.25%, Max Drawdown: 0.88%
(30, 1.5, 1.5, 0, 0, 3.5, 3): Return: -0.45%, Hit Ratio: 41.25%, Max Drawdown: 0.88%
(30, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.45%, Hit Ratio: 38.6%, Max Drawdown: 0.7%
(30, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.45%, Hit Ratio: 38.6%, Max Drawdown: 0.7%
(30, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.45%, Hit Ratio: 38.6%, Max Drawdown: 0.7%
(30, 2, 2, -0.5, 0.5, 2.5, 3): Return: -0.45%, Hit Ratio: 33.33%, Max Drawdown: 0.62%
(60, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.45%, Hit Ratio: 46.56%, Max Drawdown: 1.15%
(60, 1, 1, 0, 0, 2.5, 2.5): Return: -0.45%, Hit Ratio: 47.1%, Max Drawdown: 1.0%
(60, 1.5, 1, -0.5, -0.5, 3, 3): Return: -0.45%, Hit Ratio: 44.44%, Max Drawdown: 0.95%
(60, 1.5, 1, -0.5, -0.5, 3.5, 3): Return: -0.45%, Hit Ratio: 44.44%, Max Drawdown: 0.95%
(60, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.45%, Hit Ratio: 44.9%, Max Drawdown: 0.8%
(60, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.45%, Hit Ratio: 44.9%, Max Drawdown: 0.8%
(60, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.45%, Hit Ratio: 43.18%, Max Drawdown: 0.74%
(100, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.45%, Hit Ratio: 45.45%, Max Drawdown: 0.9%
(100, 1.5, 1, 0, 0, 3, 2.5): Return: -0.45%, Hit Ratio: 46.08%, Max Drawdown: 0.95%
(100, 1.5, 1, 0, 0, 3.5, 2.5): Return: -0.45%, Hit Ratio: 46.08%, Max Drawdown: 0.95%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.45%, Hit Ratio: 42.03%, Max Drawdown: 0.93%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.45%, Hit Ratio: 42.03%, Max Drawdown: 0.93%
(100, 2, 1.5, 0, 0, 3, 2.5): Return: -0.45%, Hit Ratio: 43.9%, Max Drawdown: 0.67%
(100, 2, 1.5, 0, 0, 3.5, 2.5): Return: -0.45%, Hit Ratio: 43.9%, Max Drawdown: 0.67%
(30, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.46%, Hit Ratio: 45.6%, Max Drawdown: 0.92%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: -0.46%, Hit Ratio: 45.6%, Max Drawdown: 0.92%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: -0.46%, Hit Ratio: 45.6%, Max Drawdown: 0.92%
(30, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: -0.46%, Hit Ratio: 41.44%, Max Drawdown: 0.76%
(30, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.46%, Hit Ratio: 41.44%, Max Drawdown: 0.76%
(30, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: -0.46%, Hit Ratio: 41.44%, Max Drawdown: 0.76%
(30, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.46%, Hit Ratio: 36.36%, Max Drawdown: 0.67%
(30, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.46%, Hit Ratio: 36.36%, Max Drawdown: 0.67%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.46%, Hit Ratio: 36.36%, Max Drawdown: 0.67%
(30, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.46%, Hit Ratio: 33.33%, Max Drawdown: 0.58%
(60, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.46%, Hit Ratio: 50.88%, Max Drawdown: 0.94%
(100, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.46%, Hit Ratio: 40.0%, Max Drawdown: 0.87%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.46%, Hit Ratio: 40.0%, Max Drawdown: 0.87%
(100, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: -0.46%, Hit Ratio: 40.98%, Max Drawdown: 0.81%
(100, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.46%, Hit Ratio: 39.02%, Max Drawdown: 0.57%
(100, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.46%, Hit Ratio: 39.02%, Max Drawdown: 0.57%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.47%, Hit Ratio: 41.58%, Max Drawdown: 0.77%
(30, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: -0.47%, Hit Ratio: 41.58%, Max Drawdown: 0.77%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.47%, Hit Ratio: 41.58%, Max Drawdown: 0.77%
(30, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: -0.47%, Hit Ratio: 40.0%, Max Drawdown: 0.84%
(30, 1.5, 1.5, 0, 0, 3, 2.5): Return: -0.47%, Hit Ratio: 40.0%, Max Drawdown: 0.84%
(30, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: -0.47%, Hit Ratio: 40.0%, Max Drawdown: 0.84%
(60, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -0.47%, Hit Ratio: 48.57%, Max Drawdown: 0.94%
(60, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.47%, Hit Ratio: 48.57%, Max Drawdown: 0.94%
(60, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.47%, Hit Ratio: 43.18%, Max Drawdown: 0.72%
(60, 2, 1.5, 0.5, 0, 2.5, 3): Return: -0.47%, Hit Ratio: 42.22%, Max Drawdown: 0.69%
(60, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.47%, Hit Ratio: 42.22%, Max Drawdown: 0.69%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.47%, Hit Ratio: 45.87%, Max Drawdown: 0.93%
(100, 2, 1.5, -0.5, 0, 3, 3): Return: -0.47%, Hit Ratio: 47.73%, Max Drawdown: 0.71%
(100, 2, 1.5, -0.5, 0, 3.5, 3): Return: -0.47%, Hit Ratio: 47.73%, Max Drawdown: 0.71%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.48%, Hit Ratio: 42.36%, Max Drawdown: 0.95%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.48%, Hit Ratio: 42.36%, Max Drawdown: 0.95%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.48%, Hit Ratio: 42.36%, Max Drawdown: 0.95%
(30, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.48%, Hit Ratio: 40.59%, Max Drawdown: 0.72%
(30, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: -0.48%, Hit Ratio: 40.59%, Max Drawdown: 0.72%
(30, 1.5, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.48%, Hit Ratio: 40.59%, Max Drawdown: 0.72%
(100, 1, 1, 0, 0, 2.5, 3.5): Return: -0.48%, Hit Ratio: 49.26%, Max Drawdown: 0.91%
(100, 1, 1.5, 0, 0.5, 2.5, 3): Return: -0.48%, Hit Ratio: 45.45%, Max Drawdown: 0.95%
(100, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.48%, Hit Ratio: 47.86%, Max Drawdown: 0.95%
(100, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.48%, Hit Ratio: 47.86%, Max Drawdown: 0.95%
(100, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.48%, Hit Ratio: 46.96%, Max Drawdown: 0.9%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: -0.48%, Hit Ratio: 40.3%, Max Drawdown: 0.93%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.48%, Hit Ratio: 40.3%, Max Drawdown: 0.93%
(100, 1.5, 1.5, 0, 0, 2.5, 3): Return: -0.48%, Hit Ratio: 41.27%, Max Drawdown: 0.89%
(100, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: -0.48%, Hit Ratio: 40.0%, Max Drawdown: 0.88%
(100, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.48%, Hit Ratio: 40.0%, Max Drawdown: 0.88%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.48%, Hit Ratio: 37.31%, Max Drawdown: 0.9%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.48%, Hit Ratio: 37.31%, Max Drawdown: 0.9%
(100, 2, 1.5, 0, 0, 3, 3): Return: -0.48%, Hit Ratio: 43.18%, Max Drawdown: 0.7%
(100, 2, 1.5, 0, 0, 3.5, 3): Return: -0.48%, Hit Ratio: 43.18%, Max Drawdown: 0.7%
(100, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.48%, Hit Ratio: 40.0%, Max Drawdown: 0.64%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.48%, Hit Ratio: 40.0%, Max Drawdown: 0.64%
(60, 1, 1, 0, 0, 2.5, 3): Return: -0.49%, Hit Ratio: 47.1%, Max Drawdown: 1.04%
(60, 2, 1, -0.5, -0.5, 3, 2.5): Return: -0.49%, Hit Ratio: 41.86%, Max Drawdown: 0.8%
(60, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.49%, Hit Ratio: 41.86%, Max Drawdown: 0.8%
(60, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.49%, Hit Ratio: 40.91%, Max Drawdown: 0.77%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.49%, Hit Ratio: 44.95%, Max Drawdown: 0.98%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.5%, Hit Ratio: 40.96%, Max Drawdown: 0.91%
(30, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.5%, Hit Ratio: 40.96%, Max Drawdown: 0.91%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.5%, Hit Ratio: 40.96%, Max Drawdown: 0.91%
(30, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.5%, Hit Ratio: 37.5%, Max Drawdown: 0.74%
(30, 2, 1.5, -0.5, -0.5, 3, 3): Return: -0.5%, Hit Ratio: 37.5%, Max Drawdown: 0.74%
(30, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.5%, Hit Ratio: 37.5%, Max Drawdown: 0.74%
(60, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.5%, Hit Ratio: 43.88%, Max Drawdown: 0.93%
(60, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: -0.5%, Hit Ratio: 44.0%, Max Drawdown: 1.05%
(60, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.5%, Hit Ratio: 44.0%, Max Drawdown: 1.05%
(60, 1.5, 1, 0, -0.5, 3, 2.5): Return: -0.5%, Hit Ratio: 43.69%, Max Drawdown: 0.99%
(60, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: -0.5%, Hit Ratio: 43.69%, Max Drawdown: 0.99%
(60, 1.5, 1.5, 0.5, 0, 3, 3): Return: -0.5%, Hit Ratio: 49.3%, Max Drawdown: 0.98%
