(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 2, -0.5, 0.5, 3, 3): Return: 0.4%, Hit Ratio: 58.14%, Max Drawdown: 0.18%
(100, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 0.4%, Hit Ratio: 58.14%, Max Drawdown: 0.18%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.4%, Hit Ratio: 48.48%, Max Drawdown: 0.18%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.4%, Hit Ratio: 48.48%, Max Drawdown: 0.18%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: 0.4%, Hit Ratio: 54.17%, Max Drawdown: 0.24%
(100, 2, 2, 0.5, 0, 2.5, 3.5): Return: 0.4%, Hit Ratio: 54.17%, Max Drawdown: 0.24%
(30, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.39%, Hit Ratio: 44.35%, Max Drawdown: 0.25%
(30, 1, 2, 0.5, 0, 3, 2.5): Return: 0.39%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(30, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.39%, Hit Ratio: 48.78%, Max Drawdown: 0.24%
(30, 2, 1.5, -0.5, 0, 3, 3.5): Return: 0.39%, Hit Ratio: 48.89%, Max Drawdown: 0.24%
(30, 2, 1.5, -0.5, 0, 3.5, 3): Return: 0.39%, Hit Ratio: 47.83%, Max Drawdown: 0.24%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.39%, Hit Ratio: 47.92%, Max Drawdown: 0.15%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 0.39%, Hit Ratio: 48.21%, Max Drawdown: 0.24%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.39%, Hit Ratio: 48.21%, Max Drawdown: 0.24%
(60, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.39%, Hit Ratio: 51.28%, Max Drawdown: 0.16%
(100, 1, 2, -0.5, 0, 3, 3): Return: 0.39%, Hit Ratio: 49.41%, Max Drawdown: 0.3%
