,date,avg_bid_non_us_before,avg_ask_non_us_before,avg_bid_non_us_at,avg_ask_non_us_at,avg_bid_us_before,avg_ask_us_before,avg_bid_us_at,avg_ask_us_at
265,2016-12-08,113.73200000000001,113.735,113.75,113.75200000000001,114.027,114.02799999999999,114.08,114.08200000000001
266,2016-12-09,114.05,114.053,114.06299999999999,114.06700000000001,114.946,114.947,114.94,114.94200000000001
267,2016-12-12,115.40799999999999,115.413,115.446,115.45100000000001,115.344,115.345,115.348,115.35
268,2016-12-13,114.98899999999999,114.992,114.97,114.97399999999999,115.137,115.139,115.14299999999999,115.145
269,2016-12-14,115.225,115.23,115.21,115.213,114.902,114.904,114.899,114.90100000000001
270,2016-12-15,117.204,117.20700000000001,117.243,117.24600000000001,117.97399999999999,117.976,117.944,117.945
271,2016-12-16,118.25200000000001,118.255,118.289,118.292,118.25399999999999,118.256,118.244,118.245
272,2016-12-19,117.803,117.807,117.82600000000001,117.831,117.126,117.12799999999999,117.14200000000001,117.145
273,2016-12-20,117.023,117.027,117.042,117.046,118.094,118.096,118.117,118.119
274,2016-12-21,117.848,117.852,117.804,117.80799999999999,117.28299999999999,117.286,117.271,117.274
275,2016-12-22,117.616,117.62,117.611,117.61399999999999,117.679,117.681,117.684,117.685
276,2016-12-23,117.537,117.544,117.55799999999999,117.564,117.37700000000001,117.38,117.375,117.37799999999999
277,2016-12-27,117.194,117.199,117.195,117.199,117.439,117.441,117.45200000000001,117.455
278,2016-12-28,117.49,117.49600000000001,117.49,117.494,117.73899999999999,117.741,117.73100000000001,117.734
279,2016-12-29,117.098,117.101,117.01799999999999,117.022,116.766,116.76799999999999,116.791,116.79299999999999
280,2016-12-30,116.322,116.331,116.3,116.307,116.899,116.902,116.83200000000001,116.835
281,2017-01-03,117.449,117.455,117.48,117.486,118.18799999999999,118.191,118.19200000000001,118.194
282,2017-01-04,117.62700000000001,117.631,117.667,117.671,117.26,117.262,117.31,117.31200000000001
283,2017-01-05,117.13600000000001,117.13799999999999,117.055,117.05799999999999,116.07600000000001,116.07700000000001,116.064,116.066
284,2017-01-06,115.301,115.307,115.294,115.3,116.726,116.729,116.70200000000001,116.705
285,2017-01-09,117.162,117.167,117.154,117.15799999999999,116.34,116.34200000000001,116.34899999999999,116.351
286,2017-01-10,115.978,115.98100000000001,115.96600000000001,115.96799999999999,115.963,115.965,115.949,115.95100000000001
287,2017-01-11,115.874,115.87700000000001,115.87200000000001,115.874,116.226,116.229,116.266,116.26799999999999
288,2017-01-12,115.098,115.102,115.07799999999999,115.08200000000001,114.354,114.35700000000001,114.34200000000001,114.345
289,2017-01-13,114.667,114.67200000000001,114.684,114.693,114.97200000000001,114.97399999999999,115.03399999999999,115.036
290,2017-01-16,114.225,114.229,114.262,114.265,114.051,114.053,114.038,114.04
291,2017-01-17,114.162,114.167,114.13,114.13600000000001,112.995,112.99799999999999,112.991,112.993
292,2017-01-18,112.87899999999999,112.883,112.917,112.92,113.348,113.351,113.295,113.29700000000001
293,2017-01-19,114.728,114.73299999999999,114.75299999999999,114.757,115.146,115.148,115.12899999999999,115.131
294,2017-01-20,114.95,114.95299999999999,114.914,114.917,114.992,114.994,114.98,114.98200000000001
295,2017-01-23,113.801,113.805,113.834,113.839,113.611,113.615,113.61,113.61200000000001
296,2017-01-24,112.78299999999999,112.787,112.80799999999999,112.81200000000001,113.289,113.29,113.264,113.266
297,2017-01-25,113.86,113.863,113.895,113.897,113.82,113.822,113.779,113.781
298,2017-01-26,113.25299999999999,113.257,113.25,113.25399999999999,114.219,114.221,114.24700000000001,114.249
299,2017-01-27,114.42299999999999,114.429,114.448,114.45200000000001,115.086,115.089,115.10700000000001,115.109
300,2017-01-30,114.65100000000001,114.65700000000001,114.682,114.689,114.42299999999999,114.425,114.39200000000001,114.39399999999999
301,2017-01-31,113.677,113.682,113.666,113.671,112.831,112.833,112.848,112.851
302,2017-02-01,112.75299999999999,112.756,112.76899999999999,112.773,113.715,113.71700000000001,113.728,113.73
303,2017-02-02,113.3,113.306,113.24600000000001,113.25299999999999,112.441,112.444,112.40700000000001,112.40899999999999
304,2017-02-03,112.809,112.81200000000001,112.78200000000001,112.786,112.83,112.83200000000001,112.814,112.816
305,2017-02-06,112.646,112.649,112.632,112.63799999999999,112.28399999999999,112.288,112.255,112.258
306,2017-02-07,111.825,111.82799999999999,111.79899999999999,111.803,112.316,112.319,112.301,112.303
307,2017-02-08,112.39,112.39299999999999,112.383,112.38600000000001,111.89299999999999,111.896,111.861,111.863
308,2017-02-09,111.96700000000001,111.971,111.955,111.959,112.37100000000001,112.37299999999999,112.365,112.368
309,2017-02-10,113.42399999999999,113.427,113.459,113.463,113.71799999999999,113.721,113.667,113.67
310,2017-02-13,113.926,113.928,113.959,113.963,113.829,113.83200000000001,113.839,113.84200000000001
311,2017-02-14,113.696,113.70100000000001,113.66799999999999,113.67299999999999,113.375,113.37700000000001,113.368,113.37100000000001
312,2017-02-15,114.29799999999999,114.302,114.279,114.28299999999999,114.762,114.765,114.74799999999999,114.751
313,2017-02-16,114.118,114.12200000000001,114.15299999999999,114.15700000000001,113.63799999999999,113.641,113.62100000000001,113.62299999999999
314,2017-02-17,113.322,113.32600000000001,113.354,113.35799999999999,112.801,112.804,112.83,112.833
315,2017-02-20,112.916,112.92,112.90700000000001,112.911,113.12799999999999,113.132,113.135,113.13799999999999
316,2017-02-21,113.279,113.28200000000001,113.25299999999999,113.258,113.70299999999999,113.704,113.711,113.713
317,2017-02-22,113.67200000000001,113.675,113.65299999999999,113.656,113.04899999999999,113.052,113.061,113.065
318,2017-02-23,113.40799999999999,113.411,113.40799999999999,113.411,112.819,112.822,112.81299999999999,112.816
319,2017-02-24,112.693,112.698,112.67,112.67399999999999,112.295,112.29799999999999,112.296,112.29899999999999
320,2017-02-27,112.181,112.189,112.18,112.18799999999999,112.228,112.23100000000001,112.227,112.23
321,2017-02-28,112.74600000000001,112.75,112.73899999999999,112.744,112.01799999999999,112.021,112.03200000000001,112.03399999999999
322,2017-03-01,113.08,113.083,113.06200000000001,113.066,113.90899999999999,113.912,113.925,113.928
323,2017-03-02,114.11,114.113,114.10700000000001,114.11,114.48200000000001,114.485,114.447,114.449
324,2017-03-03,114.346,114.35,114.337,114.34,114.40700000000001,114.41,114.402,114.404
325,2017-03-06,113.831,113.836,113.82799999999999,113.83200000000001,113.712,113.715,113.70700000000001,113.709
326,2017-03-07,113.911,113.915,113.92,113.92299999999999,114.088,114.09100000000001,114.079,114.08200000000001
327,2017-03-08,113.92299999999999,113.929,113.90899999999999,113.912,114.66,114.662,114.665,114.66799999999999
328,2017-03-09,114.414,114.419,114.405,114.40899999999999,114.79299999999999,114.795,114.787,114.789
329,2017-03-10,115.147,115.15100000000001,115.14200000000001,115.146,115.262,115.264,115.28,115.28299999999999
330,2017-03-13,114.755,114.759,114.772,114.775,114.789,114.791,114.789,114.791
331,2017-03-14,114.915,114.91799999999999,114.906,114.91,114.85,114.852,114.846,114.848
332,2017-03-15,114.65700000000001,114.66,114.655,114.65799999999999,114.71700000000001,114.71799999999999,114.72200000000001,114.72399999999999
333,2017-03-16,113.39399999999999,113.399,113.402,113.406,113.251,113.25299999999999,113.25,113.25200000000001
334,2017-03-17,113.344,113.348,113.35600000000001,113.359,113.14,113.14200000000001,113.12299999999999,113.125
335,2017-03-20,112.678,112.681,112.677,112.68,112.694,112.696,112.68,112.68299999999999
336,2017-03-21,112.571,112.574,112.57600000000001,112.58,112.5,112.50200000000001,112.48700000000001,112.48899999999999
337,2017-03-22,111.544,111.54799999999999,111.559,111.56299999999999,111.088,111.089,111.064,111.065
338,2017-03-23,111.37100000000001,111.37299999999999,111.336,111.34,110.704,110.706,110.681,110.68299999999999
339,2017-03-24,111.0,111.00200000000001,110.975,110.978,111.167,111.17,111.189,111.191
340,2017-03-27,110.54,110.54299999999999,110.541,110.545,110.18799999999999,110.19,110.152,110.15299999999999
341,2017-03-28,110.773,110.775,110.75399999999999,110.756,110.27600000000001,110.27799999999999,110.28200000000001,110.28399999999999
342,2017-03-29,111.227,111.23100000000001,111.198,111.20200000000001,110.948,110.95,110.90700000000001,110.90899999999999
343,2017-03-30,111.15700000000001,111.16,111.12899999999999,111.132,111.16799999999999,111.17,111.14299999999999,111.145
344,2017-03-31,111.73899999999999,111.741,111.742,111.745,111.57700000000001,111.579,111.57,111.572
345,2017-04-03,111.262,111.264,111.307,111.31,111.382,111.383,111.38600000000001,111.38799999999999
346,2017-04-04,110.712,110.715,110.70100000000001,110.704,110.625,110.62700000000001,110.619,110.62100000000001
347,2017-04-05,110.845,110.84700000000001,110.84100000000001,110.844,111.34,111.34299999999999,111.34899999999999,111.351
348,2017-04-06,110.397,110.40100000000001,110.399,110.40299999999999,110.777,110.78,110.76100000000001,110.764
349,2017-04-07,110.899,110.90100000000001,110.897,110.9,110.89299999999999,110.895,110.895,110.898
350,2017-04-10,111.21600000000001,111.219,111.23100000000001,111.23299999999999,111.22399999999999,111.226,111.21700000000001,111.219
351,2017-04-11,110.709,110.712,110.69200000000001,110.695,110.323,110.324,110.305,110.307
352,2017-04-12,109.56200000000001,109.566,109.583,109.587,109.6,109.602,109.581,109.583
353,2017-04-13,108.89299999999999,108.896,108.889,108.89200000000001,109.20700000000001,109.21,109.18,109.182
354,2017-04-14,109.113,109.117,109.10600000000001,109.111,108.665,108.671,108.664,108.67
355,2017-04-17,108.315,108.319,108.314,108.318,108.53299999999999,108.536,108.53,108.53200000000001
356,2017-04-18,109.12200000000001,109.125,109.148,109.15100000000001,108.686,108.68799999999999,108.69,108.69200000000001
357,2017-04-19,108.546,108.54899999999999,108.551,108.554,108.976,108.978,109.001,109.00299999999999
358,2017-04-20,108.82600000000001,108.829,108.84200000000001,108.845,109.258,109.26,109.257,109.259
359,2017-04-21,109.376,109.37899999999999,109.37299999999999,109.376,109.083,109.084,109.094,109.095
360,2017-04-24,110.02,110.024,110.00399999999999,110.009,110.191,110.193,110.198,110.2
361,2017-04-25,109.633,109.63600000000001,109.637,109.64,110.73,110.73200000000001,110.741,110.742
362,2017-04-26,111.051,111.053,111.065,111.068,111.48200000000001,111.484,111.459,111.461
363,2017-04-27,111.204,111.206,111.171,111.17399999999999,111.471,111.47200000000001,111.469,111.47200000000001
364,2017-04-28,111.21799999999999,111.221,111.212,111.215,111.60799999999999,111.611,111.611,111.613
365,2017-05-01,111.302,111.306,111.305,111.309,111.694,111.696,111.69,111.693
366,2017-05-02,111.81,111.815,111.82600000000001,111.829,112.17200000000001,112.17399999999999,112.176,112.178
367,2017-05-03,111.97399999999999,111.977,111.97200000000001,111.975,112.354,112.35700000000001,112.339,112.34200000000001
368,2017-05-04,112.77799999999999,112.781,112.79899999999999,112.802,112.934,112.936,112.929,112.931
369,2017-05-05,112.52799999999999,112.531,112.535,112.538,112.56,112.56200000000001,112.588,112.589
370,2017-05-08,112.676,112.68,112.689,112.693,112.723,112.725,112.729,112.73100000000001
371,2017-05-09,113.21799999999999,113.221,113.215,113.219,114.044,114.04700000000001,114.04299999999999,114.045
372,2017-05-10,113.697,113.70100000000001,113.696,113.699,113.876,113.87799999999999,113.85799999999999,113.861
373,2017-05-11,114.333,114.336,114.314,114.318,113.928,113.93,113.94,113.941
374,2017-05-12,113.806,113.80799999999999,113.82799999999999,113.83200000000001,113.479,113.48100000000001,113.48100000000001,113.48299999999999
375,2017-05-15,113.26,113.26299999999999,113.26899999999999,113.273,113.431,113.432,113.443,113.444
376,2017-05-16,113.645,113.648,113.655,113.65799999999999,113.527,113.529,113.51899999999999,113.522
377,2017-05-17,112.682,112.68700000000001,112.71,112.714,111.691,111.693,111.738,111.74
378,2017-05-18,111.095,111.09899999999999,111.11200000000001,111.115,110.75200000000001,110.75399999999999,110.74700000000001,110.749
379,2017-05-19,111.43700000000001,111.44,111.415,111.42,111.17299999999999,111.176,111.20100000000001,111.20299999999999
380,2017-05-22,111.294,111.29700000000001,111.28,111.28299999999999,111.306,111.309,111.321,111.324
381,2017-05-23,110.90100000000001,110.905,110.946,110.95,111.126,111.12899999999999,111.137,111.139
