,date,avg_bid_non_us_before,avg_ask_non_us_before,avg_bid_non_us_at,avg_ask_non_us_at,avg_bid_us_before,avg_ask_us_before,avg_bid_us_at,avg_ask_us_at
468,2017-01-24,7.7568,7.756869999999999,7.7568,7.756869999999999,7.75747,7.75755,7.75747,7.75755
469,2017-01-25,7.75705,7.75708,7.757000000000001,7.75708,7.75738,7.7574,7.75737,7.7574
470,2017-01-26,7.75753,7.75758,7.75745,7.7575199999999995,7.75775,7.75782,7.75775,7.75782
471,2017-01-27,7.757969999999999,7.75806,7.7579899999999995,7.7580100000000005,7.75927,7.759360000000001,7.75927,7.759360000000001
472,2017-01-30,7.758560000000001,7.7586699999999995,7.758560000000001,7.7586699999999995,7.75862,7.758710000000001,7.75862,7.758710000000001
473,2017-01-31,7.758189999999999,7.7583,7.75817,7.758310000000001,7.7576600000000004,7.757739999999999,7.757680000000001,7.757739999999999
474,2017-02-01,7.75811,7.75816,7.75811,7.75816,7.75925,7.759289999999999,7.75925,7.75931
475,2017-02-02,7.75926,7.75935,7.75931,7.75938,7.75927,7.75931,7.75927,7.75932
476,2017-02-03,7.75939,7.759460000000001,7.75939,7.759460000000001,7.759119999999999,7.7591600000000005,7.75913,7.7591600000000005
477,2017-02-06,7.758489999999999,7.758539999999999,7.75851,7.75855,7.75816,7.75823,7.75816,7.75823
478,2017-02-07,7.757210000000001,7.7572600000000005,7.75723,7.757280000000001,7.7585,7.75853,7.758489999999999,7.75852
479,2017-02-08,7.758360000000001,7.7584,7.75835,7.7584,7.75922,7.759239999999999,7.75921,7.7592300000000005
480,2017-02-09,7.75897,7.75903,7.758960000000001,7.7589999999999995,7.75807,7.75816,7.75805,7.7581
481,2017-02-10,7.75813,7.75816,7.75812,7.75816,7.7594199999999995,7.7594899999999996,7.7594199999999995,7.75948
482,2017-02-13,7.75825,7.75828,7.75825,7.75828,7.75913,7.7591399999999995,7.75913,7.7591399999999995
483,2017-02-14,7.75943,7.75945,7.75945,7.759460000000001,7.75875,7.7587600000000005,7.758660000000001,7.7587
484,2017-02-15,7.7592,7.75926,7.759239999999999,7.75928,7.7617,7.761769999999999,7.7617,7.761769999999999
485,2017-02-16,7.761489999999999,7.761539999999999,7.761489999999999,7.761539999999999,7.760660000000001,7.760669999999999,7.7606399999999995,7.760669999999999
486,2017-02-17,7.75973,7.75979,7.75972,7.75978,7.76152,7.76157,7.761539999999999,7.76158
487,2017-02-20,7.76105,7.76107,7.76105,7.76107,7.76105,7.76107,7.76105,7.76107
488,2017-02-21,7.76135,7.761369999999999,7.76135,7.761369999999999,7.76138,7.761419999999999,7.76138,7.761410000000001
489,2017-02-22,7.761089999999999,7.76115,7.761089999999999,7.761139999999999,7.76054,7.76059,7.7603,7.76037
490,2017-02-23,7.760439999999999,7.76048,7.76043,7.76047,7.758710000000001,7.7587600000000005,7.758710000000001,7.758780000000001
491,2017-02-24,7.75974,7.75975,7.759869999999999,7.759930000000001,7.7614399999999995,7.76145,7.7614399999999995,7.76145
492,2017-02-27,7.760960000000001,7.76103,7.7609699999999995,7.76103,7.76076,7.7608,7.760789999999999,7.76081
493,2017-02-28,7.761360000000001,7.761419999999999,7.761360000000001,7.761419999999999,7.76173,7.76174,7.7617,7.76175
494,2017-03-01,7.762160000000001,7.762230000000001,7.76214,7.7622100000000005,7.763319999999999,7.76335,7.76328,7.763319999999999
495,2017-03-02,7.76302,7.76306,7.76302,7.763039999999999,7.7629,7.76293,7.7629,7.7629399999999995
496,2017-03-03,7.76245,7.76249,7.7625,7.7625399999999996,7.764130000000001,7.764189999999999,7.764139999999999,7.764189999999999
497,2017-03-06,7.7638,7.76385,7.7638,7.763839999999999,7.763539999999999,7.76355,7.763539999999999,7.76355
498,2017-03-07,7.7638,7.7638300000000005,7.76375,7.763789999999999,7.76473,7.7647699999999995,7.76473,7.7647699999999995
499,2017-03-08,7.76543,7.76547,7.76545,7.7655,7.767060000000001,7.76715,7.7671,7.7671600000000005
500,2017-03-09,7.76708,7.767119999999999,7.76709,7.7671600000000005,7.767,7.76703,7.767,7.76703
501,2017-03-10,7.7655899999999995,7.7656600000000005,7.765610000000001,7.76567,7.7656600000000005,7.76572,7.7656600000000005,7.76571
502,2017-03-13,7.76443,7.76452,7.76443,7.76452,7.76547,7.765510000000001,7.76547,7.765510000000001
503,2017-03-14,7.765810000000001,7.7659,7.76585,7.7659199999999995,7.76945,7.769489999999999,7.76947,7.7695
504,2017-03-15,7.768839999999999,7.768910000000001,7.768689999999999,7.76876,7.76933,7.769419999999999,7.76935,7.7694399999999995
505,2017-03-16,7.7658,7.76587,7.7658,7.76589,7.764660000000001,7.76475,7.764660000000001,7.76475
506,2017-03-17,7.7615300000000005,7.76165,7.7615300000000005,7.761639999999999,7.7622,7.76226,7.762239999999999,7.762289999999999
507,2017-03-20,7.7632699999999994,7.763319999999999,7.763210000000001,7.76324,7.765789999999999,7.76584,7.76578,7.76582
508,2017-03-21,7.766430000000001,7.7665,7.76642,7.76647,7.76519,7.765210000000001,7.765280000000001,7.7653
509,2017-03-22,7.7659899999999995,7.76602,7.765910000000001,7.76598,7.76785,7.7679100000000005,7.76778,7.76785
510,2017-03-23,7.766789999999999,7.76686,7.766789999999999,7.766839999999999,7.767860000000001,7.76795,7.7678899999999995,7.76797
511,2017-03-24,7.7671399999999995,7.76722,7.7671399999999995,7.7672300000000005,7.767930000000001,7.767989999999999,7.767930000000001,7.767989999999999
512,2017-03-27,7.767060000000001,7.767110000000001,7.76703,7.76708,7.767469999999999,7.7675,7.76748,7.7675
513,2017-03-28,7.767739999999999,7.767810000000001,7.767860000000001,7.767930000000001,7.7676,7.76766,7.7676,7.76766
514,2017-03-29,7.7676300000000005,7.767689999999999,7.76762,7.76767,7.769239999999999,7.769310000000001,7.769239999999999,7.76932
515,2017-03-30,7.769430000000001,7.7694600000000005,7.769610000000001,7.76965,7.77113,7.771139999999999,7.77112,7.771139999999999
516,2017-03-31,7.77159,7.77164,7.771560000000001,7.7716199999999995,7.7701899999999995,7.77025,7.7701899999999995,7.77025
517,2017-04-03,7.77102,7.77117,7.77105,7.77118,7.77204,7.7720899999999995,7.772060000000001,7.772069999999999
518,2017-04-04,7.771660000000001,7.771789999999999,7.771669999999999,7.771789999999999,7.770569999999999,7.770589999999999,7.770569999999999,7.770589999999999
519,2017-04-05,7.77054,7.770589999999999,7.77053,7.770589999999999,7.76883,7.768839999999999,7.768860000000001,7.76887
520,2017-04-06,7.7691300000000005,7.7692,7.7691,7.76912,7.7697199999999995,7.76973,7.7697199999999995,7.76974
521,2017-04-07,7.7701899999999995,7.77026,7.770110000000001,7.77015,7.769660000000001,7.76968,7.769660000000001,7.76968
522,2017-04-10,7.769189999999999,7.769260000000001,7.76917,7.769260000000001,7.77,7.77005,7.76995,7.76998
523,2017-04-11,7.771139999999999,7.7712,7.77115,7.771210000000001,7.77118,7.77124,7.77122,7.7712699999999995
524,2017-04-12,7.77066,7.770689999999999,7.7706800000000005,7.77071,7.77193,7.77197,7.771910000000001,7.77195
525,2017-04-13,7.77235,7.772410000000001,7.772360000000001,7.772410000000001,7.77394,7.7739899999999995,7.77395,7.7739899999999995
526,2017-04-14,7.7738,7.7741,7.7738,7.774089999999999,7.77302,7.77312,7.77302,7.77312
527,2017-04-17,7.7735,7.77358,7.7735,7.77358,7.77402,7.77411,7.77402,7.774089999999999
528,2017-04-18,7.7725800000000005,7.772660000000001,7.77268,7.772760000000001,7.775119999999999,7.7752,7.775110000000001,7.7752
529,2017-04-19,7.77473,7.77482,7.7747399999999995,7.77482,7.775760000000001,7.77577,7.775760000000001,7.77577
530,2017-04-20,7.774660000000001,7.77475,7.774660000000001,7.77475,7.77568,7.775739999999999,7.77568,7.775739999999999
531,2017-04-21,7.77532,7.7754199999999996,7.77527,7.775339999999999,7.77583,7.775860000000001,7.77585,7.7759
532,2017-04-24,7.775760000000001,7.77583,7.775760000000001,7.7758199999999995,7.778789999999999,7.77882,7.7788699999999995,7.778910000000001
533,2017-04-25,7.77998,7.780010000000001,7.77998,7.780010000000001,7.7815,7.78155,7.78167,7.78172
534,2017-04-26,7.78159,7.78167,7.78158,7.78167,7.781810000000001,7.78185,7.781810000000001,7.78185
535,2017-04-27,7.78127,7.78137,7.78127,7.78137,7.781439999999999,7.78154,7.781439999999999,7.78154
536,2017-04-28,7.7808399999999995,7.780880000000001,7.78083,7.7808399999999995,7.777819999999999,7.777830000000001,7.77785,7.777880000000001
537,2017-05-01,7.777639999999999,7.778169999999999,7.777639999999999,7.778169999999999,7.77807,7.7781199999999995,7.77807,7.7781199999999995
538,2017-05-02,7.7791,7.77917,7.77913,7.77918,7.78125,7.78131,7.78125,7.78132
539,2017-05-03,7.780639999999999,7.7807,7.780639999999999,7.7807,7.78137,7.78138,7.78137,7.78138
540,2017-05-04,7.78105,7.78114,7.78095,7.78103,7.782610000000001,7.78265,7.78264,7.782660000000001
541,2017-05-05,7.78256,7.782610000000001,7.78273,7.782780000000001,7.78415,7.784210000000001,7.78415,7.784210000000001
542,2017-05-08,7.783580000000001,7.78365,7.783580000000001,7.78365,7.78493,7.78494,7.78493,7.78494
543,2017-05-09,7.78413,7.78418,7.7842199999999995,7.78425,7.7842,7.78424,7.78423,7.78425
544,2017-05-10,7.784560000000001,7.7846,7.784560000000001,7.7846,7.786760000000001,7.78678,7.78677,7.786789999999999
545,2017-05-11,7.78695,7.78702,7.7869600000000005,7.787039999999999,7.7899199999999995,7.78994,7.789910000000001,7.78995
546,2017-05-12,7.791510000000001,7.791589999999999,7.7915,7.79155,7.79387,7.79391,7.793830000000001,7.79387
547,2017-05-15,7.79436,7.794389999999999,7.79443,7.79445,7.787539999999999,7.78758,7.78758,7.78764
548,2017-05-16,7.7855,7.78556,7.78556,7.785589999999999,7.78949,7.7895199999999996,7.78949,7.789510000000001
549,2017-05-17,7.78913,7.78915,7.78915,7.7891699999999995,7.78701,7.787089999999999,7.78705,7.787089999999999
550,2017-05-18,7.78532,7.785419999999999,7.7853699999999995,7.78543,7.7828100000000004,7.782839999999999,7.782830000000001,7.78286
551,2017-05-19,7.7831600000000005,7.7832300000000005,7.78315,7.783189999999999,7.78345,7.7834699999999994,7.78344,7.783460000000001
552,2017-05-22,7.78453,7.784610000000001,7.78454,7.7846,7.78538,7.7854399999999995,7.78543,7.78545
553,2017-05-23,7.786230000000001,7.7862800000000005,7.786230000000001,7.7862800000000005,7.787669999999999,7.787739999999999,7.787660000000001,7.787739999999999
554,2017-05-24,7.78793,7.787960000000001,7.78793,7.78798,7.788589999999999,7.78862,7.788689999999999,7.78875
555,2017-05-25,7.78782,7.78792,7.78781,7.787910000000001,7.79085,7.7909,7.79086,7.7909
556,2017-05-26,7.791869999999999,7.7918899999999995,7.7919,7.79195,7.793080000000001,7.79315,7.793080000000001,7.79315
557,2017-05-29,7.79322,7.793239999999999,7.79322,7.793239999999999,7.7945,7.794560000000001,7.7945,7.7945899999999995
558,2017-05-30,7.793810000000001,7.79387,7.793810000000001,7.793880000000001,7.792999999999999,7.793019999999999,7.79295,7.79298
559,2017-05-31,7.7915399999999995,7.791580000000001,7.791460000000001,7.7915,7.7907399999999996,7.79075,7.7907399999999996,7.790760000000001
560,2017-06-01,7.789610000000001,7.789689999999999,7.789610000000001,7.789689999999999,7.79145,7.791460000000001,7.791410000000001,7.79143
561,2017-06-02,7.790789999999999,7.790889999999999,7.79085,7.79092,7.79237,7.7924,7.792339999999999,7.79235
562,2017-06-05,7.79013,7.790210000000001,7.79025,7.790360000000001,7.7918,7.79185,7.79179,7.79185
563,2017-06-06,7.79195,7.79201,7.791930000000001,7.792000000000001,7.794339999999999,7.794389999999999,7.79426,7.794289999999999
564,2017-06-07,7.79392,7.79395,7.79392,7.79396,7.79448,7.7945,7.79449,7.794510000000001
565,2017-06-08,7.79483,7.794919999999999,7.79482,7.794919999999999,7.797219999999999,7.797280000000001,7.797210000000001,7.79727
566,2017-06-09,7.797439999999999,7.79753,7.79743,7.797510000000001,7.797619999999999,7.797689999999999,7.7976399999999995,7.7977
567,2017-06-12,7.796819999999999,7.796860000000001,7.79679,7.79685,7.799519999999999,7.7995399999999995,7.799510000000001,7.799519999999999
568,2017-06-13,7.79865,7.7986699999999995,7.79869,7.798719999999999,7.798939999999999,7.798960000000001,7.79892,7.798939999999999
569,2017-06-14,7.7977300000000005,7.79778,7.79782,7.79783,7.79955,7.79957,7.7995600000000005,7.79961
570,2017-06-15,7.79868,7.798710000000001,7.79869,7.798710000000001,7.8014,7.80143,7.8014,7.80143
571,2017-06-16,7.80214,7.802219999999999,7.80213,7.802219999999999,7.80058,7.800660000000001,7.80058,7.800660000000001
572,2017-06-19,7.798489999999999,7.79856,7.79847,7.79855,7.79937,7.799460000000001,7.79937,7.79945
573,2017-06-20,7.79863,7.7987,7.79864,7.7987,7.800389999999999,7.80043,7.80041,7.80045
574,2017-06-21,7.800730000000001,7.80081,7.80082,7.80085,7.8007800000000005,7.80083,7.8007800000000005,7.80083
575,2017-06-22,7.80008,7.80015,7.80008,7.800160000000001,7.7999,7.799919999999999,7.7999,7.799919999999999
576,2017-06-23,7.79903,7.79908,7.79903,7.7990699999999995,7.7998899999999995,7.7999,7.799869999999999,7.7999
577,2017-06-26,7.799060000000001,7.7991,7.79903,7.7990699999999995,7.7995399999999995,7.799580000000001,7.799519999999999,7.799580000000001
578,2017-06-27,7.79937,7.799410000000001,7.7995600000000005,7.79957,7.800210000000001,7.80024,7.80025,7.800260000000001
579,2017-06-28,7.80122,7.80128,7.8011,7.80115,7.80369,7.803710000000001,7.8037,7.803719999999999
580,2017-06-29,7.8042,7.80425,7.80422,7.80425,7.80554,7.80555,7.80553,7.805560000000001
581,2017-06-30,7.80616,7.80618,7.80627,7.806310000000001,7.8055699999999995,7.805630000000001,7.805619999999999,7.80567
582,2017-07-03,7.8067,7.806769999999999,7.806710000000001,7.806780000000001,7.80925,7.80934,7.809260000000001,7.80934
583,2017-07-04,7.8112,7.81122,7.81124,7.8112699999999995,7.808039999999999,7.80808,7.8080300000000005,7.80808
584,2017-07-05,7.80806,7.808110000000001,7.80807,7.808110000000001,7.806960000000001,7.80697,7.806960000000001,7.80697
585,2017-07-06,7.80735,7.807360000000001,7.807339999999999,7.80737,7.81155,7.81159,7.81155,7.81159
586,2017-07-07,7.810569999999999,7.810630000000001,7.81076,7.81082,7.811030000000001,7.81105,7.811039999999999,7.81106
587,2017-07-10,7.8114300000000005,7.81145,7.811439999999999,7.81145,7.81332,7.81335,7.81332,7.81335
588,2017-07-11,7.8129,7.81296,7.812869999999999,7.8129100000000005,7.8106100000000005,7.81067,7.81062,7.81066
589,2017-07-12,7.81073,7.810789999999999,7.81073,7.81076,7.81085,7.8108699999999995,7.81082,7.810860000000001
590,2017-07-13,7.80881,7.80888,7.80881,7.80888,7.80955,7.80957,7.809539999999999,7.80957
591,2017-07-14,7.80975,7.8098,7.80973,7.80978,7.80727,7.80732,7.80728,7.80731
592,2017-07-17,7.80503,7.805060000000001,7.804989999999999,7.80502,7.80508,7.805160000000001,7.8051,7.805160000000001
593,2017-07-18,7.802960000000001,7.80302,7.8029399999999995,7.803,7.804639999999999,7.8047,7.80461,7.80466
594,2017-07-19,7.8068100000000005,7.806830000000001,7.806830000000001,7.80685,7.80788,7.8078899999999996,7.80785,7.8078899999999996
595,2017-07-20,7.80753,7.8075399999999995,7.8075,7.8075399999999995,7.8106800000000005,7.81072,7.8106800000000005,7.8107
596,2017-07-21,7.80956,7.8096,7.80952,7.80956,7.808,7.80806,7.808,7.808039999999999
597,2017-07-24,7.8074699999999995,7.80748,7.807760000000001,7.80779,7.80577,7.805789999999999,7.80615,7.80618
598,2017-07-25,7.80686,7.806889999999999,7.806839999999999,7.80687,7.8079600000000005,7.80801,7.8079600000000005,7.8080300000000005
599,2017-07-26,7.809260000000001,7.80938,7.80925,7.80938,7.811560000000001,7.8116,7.81155,7.8116
600,2017-07-27,7.808680000000001,7.80876,7.80865,7.80876,7.8098399999999994,7.8098600000000005,7.809889999999999,7.80995
601,2017-07-28,7.808860000000001,7.808910000000001,7.809,7.809019999999999,7.81085,7.8109,7.81085,7.81089
602,2017-07-31,7.80883,7.80894,7.8088,7.80885,7.8108699999999995,7.8109,7.8108699999999995,7.8109
603,2017-08-01,7.8103,7.8104,7.81031,7.81038,7.81285,7.81292,7.81285,7.81292
604,2017-08-02,7.81335,7.813439999999999,7.81335,7.813460000000001,7.81597,7.81601,7.81605,7.8161
605,2017-08-03,7.81925,7.8193,7.81922,7.819260000000001,7.8182100000000005,7.818280000000001,7.81825,7.8183
606,2017-08-04,7.8174600000000005,7.8175,7.8174600000000005,7.81751,7.8185199999999995,7.81858,7.8185,7.81855
607,2017-08-07,7.81877,7.8188,7.81877,7.818810000000001,7.823169999999999,7.82322,7.823169999999999,7.8232
608,2017-08-08,7.82256,7.82265,7.82256,7.822660000000001,7.823589999999999,7.82362,7.823589999999999,7.82362
609,2017-08-09,7.824910000000001,7.824960000000001,7.82492,7.8249699999999995,7.816839999999999,7.816889999999999,7.81683,7.816889999999999
610,2017-08-10,7.817130000000001,7.81721,7.817010000000001,7.817080000000001,7.81683,7.816910000000001,7.81676,7.8168
611,2017-08-11,7.8183300000000004,7.81837,7.818339999999999,7.81845,7.8197399999999995,7.819839999999999,7.819780000000001,7.819839999999999
612,2017-08-14,7.8192,7.8192699999999995,7.81915,7.81924,7.82097,7.82101,7.82097,7.82101
613,2017-08-15,7.821269999999999,7.82132,7.8212600000000005,7.8213,7.82348,7.8235,7.82344,7.823460000000001
614,2017-08-16,7.8237,7.8238,7.82372,7.8238,7.82177,7.82185,7.82172,7.821789999999999
615,2017-08-17,7.820860000000001,7.820939999999999,7.820869999999999,7.820939999999999,7.82325,7.82331,7.823289999999999,7.823339999999999
616,2017-08-18,7.82342,7.823519999999999,7.82344,7.8235399999999995,7.8222,7.82225,7.822139999999999,7.82223
617,2017-08-21,7.82298,7.82302,7.82298,7.823010000000001,7.8237,7.82375,7.82371,7.82375
618,2017-08-22,7.8246,7.82472,7.82459,7.8247100000000005,7.82632,7.82635,7.82632,7.82637
619,2017-08-23,7.826230000000001,7.82632,7.826230000000001,7.82632,7.82625,7.8263,7.82625,7.8263
620,2017-08-24,7.82424,7.8243,7.824439999999999,7.82452,7.82477,7.82481,7.82476,7.82483
621,2017-08-25,7.82372,7.82379,7.82375,7.8238199999999996,7.822310000000001,7.82234,7.8223,7.82234
622,2017-08-28,7.82211,7.82222,7.82211,7.822210000000001,7.823060000000001,7.823110000000001,7.823060000000001,7.823119999999999
623,2017-08-29,7.823810000000001,7.82385,7.8237,7.823760000000001,7.82418,7.824260000000001,7.82418,7.824260000000001
624,2017-08-30,7.82485,7.82495,7.8249,7.825,7.826280000000001,7.82631,7.82626,7.8263
625,2017-08-31,7.8254399999999995,7.825539999999999,7.825489999999999,7.825589999999999,7.82468,7.824739999999999,7.8247100000000005,7.824739999999999
626,2017-09-01,7.82512,7.82516,7.82516,7.8252,7.82463,7.82468,7.82453,7.82458
627,2017-09-04,7.8251100000000005,7.82522,7.825080000000001,7.825189999999999,7.824789999999999,7.8248,7.824789999999999,7.8248
628,2017-09-05,7.8250399999999996,7.82515,7.8250399999999996,7.82515,7.825080000000001,7.825130000000001,7.8251,7.82515
629,2017-09-06,7.825060000000001,7.8251100000000005,7.825060000000001,7.8251100000000005,7.82555,7.82565,7.82555,7.825660000000001
630,2017-09-07,7.82464,7.8247,7.82464,7.8247,7.814080000000001,7.81417,7.814189999999999,7.81427
631,2017-09-08,7.80415,7.80421,7.80408,7.804130000000001,7.80775,7.80784,7.80779,7.807869999999999
632,2017-09-11,7.8140600000000004,7.81415,7.81405,7.814139999999999,7.812410000000001,7.81245,7.812410000000001,7.81245
633,2017-09-12,7.81319,7.8132,7.8132399999999995,7.813289999999999,7.813,7.81303,7.8129800000000005,7.81303
634,2017-09-13,7.81292,7.81297,7.812930000000001,7.81296,7.81215,7.81226,7.8122300000000005,7.812360000000001
635,2017-09-14,7.812810000000001,7.812880000000001,7.81283,7.8129100000000005,7.81234,7.812460000000001,7.81237,7.812469999999999
636,2017-09-15,7.8123,7.81233,7.8123,7.812360000000001,7.81685,7.817010000000001,7.81663,7.81675
637,2017-09-18,7.8168,7.81687,7.8168,7.81687,7.816260000000001,7.816330000000001,7.816269999999999,7.81635
638,2017-09-19,7.805280000000001,7.80543,7.805210000000001,7.80537,7.8037,7.80375,7.80368,7.8037399999999995
639,2017-09-20,7.8046,7.804689999999999,7.804939999999999,7.80505,7.80225,7.8022800000000005,7.80227,7.80231
640,2017-09-21,7.803610000000001,7.803710000000001,7.80348,7.80357,7.80502,7.805039999999999,7.805,7.80505
641,2017-09-22,7.80669,7.806780000000001,7.80642,7.8064800000000005,7.8078,7.8078899999999996,7.80765,7.80767
642,2017-09-25,7.80939,7.809489999999999,7.80947,7.809589999999999,7.8134,7.81349,7.81341,7.81349
643,2017-09-26,7.814010000000001,7.81407,7.81378,7.813839999999999,7.811489999999999,7.811539999999999,7.8117600000000005,7.81182
644,2017-09-27,7.812360000000001,7.812410000000001,7.812410000000001,7.812460000000001,7.809260000000001,7.80929,7.80925,7.809260000000001
645,2017-09-28,7.8082,7.8083100000000005,7.80825,7.80832,7.80929,7.80943,7.80928,7.80943
646,2017-09-29,7.81199,7.81208,7.811789999999999,7.811889999999999,7.8113600000000005,7.81153,7.81133,7.8115
647,2017-10-02,7.81102,7.811210000000001,7.81102,7.811210000000001,7.808610000000001,7.808680000000001,7.808610000000001,7.8086899999999995
648,2017-10-03,7.81093,7.810989999999999,7.81076,7.8109,7.811319999999999,7.811380000000001,7.811319999999999,7.811380000000001
649,2017-10-04,7.808510000000001,7.80863,7.80857,7.8086899999999995,7.80658,7.80664,7.80656,7.80662
650,2017-10-05,7.80658,7.806660000000001,7.80658,7.806660000000001,7.80903,7.80911,7.80905,7.80911
651,2017-10-06,7.80807,7.80814,7.80805,7.80813,7.806539999999999,7.80664,7.80655,7.80665
652,2017-10-09,7.80422,7.80432,7.80422,7.80432,7.805110000000001,7.80518,7.80512,7.80519
653,2017-10-10,7.80369,7.80382,7.8037,7.80382,7.804460000000001,7.80452,7.80445,7.80452
654,2017-10-11,7.804180000000001,7.804289999999999,7.8042300000000004,7.804310000000001,7.8059,7.80598,7.8059,7.8059899999999995
655,2017-10-12,7.80525,7.80535,7.80527,7.80531,7.80828,7.80836,7.808269999999999,7.80836
656,2017-10-13,7.80761,7.80765,7.80767,7.807739999999999,7.8069,7.80698,7.806889999999999,7.806960000000001
657,2017-10-16,7.8072,7.807339999999999,7.807180000000001,7.80732,7.8078,7.80788,7.80779,7.80788
658,2017-10-17,7.80895,7.809019999999999,7.80898,7.809060000000001,7.80691,7.806989999999999,7.80692,7.807
659,2017-10-18,7.80784,7.8079,7.80783,7.8079,7.80855,7.808610000000001,7.80857,7.8086199999999995
660,2017-10-19,7.808110000000001,7.80815,7.80813,7.80815,7.800739999999999,7.80083,7.800730000000001,7.80082
661,2017-10-20,7.8018,7.801839999999999,7.8018,7.801889999999999,7.80347,7.80355,7.80347,7.803560000000001
662,2017-10-23,7.801589999999999,7.8017,7.801589999999999,7.80168,7.8033399999999995,7.80335,7.8033399999999995,7.80335
663,2017-10-24,7.80185,7.80187,7.80185,7.8018600000000005,7.804589999999999,7.80463,7.8046,7.804639999999999
664,2017-10-25,7.80035,7.80041,7.800889999999999,7.801010000000001,7.80443,7.80452,7.804880000000001,7.80502
665,2017-10-26,7.80335,7.8034,7.8033600000000005,7.8034,7.80128,7.8013699999999995,7.80133,7.801410000000001
666,2017-10-27,7.80357,7.80363,7.80347,7.80351,7.8036,7.80364,7.803710000000001,7.80375
667,2017-10-30,7.80323,7.80341,7.80322,7.803389999999999,7.80087,7.8009,7.800839999999999,7.80088
668,2017-10-31,7.800330000000001,7.80036,7.800339999999999,7.80036,7.79933,7.79938,7.79933,7.79938
669,2017-11-01,7.80145,7.801480000000001,7.80151,7.80152,7.80165,7.80168,7.80165,7.80168
670,2017-11-02,7.80152,7.80162,7.80152,7.80161,7.8015300000000005,7.801589999999999,7.80156,7.80161
671,2017-11-03,7.801839999999999,7.801889999999999,7.801819999999999,7.801880000000001,7.80231,7.80242,7.80238,7.80247
672,2017-11-06,7.802960000000001,7.80302,7.80273,7.8028,7.802639999999999,7.80267,7.802639999999999,7.80267
673,2017-11-07,7.80205,7.80215,7.80218,7.8022800000000005,7.8028699999999995,7.80293,7.8028699999999995,7.80293
674,2017-11-08,7.80355,7.803669999999999,7.80355,7.803669999999999,7.79709,7.7971699999999995,7.7971,7.79718
675,2017-11-09,7.796310000000001,7.7964199999999995,7.79638,7.796469999999999,7.7993,7.7994,7.7993,7.7994
676,2017-11-10,7.80064,7.800680000000001,7.8007100000000005,7.80075,7.8021,7.80215,7.8021,7.80215
677,2017-11-13,7.80245,7.80253,7.80245,7.8025199999999995,7.7991,7.799180000000001,7.79909,7.799169999999999
678,2017-11-14,7.80123,7.80128,7.801360000000001,7.80143,7.80284,7.8028699999999995,7.80284,7.8028699999999995
679,2017-11-15,7.80323,7.803310000000001,7.8032,7.8033,7.806189999999999,7.80623,7.8062,7.80625
680,2017-11-16,7.8067899999999995,7.80682,7.8067899999999995,7.8068100000000005,7.80865,7.808669999999999,7.808660000000001,7.8086899999999995
681,2017-11-17,7.80828,7.80835,7.808260000000001,7.8083100000000005,7.81265,7.8127,7.81265,7.812689999999999
682,2017-11-20,7.81233,7.8124,7.81233,7.8124,7.81233,7.81237,7.81235,7.81243
683,2017-11-21,7.811789999999999,7.81185,7.811660000000001,7.8117399999999995,7.8116699999999994,7.811730000000001,7.8116699999999994,7.811719999999999
684,2017-11-22,7.81119,7.8112,7.8112,7.81122,7.81035,7.81042,7.81036,7.810389999999999
685,2017-11-23,7.810630000000001,7.81066,7.810639999999999,7.81067,7.8102100000000005,7.8102800000000006,7.81027,7.810289999999999
686,2017-11-24,7.809889999999999,7.80998,7.809889999999999,7.80998,7.80892,7.80894,7.808889999999999,7.80893
687,2017-11-27,7.80797,7.808089999999999,7.80813,7.8082,7.8012,7.80128,7.801189999999999,7.80123
688,2017-11-28,7.802560000000001,7.80262,7.8026800000000005,7.80278,7.801769999999999,7.801819999999999,7.80175,7.801810000000001
689,2017-11-29,7.80416,7.804289999999999,7.80415,7.8042300000000004,7.8079,7.807919999999999,7.80788,7.807930000000001
690,2017-11-30,7.8086899999999995,7.80876,7.80857,7.80864,7.80928,7.80933,7.80927,7.80933
691,2017-12-01,7.81025,7.8103,7.810239999999999,7.81025,7.81102,7.8110800000000005,7.81102,7.8110800000000005
692,2017-12-04,7.81428,7.814310000000001,7.81428,7.814360000000001,7.8149,7.814939999999999,7.81482,7.814889999999999
693,2017-12-05,7.817260000000001,7.81734,7.81728,7.81734,7.813389999999999,7.81345,7.813389999999999,7.81345
694,2017-12-06,7.81462,7.81469,7.81462,7.814660000000001,7.812989999999999,7.813060000000001,7.81323,7.8133
695,2017-12-07,7.8127,7.81283,7.81272,7.8128,7.80767,7.807739999999999,7.80761,7.80767
696,2017-12-08,7.807189999999999,7.80726,7.80765,7.8077,7.805510000000001,7.8056,7.80555,7.805610000000001
697,2017-12-11,7.8078199999999995,7.80785,7.8078199999999995,7.807869999999999,7.80669,7.80675,7.80668,7.80675
698,2017-12-12,7.807860000000001,7.80795,7.808089999999999,7.80813,7.806660000000001,7.80673,7.806660000000001,7.80673
699,2017-12-13,7.8063199999999995,7.8064,7.80663,7.80669,7.80587,7.80593,7.80585,7.8059
700,2017-12-14,7.80859,7.808680000000001,7.808560000000001,7.80865,7.80905,7.809130000000001,7.80892,7.80898
701,2017-12-15,7.812530000000001,7.8126,7.812530000000001,7.8126,7.81142,7.81151,7.811380000000001,7.81141
