,date,underlying_ATH_close,underlying_ATH_close_per_unit,underlying_ATH_volume,underlying_GTG_close,underlying_GTG_close_per_unit,underlying_GTG_volume,underlying_IMM_close,underlying_IMM_close_per_unit,underlying_IMM_volume,underlying_IMC_close,underlying_IMC_close_per_unit,underlying_IMC_volume,underlying_KZA_close,underlying_KZA_close_per_unit,underlying_KZA_volume,underlying_MSB_close,underlying_MSB_close_per_unit,underlying_MSB_volume,underlying_PLL_close,underlying_PLL_close_per_unit,underlying_PLL_volume,underlying_WBC_close,underlying_WBC_close_per_unit,underlying_WBC_volume,underlying_7751_close,underlying_7751_close_per_unit,underlying_7751_volume,underlying_7267_close,underlying_7267_close_per_unit,underlying_7267_volume,underlying_8591_close,underlying_8591_close_per_unit,underlying_8591_volume,underlying_8411_close,underlying_8411_close_per_unit,underlying_8411_volume,underlying_8306_close,underlying_8306_close_per_unit,underlying_8306_volume,underlying_8604_close,underlying_8604_close_per_unit,underlying_8604_volume,underlying_8316_close,underlying_8316_close_per_unit,underlying_8316_volume,underlying_6758_close,underlying_6758_close_per_unit,underlying_6758_volume,underlying_4502_close,underlying_4502_close_per_unit,underlying_4502_volume,underlying_7203_close,underlying_7203_close_per_unit,underlying_7203_volume,underlying_2600_close,underlying_2600_close_per_unit,underlying_2600_volume,underlying_6160_close,underlying_6160_close_per_unit,underlying_6160_volume,underlying_670_close,underlying_670_close_per_unit,underlying_670_volume,underlying_902_close,underlying_902_close_per_unit,underlying_902_volume,underlying_2628_close,underlying_2628_close_per_unit,underlying_2628_volume,underlying_857_close,underlying_857_close_per_unit,underlying_857_volume,underlying_338_close,underlying_338_close_per_unit,underlying_338_volume,underlying_386_close,underlying_386_close_per_unit,underlying_386_volume,underlying_1055_close,underlying_1055_close_per_unit,underlying_1055_volume,adr_ATHE_close,adr_ATHE_close_per_unit,adr_ATHE_volume,adr_GENE_close,adr_GENE_close_per_unit,adr_GENE_volume,adr_IMMP_close,adr_IMMP_close_per_unit,adr_IMMP_volume,adr_IMRN_close,adr_IMRN_close_per_unit,adr_IMRN_volume,adr_KZIA_close,adr_KZIA_close_per_unit,adr_KZIA_volume,adr_MESO_close,adr_MESO_close_per_unit,adr_MESO_volume,adr_PLL_close,adr_PLL_close_per_unit,adr_PLL_volume,adr_WBK_close,adr_WBK_close_per_unit,adr_WBK_volume,adr_CAJ_close,adr_CAJ_close_per_unit,adr_CAJ_volume,adr_HMC_close,adr_HMC_close_per_unit,adr_HMC_volume,adr_IX_close,adr_IX_close_per_unit,adr_IX_volume,adr_MFG_close,adr_MFG_close_per_unit,adr_MFG_volume,adr_MUFG_close,adr_MUFG_close_per_unit,adr_MUFG_volume,adr_NMR_close,adr_NMR_close_per_unit,adr_NMR_volume,adr_SMFG_close,adr_SMFG_close_per_unit,adr_SMFG_volume,adr_SONY_close,adr_SONY_close_per_unit,adr_SONY_volume,adr_TAK_close,adr_TAK_close_per_unit,adr_TAK_volume,adr_TM_close,adr_TM_close_per_unit,adr_TM_volume,adr_ACH_close,adr_ACH_close_per_unit,adr_ACH_volume,adr_BGNE_close,adr_BGNE_close_per_unit,adr_BGNE_volume,adr_CEA_close,adr_CEA_close_per_unit,adr_CEA_volume,adr_HNP_close,adr_HNP_close_per_unit,adr_HNP_volume,adr_LFC_close,adr_LFC_close_per_unit,adr_LFC_volume,adr_PTR_close,adr_PTR_close_per_unit,adr_PTR_volume,adr_SHI_close,adr_SHI_close_per_unit,adr_SHI_volume,adr_SNP_close,adr_SNP_close_per_unit,adr_SNP_volume,adr_ZNH_close,adr_ZNH_close_per_unit,adr_ZNH_volume,JPY.USD_before_us_open,AUD.USD_before_us_open,HKD.USD_before_us_open,AUD.USD_before_asian_open,JPY.USD_before_asian_open,HKD.USD_before_asian_open
25,2020-12-07,0.033,1.98,17582767.0,0.008,4.8,1388750.0,0.29,2.9,3400793.0,0.235,9.399999999999999,169028.0,1.35,13.5,105152.0,4.49,22.450000000000003,8241034.0,0.34,34.0,4901988.0,20.27,20.27,5864366.0,1962.5,1962.5,5063500.0,3118.0,3118.0,3369200.0,1609.5,8047.5,5239100.0,1332.5,1332.5,6060400.0,448.5,448.5,43069900.0,552.6,552.6,11034900.0,3082.0,3082.0,5435300.0,9675.0,9675.0,3270900.0,3870.0,3870.0,4242300.0,7204.0,14408.0,4504600.0,2.86,71.5,26832000.0,140.6,1827.8,746300.0,3.61,180.5,8784000.0,2.9,116.0,36386000.0,17.6,88.0,42582000.0,2.4,240.0,132840000.0,1.68,168.0,20724000.0,3.57,357.0,95930000.0,5.0,250.0,22042000.0,1.42,1.42,364900.0,3.26,3.26,294300.0,2.09,2.09,58600.0,7.03,7.03,21500.0,9.9,9.9,70600.0,16.54,16.54,213200.0,26.88,26.88,786400.0,15.03,15.03,86100.0,18.87,18.87,291800.0,29.81,29.81,426700.0,76.97,76.97,8400.0,2.58,12.9,195700.0,4.33,4.33,1539500.0,5.31,5.31,122900.0,5.86,29.3,929400.0,93.36,93.36,661500.0,18.77,37.54,1459700.0,138.15,138.15,103900.0,9.19,9.19,45600.0,223.61,223.61,170700.0,23.45,23.45,18500.0,14.96,14.96,11500.0,11.35,11.35,291000.0,31.45,31.45,166000.0,21.82,21.82,12200.0,45.91,45.91,183900.0,32.28,32.28,37600.0,0.009592786225641723,0.7390950000000001,0.12902285188375354,0.74336,0.009595731819370693,0.12902010520385285
26,2020-12-08,0.033,1.98,15053069.0,0.008,4.8,4674250.0,0.285,2.8499999999999996,2989092.0,0.235,9.399999999999999,77055.0,1.355,13.55,61855.0,4.49,22.450000000000003,6549536.0,0.365,36.5,5185939.0,20.14,20.14,6489978.0,1983.5,1983.5,3246900.0,3083.0,3083.0,3636100.0,1580.5,7902.5,5269800.0,1315.5,1315.5,8344900.0,444.3,444.3,37075000.0,547.1,547.1,6966300.0,3081.0,3081.0,4868300.0,9704.0,9704.0,3507200.0,3857.0,3857.0,3469000.0,7199.0,14398.0,4118700.0,2.81,70.25,21600000.0,134.7,1751.1,528700.0,3.57,178.5,7948000.0,2.86,114.39999999999999,8788000.0,17.38,86.89999999999999,36724000.0,2.36,236.0,129362000.0,1.61,161.0,23316000.0,3.4,340.0,171324000.0,4.92,246.0,9752000.0,1.49,1.49,329900.0,3.41,3.41,506400.0,2.08,2.08,109100.0,7.01,7.01,32200.0,10.14,10.14,190100.0,16.79,16.79,216700.0,27.25,27.25,515000.0,14.99,14.99,73900.0,19.14,19.14,217500.0,29.68,29.68,292600.0,76.05,76.05,8500.0,2.55,12.75,264800.0,4.3,4.3,1359700.0,5.29,5.29,122100.0,5.88,29.4,1109600.0,93.37,93.37,538900.0,18.97,37.94,2021400.0,138.74,138.74,80200.0,9.05,9.05,38000.0,228.09,228.09,299200.0,23.39,23.39,12700.0,14.77,14.77,22700.0,11.23,11.23,237600.0,30.68,30.68,168200.0,20.95,20.95,32600.0,43.94,43.94,168000.0,31.93,31.93,16400.0,0.009606470919032543,0.7413850000000001,0.1290176083233987,0.74179,0.009616031849186656,0.1290200219747407
27,2020-12-09,0.034,2.04,20365113.0,0.007,4.2,24118171.0,0.28,2.8000000000000003,1469916.0,0.235,9.399999999999999,97624.0,1.42,14.2,959407.0,4.71,23.55,6491945.0,0.365,36.5,6939206.0,20.07,20.07,5663671.0,1982.0,1982.0,2920100.0,3128.0,3128.0,3786200.0,1585.0,7925.0,3317000.0,1311.0,1311.0,10617400.0,444.9,444.9,38515500.0,543.3,543.3,10112300.0,3078.0,3078.0,4166100.0,9872.0,9872.0,4491100.0,3882.0,3882.0,4450900.0,7349.0,14698.0,5690500.0,2.77,69.25,28216000.0,137.1,1782.3,355000.0,3.55,177.5,9926000.0,2.86,114.39999999999999,15750000.0,17.36,86.8,29301000.0,2.35,235.0,126790000.0,1.58,158.0,21476000.0,3.36,336.0,170590000.0,4.87,243.5,10290000.0,1.425,1.425,386900.0,4.47,4.47,22158800.0,2.16,2.16,190600.0,6.8,6.8,22600.0,9.93,9.93,411400.0,16.99,16.99,305700.0,25.94,25.94,811900.0,14.9,14.9,60300.0,19.06,19.06,292200.0,29.97,29.97,464000.0,75.7,75.7,11100.0,2.52,12.6,172900.0,4.27,4.27,1092800.0,5.22,5.22,103100.0,5.86,29.3,1262600.0,94.13,94.13,595500.0,18.68,37.36,2008700.0,140.88,140.88,131000.0,8.82,8.82,82000.0,222.45,222.45,222500.0,22.84,22.84,14900.0,14.73,14.73,37700.0,11.19,11.19,410000.0,30.07,30.07,133400.0,20.49,20.49,35700.0,43.13,43.13,223500.0,31.18,31.18,12600.0,0.009601951116688184,0.7482599999999999,0.12900337795393474,0.7413099999999999,0.009600937053447459,0.12901045113750548
28,2020-12-10,0.033,1.98,8975910.0,0.01,6.0,105526620.0,0.45,4.5,79984969.0,0.24,9.6,411334.0,1.375,13.75,297227.0,4.48,22.400000000000002,1640636.0,0.345,34.5,2519188.0,19.99,19.99,6818340.0,2063.0,2063.0,8985600.0,3100.0,3100.0,3453000.0,1569.5,7847.5,4913800.0,1311.5,1311.5,8013100.0,441.8,441.8,45589500.0,548.8,548.8,10730000.0,3067.0,3067.0,4475100.0,9818.0,9818.0,3704500.0,3877.0,3877.0,3387300.0,7480.0,14960.0,6530800.0,2.78,69.5,22790000.0,132.5,1722.5,734700.0,3.54,177.0,3322000.0,2.75,110.0,22608000.0,17.26,86.30000000000001,30210000.0,2.32,231.99999999999997,80736000.0,1.58,158.0,11026000.0,3.32,332.0,79424000.0,4.85,242.49999999999997,6068000.0,1.52,1.52,322800.0,3.66,3.66,5396200.0,5.69,5.69,222043600.0,7.14,7.14,40500.0,10.66,10.66,390700.0,16.79,16.79,118800.0,25.7,25.7,376800.0,15.01,15.01,69700.0,19.75,19.75,278400.0,29.56,29.56,296700.0,75.46,75.46,14100.0,2.56,12.8,843900.0,4.28,4.28,1111100.0,5.3,5.3,77200.0,5.86,29.3,1415600.0,94.09,94.09,419200.0,18.78,37.56,1435600.0,143.07,143.07,201900.0,9.0,9.0,50100.0,227.95,227.95,506900.0,22.97,22.97,10200.0,14.3,14.3,10400.0,11.19,11.19,244000.0,30.65,30.65,261300.0,20.67,20.67,18600.0,43.35,43.35,236400.0,31.52,31.52,15600.0,0.009581618623053872,0.75011,0.1290122819694582,0.743215,0.00958869301341924,0.1289935599965708
29,2020-12-11,0.031,1.8599999999999999,24027530.0,0.008,4.8,30801098.0,0.55,5.5,54429831.0,0.245,9.8,310977.0,1.4,14.0,149549.0,4.6,23.0,4387799.0,0.355,35.5,4163524.0,19.95,19.95,4691221.0,2043.0,2043.0,5790400.0,3064.0,3064.0,5177400.0,1564.0,7820.0,6070500.0,1331.0,1331.0,9190000.0,447.8,447.8,61109100.0,550.9,550.9,10540300.0,3101.0,3101.0,5417100.0,9858.0,9858.0,4798600.0,3870.0,3870.0,4375600.0,7820.0,15640.0,15687300.0,2.78,69.5,47766000.0,135.5,1761.5,343500.0,3.59,179.5,20994000.0,2.7,108.0,20658000.0,17.1,85.5,42049000.0,2.38,238.0,126746000.0,1.61,161.0,18220000.0,3.47,347.0,99846000.0,4.95,247.5,14604000.0,1.52,1.52,215800.0,3.69,3.69,1533600.0,3.49,3.49,16950700.0,7.04,7.04,19800.0,9.93,9.93,137900.0,16.96,16.96,168700.0,26.0,26.0,456100.0,14.99,14.99,59800.0,19.62,19.62,144400.0,29.34,29.34,488600.0,75.25,75.25,13300.0,2.57,12.85,404100.0,4.3,4.3,1310700.0,5.29,5.29,80700.0,5.92,29.6,1591800.0,94.68,94.68,471300.0,18.79,37.58,1905500.0,151.0,151.0,479000.0,8.86,8.86,18600.0,228.25,228.25,375100.0,22.84,22.84,29300.0,13.89,13.89,33500.0,10.9,10.9,367300.0,30.83,30.83,130000.0,20.76,20.76,21300.0,44.26,44.26,305200.0,31.38,31.38,16500.0,0.00961127210014075,0.75366,0.12901469541893534,0.753445,0.009592050109752307,0.1290135302953317
30,2020-12-14,0.031,1.8599999999999999,9935027.0,0.008,4.8,33287410.0,0.43,4.3,18312135.0,0.24,9.6,66390.0,1.33,13.3,379183.0,4.54,22.7,3346264.0,0.345,34.5,3435908.0,20.03,20.03,6327372.0,2075.5,2075.5,4632900.0,3038.0,3038.0,4584200.0,1598.5,7992.5,6535300.0,1337.0,1337.0,7448500.0,450.1,450.1,52162800.0,544.4,544.4,7254400.0,3151.0,3151.0,7068800.0,9783.0,9783.0,3489100.0,3885.0,3885.0,3452200.0,7952.0,15904.0,9045400.0,2.74,68.5,19946000.0,135.0,1755.0,374300.0,3.48,174.0,17636000.0,2.72,108.80000000000001,10292000.0,17.12,85.60000000000001,31911000.0,2.41,241.0,62364000.0,1.61,161.0,11302000.0,3.44,344.0,85052000.0,4.83,241.5,12094000.0,1.5,1.5,203900.0,3.5,3.5,724100.0,2.99,2.99,6904000.0,7.0,7.0,37700.0,9.5,9.5,212100.0,16.89,16.89,153700.0,24.85,24.85,528800.0,15.0,15.0,98300.0,19.85,19.85,256000.0,29.24,29.24,593200.0,77.0,77.0,22400.0,2.58,12.9,267600.0,4.32,4.32,1551700.0,5.23,5.23,135400.0,5.98,29.900000000000002,1498700.0,93.37,93.37,417000.0,18.84,37.68,1933900.0,153.58,153.58,359300.0,8.73,8.73,39100.0,228.06,228.06,556200.0,22.49,22.49,3900.0,13.99,13.99,13900.0,10.99,10.99,249300.0,30.81,30.81,143700.0,20.74,20.74,17400.0,44.1,44.1,154500.0,31.12,31.12,9500.0,0.009656564291216026,0.7576149999999999,0.1290066232002498,0.75515,0.009617141594065159,0.12900961895740415
31,2020-12-15,0.031,1.8599999999999999,8482346.0,0.007,4.2,2076502.0,0.405,4.050000000000001,4050327.0,0.27,10.8,4366435.0,1.195,11.950000000000001,368683.0,3.85,19.25,18635926.0,0.335,33.5,4232523.0,19.93,19.93,6548362.0,2050.5,2050.5,5192000.0,3061.0,3061.0,2606900.0,1565.0,7825.0,5139500.0,1324.0,1324.0,8321300.0,445.6,445.6,49435700.0,537.5,537.5,7980400.0,3123.0,3123.0,5169000.0,9730.0,9730.0,3587600.0,3856.0,3856.0,4262500.0,7905.0,15810.0,4792900.0,2.7,67.5,23648000.0,138.7,1803.1,572100.0,3.49,174.5,8432000.0,2.66,106.4,15924000.0,16.92,84.60000000000001,36738000.0,2.39,239.0,41628000.0,1.58,158.0,15596000.0,3.42,342.0,62668000.0,4.8,240.0,14502000.0,1.5,1.5,224500.0,3.49,3.49,1444100.0,3.45,3.45,12005300.0,7.49,7.49,207500.0,9.18,9.18,112000.0,13.57,13.57,1262700.0,25.51,25.51,626900.0,15.13,15.13,85000.0,19.93,19.93,189200.0,29.65,29.65,393700.0,77.29,77.29,60800.0,2.57,12.85,553500.0,4.31,4.31,2137600.0,5.22,5.22,126300.0,6.01,30.049999999999997,1155100.0,94.15,94.15,458200.0,18.78,37.56,1691600.0,152.85,152.85,182100.0,8.72,8.72,25700.0,239.24,239.24,408100.0,22.83,22.83,3800.0,13.69,13.69,47600.0,10.98,10.98,435600.0,31.07,31.07,81400.0,20.6,20.6,17500.0,44.27,44.27,125200.0,31.32,31.32,9500.0,0.009636557243782887,0.75372,0.12900004966550213,0.7532399999999999,0.009612057365646428,0.1290012145490647
32,2020-12-16,0.03,1.7999999999999998,11309007.0,0.007,4.2,33953902.0,0.43,4.3,8615174.0,0.245,9.8,436271.0,1.215,12.15,155639.0,3.77,18.85,3001615.0,0.335,33.5,1292747.0,20.09,20.09,6593326.0,2088.0,2088.0,5702800.0,3055.0,3055.0,3010100.0,1600.5,8002.5,7205000.0,1328.5,1328.5,5372900.0,447.4,447.4,34936300.0,540.6,540.6,9309900.0,3132.0,3132.0,4642800.0,9765.0,9765.0,2767000.0,3813.0,3813.0,4006700.0,7980.0,15960.0,5901000.0,2.67,66.75,19648000.0,150.5,1956.5,1122900.0,3.47,173.5,9014000.0,2.68,107.2,13960000.0,16.9,84.5,36479000.0,2.39,239.0,52668000.0,1.6,160.0,10986000.0,3.44,344.0,38672000.0,4.85,242.49999999999997,6978000.0,1.48,1.48,145900.0,3.45,3.45,342600.0,3.33,3.33,3604000.0,7.1,7.1,41900.0,9.2,9.2,43000.0,13.57,13.57,0.0,26.2,26.2,464400.0,15.19,15.19,62300.0,20.08,20.08,207000.0,29.46,29.46,339100.0,77.66,77.66,14500.0,2.56,12.8,540300.0,4.31,4.31,1041500.0,5.22,5.22,84100.0,5.99,29.950000000000003,991900.0,95.11,95.11,559600.0,18.54,37.08,1497300.0,155.09,155.09,183700.0,8.5,8.5,104800.0,247.63,247.63,423200.0,22.2,22.2,14200.0,13.76,13.76,28600.0,10.81,10.81,764400.0,30.83,30.83,215900.0,20.5,20.5,33600.0,44.39,44.39,214200.0,31.31,31.31,14600.0,0.009662255847098084,0.756175,0.12900079851580148,0.75572,0.009649156664605987,0.1290061239209172
33,2020-12-17,0.031,1.8599999999999999,8051028.0,0.007,4.2,3859397.0,0.42,4.2,4637199.0,0.235,9.399999999999999,381822.0,1.2,12.0,199677.0,3.77,18.85,0.0,0.335,33.5,1730422.0,20.21,20.21,2570353.0,2040.5,2040.5,5489000.0,3024.0,3024.0,3531500.0,1581.5,7907.5,3718600.0,1321.5,1321.5,5548100.0,445.4,445.4,34112100.0,537.1,537.1,6807100.0,3111.0,3111.0,4124000.0,10025.0,10025.0,8693400.0,3840.0,3840.0,3602300.0,8000.0,16000.0,5003300.0,2.9,72.5,56112000.0,150.8,1960.4,1099600.0,3.55,177.5,9836000.0,2.67,106.8,8750000.0,17.1,85.5,35318000.0,2.4,240.0,61606000.0,1.61,161.0,10056000.0,3.44,344.0,51524000.0,4.9,245.00000000000003,6592000.0,1.43,1.43,223400.0,3.35,3.35,446900.0,3.17,3.17,5516100.0,6.95,6.95,39400.0,9.16,9.16,44500.0,13.57,13.57,0.0,26.85,26.85,386800.0,15.33,15.33,71000.0,19.83,19.83,161600.0,29.32,29.32,402300.0,77.1,77.1,14400.0,2.56,12.8,325100.0,4.34,4.34,1263400.0,5.22,5.22,47300.0,6.04,30.2,1427700.0,97.02,97.02,581300.0,18.77,37.54,1350200.0,154.64,154.64,148900.0,9.33,9.33,156800.0,260.47,260.47,368000.0,22.98,22.98,5400.0,13.66,13.66,23200.0,11.02,11.02,295100.0,30.84,30.84,86300.0,20.74,20.74,15500.0,44.58,44.58,156300.0,31.5,31.5,7000.0,0.009704592213949178,0.76257,0.12898715416953088,0.757065,0.00966501072906474,0.12899405917908746
34,2020-12-18,0.03,1.7999999999999998,7086874.0,0.007,4.2,1356000.0,0.395,3.95,2797381.0,0.24,9.6,91847.0,1.2,12.0,344475.0,3.77,18.85,73454987.0,0.345,34.5,3766107.0,19.9,19.9,8039001.0,2093.0,2093.0,7080700.0,3094.0,3094.0,6118800.0,1601.0,8005.0,5368900.0,1317.0,1317.0,9530700.0,447.8,447.8,47622600.0,534.0,534.0,10133600.0,3153.0,3153.0,6790500.0,10255.0,10255.0,7825700.0,3877.0,3877.0,4549600.0,7911.0,15822.0,6850900.0,2.89,72.25,38374000.0,164.0,2132.0,1116600.0,3.56,178.0,8914000.0,2.75,110.0,40392000.0,17.0,85.0,44729000.0,2.42,242.0,116346000.0,1.69,169.0,22476000.0,3.46,346.0,146968000.0,4.82,241.0,8738000.0,1.42,1.42,194100.0,3.42,3.42,264600.0,3.11,3.11,1429900.0,7.19,7.19,49800.0,9.02,9.02,158900.0,9.27,9.27,4104400.0,28.06,28.06,767000.0,15.09,15.09,84700.0,20.11,20.11,297000.0,29.75,29.75,814300.0,78.27,78.27,34200.0,2.57,12.85,532600.0,4.33,4.33,1219300.0,5.17,5.17,97000.0,6.03,30.150000000000002,1287400.0,98.71,98.71,987000.0,18.88,37.76,2076600.0,153.77,153.77,189700.0,9.3,9.3,64800.0,257.28,257.28,267000.0,22.99,22.99,10800.0,14.02,14.02,21000.0,11.04,11.04,528800.0,31.3,31.3,169100.0,21.53,21.53,31000.0,44.91,44.91,133400.0,31.31,31.31,6200.0,0.009682979259966305,0.760885,0.12898890115048345,0.7616700000000001,0.00969593546476508,0.12899580634655033
35,2020-12-21,0.031,1.8599999999999999,7088439.0,0.007,4.2,4156488.0,0.39,3.9000000000000004,3915625.0,0.24,9.6,166113.0,1.17,11.7,67071.0,2.3,11.5,16134686.0,0.35,35.0,4199420.0,19.88,19.88,6932723.0,2062.5,2062.5,4143200.0,3015.0,3015.0,4101100.0,1584.5,7922.5,5952500.0,1315.5,1315.5,7782500.0,457.9,457.9,84001900.0,532.1,532.1,9921400.0,3181.0,3181.0,7756700.0,10405.0,10405.0,4174300.0,3862.0,3862.0,3736700.0,7850.0,15700.0,4719100.0,2.82,70.5,25908000.0,155.8,2025.4,708100.0,3.42,171.0,10722000.0,2.72,108.80000000000001,9210000.0,16.88,84.39999999999999,27228000.0,2.4,240.0,60654000.0,1.65,165.0,14080000.0,3.39,339.0,75260000.0,4.68,234.0,17980000.0,1.49,1.49,284700.0,3.54,3.54,630300.0,3.0,3.0,2460800.0,7.0,7.0,45800.0,8.97,8.97,100300.0,8.59,8.59,1066900.0,27.85,27.85,406900.0,14.96,14.96,104600.0,19.8,19.8,237800.0,29.0,29.0,378500.0,76.04,76.04,22600.0,2.54,12.7,402200.0,4.38,4.38,1898500.0,5.13,5.13,128700.0,6.06,30.299999999999997,1640300.0,99.4,99.4,694800.0,18.6,37.2,1743500.0,151.77,151.77,170900.0,8.95,8.95,71700.0,261.42,261.42,94600.0,21.94,21.94,14900.0,13.95,13.95,9000.0,10.86,10.86,204000.0,30.5,30.5,106400.0,21.04,21.04,14900.0,43.82,43.82,171100.0,30.19,30.19,28500.0,0.009660482348109022,0.752405,0.12898207987521546,0.7594650000000001,0.00967192819650985,0.12898998263880682
36,2020-12-22,0.032,1.92,51554570.0,0.008,4.8,2986055.0,0.385,3.85,1364018.0,0.235,9.399999999999999,398762.0,1.145,11.45,441492.0,2.17,10.85,16793828.0,0.355,35.5,4679495.0,19.56,19.56,7141036.0,2037.5,2037.5,4720600.0,2982.5,2982.5,3582900.0,1541.0,7705.0,5168900.0,1312.0,1312.0,8096700.0,450.2,450.2,53331300.0,526.1,526.1,10671300.0,3130.0,3130.0,5687500.0,10045.0,10045.0,3542000.0,3790.0,3790.0,3297900.0,7777.0,15554.0,3877800.0,2.63,65.75,38856000.0,153.6,1996.8,232000.0,3.34,167.0,12842000.0,2.69,107.6,11884000.0,16.68,83.4,42763000.0,2.34,234.0,114310000.0,1.61,161.0,10318000.0,3.35,335.0,74042000.0,4.54,227.0,16122000.0,1.58,1.58,789300.0,3.44,3.44,344300.0,2.97,2.97,1135700.0,6.96,6.96,58300.0,8.85,8.85,67500.0,8.21,8.21,850600.0,31.15,31.15,1947100.0,14.73,14.73,81800.0,19.65,19.65,281900.0,28.81,28.81,464600.0,74.96,74.96,17300.0,2.54,12.7,473600.0,4.33,4.33,1700600.0,5.11,5.11,88500.0,5.96,29.8,1781300.0,97.46,97.46,524900.0,18.46,36.92,1251900.0,150.77,150.77,120800.0,8.52,8.52,65500.0,261.44,261.44,71600.0,21.49,21.49,12500.0,13.8,13.8,14200.0,10.72,10.72,208300.0,29.92,29.92,117000.0,20.71,20.71,30900.0,43.31,43.31,128600.0,29.31,29.31,14800.0,0.009665524524077842,0.75534,0.12898474175002833,0.75766,0.00967805935757764,0.1289786695095679
37,2020-12-23,0.034,2.04,13734608.0,0.007,4.2,21168278.0,0.395,3.95,1773136.0,0.2325,9.3,158655.0,1.19,11.899999999999999,57971.0,2.37,11.850000000000001,15607022.0,0.41,41.0,18640954.0,19.56,19.56,4501320.0,2006.5,2006.5,4306800.0,2913.0,2913.0,3922700.0,1496.5,7482.5,7356600.0,1293.0,1293.0,11969500.0,446.1,446.1,64270400.0,529.2,529.2,9823200.0,3083.0,3083.0,7189400.0,10150.0,10150.0,2136900.0,3766.0,3766.0,3306000.0,7720.0,15440.0,3531900.0,2.63,65.75,21028000.0,155.8,2025.4,246000.0,3.3,165.0,7072000.0,2.67,106.8,16398000.0,16.56,82.8,32124000.0,2.35,235.0,78934000.0,1.6,160.0,10902000.0,3.35,335.0,71380000.0,4.51,225.5,10246000.0,1.51,1.51,275700.0,3.51,3.51,447500.0,2.9,2.9,1055200.0,6.82,6.82,45700.0,9.21,9.21,94600.0,8.93,8.93,799800.0,29.4,29.4,1226200.0,14.96,14.96,147100.0,19.56,19.56,294800.0,28.69,28.69,469200.0,73.55,73.55,31500.0,2.53,12.649999999999999,332000.0,4.37,4.37,1836200.0,5.19,5.19,57800.0,6.0,30.0,1179200.0,97.46,97.46,473600.0,18.28,36.56,1196800.0,151.16,151.16,193700.0,8.48,8.48,72200.0,263.86,263.86,105500.0,21.49,21.49,9000.0,13.72,13.72,21600.0,10.71,10.71,352800.0,30.39,30.39,62300.0,20.75,20.75,23600.0,43.7,43.7,139400.0,29.22,29.22,5900.0,0.009660342363434852,0.75634,0.12898474175045754,0.753815,0.009655958209913171,0.12898906753163505
38,2020-12-24,0.032,1.92,4641259.0,0.007,4.2,4474636.0,0.39,3.9000000000000004,1717552.0,0.235,9.399999999999999,34032.0,1.19,11.899999999999999,116177.0,2.32,11.6,6679720.0,0.38,38.0,4237885.0,19.55,19.55,2724096.0,2022.5,2022.5,2917600.0,2946.0,2946.0,2799500.0,1525.0,7625.0,3183800.0,1305.5,1305.5,7931500.0,452.5,452.5,49732400.0,543.0,543.0,11903100.0,3147.0,3147.0,5998800.0,10090.0,10090.0,2491000.0,3731.0,3731.0,3360300.0,7743.0,15486.0,2723400.0,2.71,67.75,10786000.0,158.5,2060.5,196000.0,3.39,169.5,5358000.0,2.7,108.0,3482000.0,16.7,83.5,12707000.0,2.38,238.0,45448000.0,1.61,161.0,7072000.0,3.4,340.0,28186000.0,4.65,232.50000000000003,4102000.0,1.45,1.45,121800.0,3.5002,3.5002,191700.0,2.94,2.94,928000.0,6.71,6.71,25900.0,9.03,9.03,40400.0,8.73,8.73,220000.0,28.48,28.48,408900.0,14.93,14.93,23300.0,19.59,19.59,70800.0,28.56,28.56,165300.0,73.99,73.99,9700.0,2.51,12.549999999999999,189300.0,4.34,4.34,552100.0,5.22,5.22,35700.0,6.02,30.099999999999998,359600.0,96.84,96.84,217800.0,18.11,36.22,1016100.0,150.47,150.47,114200.0,8.61,8.61,18900.0,263.72,263.72,49300.0,21.73,21.73,1300.0,13.83,13.83,12900.0,10.76,10.76,179900.0,30.61,30.61,45900.0,20.36,20.36,47100.0,44.44,44.44,86700.0,29.69,29.69,14800.0,0.009644271062106724,0.76003,0.12898324443211492,0.757375,0.009655492044774724,0.12898840200788714
