(Lookback, Entry, Exit, Stop-loss)
Best HPs: (60, 1, -0.5, 2.5), Return: 1.11%, Hit Ratio: 88.89%, Max Drawdown: 0.03%
(60, 1, -0.5, 2.5): Return: 1.11%, Hit Ratio: 88.89%, Max Drawdown: 0.03%
(100, 1.5, 0, 2.5): Return: 1.04%, Hit Ratio: 80.0%, Max Drawdown: 0.01%
(100, 1.5, 0.5, 2.5): Return: 1.03%, Hit Ratio: 87.5%, Max Drawdown: 0.01%
(100, 1, 0.5, 2.5): Return: 1.02%, Hit Ratio: 75.76%, Max Drawdown: 0.04%
(30, 1, 0.5, 2.5): Return: 0.15%, Hit Ratio: 79.55%, Max Drawdown: 0.03%
(30, 1, 0.5, 3): Return: 0.15%, Hit Ratio: 79.55%, Max Drawdown: 0.03%
(30, 1, 0.5, 3.5): Return: 0.14%, Hit Ratio: 76.09%, Max Drawdown: 0.03%
(30, 1, 0, 2.5): Return: 0.13%, Hit Ratio: 77.5%, Max Drawdown: 0.05%
(30, 1, 0, 3): Return: 0.13%, Hit Ratio: 77.5%, Max Drawdown: 0.05%
(30, 1, 0, 3.5): Return: 0.12%, Hit Ratio: 77.5%, Max Drawdown: 0.05%
(30, 1, -0.5, 2.5): Return: 0.11%, Hit Ratio: 82.35%, Max Drawdown: 0.06%
(30, 1, -0.5, 3): Return: 0.11%, Hit Ratio: 82.35%, Max Drawdown: 0.06%
(60, 1.5, 0, 3): Return: 0.1%, Hit Ratio: 95.0%, Max Drawdown: 0.01%
(60, 1.5, 0, 3.5): Return: 0.1%, Hit Ratio: 95.0%, Max Drawdown: 0.01%
(60, 1.5, 0.5, 2.5): Return: 0.1%, Hit Ratio: 89.47%, Max Drawdown: 0.0%
(60, 1.5, 0.5, 3): Return: 0.1%, Hit Ratio: 90.48%, Max Drawdown: 0.0%
(60, 1.5, 0.5, 3.5): Return: 0.1%, Hit Ratio: 90.48%, Max Drawdown: 0.0%
(30, 1, -0.5, 3.5): Return: 0.09%, Hit Ratio: 84.85%, Max Drawdown: 0.06%
(60, 1.5, 0, 2.5): Return: 0.09%, Hit Ratio: 88.89%, Max Drawdown: 0.01%
(30, 1.5, 0, 3.5): Return: 0.08%, Hit Ratio: 81.82%, Max Drawdown: 0.02%
(30, 2, 0, 3.5): Return: 0.08%, Hit Ratio: 90.0%, Max Drawdown: 0.01%
(60, 1.5, -0.5, 2.5): Return: 0.08%, Hit Ratio: 87.5%, Max Drawdown: 0.01%
(60, 1.5, -0.5, 3): Return: 0.08%, Hit Ratio: 94.44%, Max Drawdown: 0.01%
(60, 1.5, -0.5, 3.5): Return: 0.08%, Hit Ratio: 94.44%, Max Drawdown: 0.01%
(30, 1.5, 0, 3): Return: 0.06%, Hit Ratio: 80.95%, Max Drawdown: 0.02%
(30, 1.5, 0, 2.5): Return: 0.05%, Hit Ratio: 80.95%, Max Drawdown: 0.02%
(30, 2, 0, 2.5): Return: 0.05%, Hit Ratio: 100.0%, Max Drawdown: 0.01%
(30, 2, 0, 3): Return: 0.05%, Hit Ratio: 100.0%, Max Drawdown: 0.01%
(30, 2, 0.5, 3.5): Return: 0.05%, Hit Ratio: 80.0%, Max Drawdown: 0.02%
(30, 1.5, -0.5, 3.5): Return: 0.04%, Hit Ratio: 90.48%, Max Drawdown: 0.03%
(30, 1.5, 0.5, 2.5): Return: 0.04%, Hit Ratio: 77.27%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 3): Return: 0.04%, Hit Ratio: 77.27%, Max Drawdown: 0.02%
(30, 1.5, 0.5, 3.5): Return: 0.04%, Hit Ratio: 70.83%, Max Drawdown: 0.04%
(30, 2, -0.5, 3.5): Return: 0.04%, Hit Ratio: 100.0%, Max Drawdown: 0.02%
(30, 2, 0.5, 2.5): Return: 0.04%, Hit Ratio: 100.0%, Max Drawdown: 0.01%
(30, 2, 0.5, 3): Return: 0.04%, Hit Ratio: 100.0%, Max Drawdown: 0.01%
(30, 1.5, -0.5, 2.5): Return: 0.03%, Hit Ratio: 85.71%, Max Drawdown: 0.04%
(30, 1.5, -0.5, 3): Return: 0.03%, Hit Ratio: 85.71%, Max Drawdown: 0.04%
(30, 2, -0.5, 2.5): Return: 0.03%, Hit Ratio: 100.0%, Max Drawdown: 0.02%
(30, 2, -0.5, 3): Return: 0.03%, Hit Ratio: 100.0%, Max Drawdown: 0.02%
(60, 2, 0, 2.5): Return: 0.03%, Hit Ratio: 85.71%, Max Drawdown: 0.01%
(60, 2, 0, 3): Return: 0.03%, Hit Ratio: 100.0%, Max Drawdown: 0.01%
(60, 2, 0, 3.5): Return: 0.03%, Hit Ratio: 100.0%, Max Drawdown: 0.01%
(60, 2, 0.5, 2.5): Return: 0.03%, Hit Ratio: 87.5%, Max Drawdown: 0.01%
(60, 2, 0.5, 3): Return: 0.03%, Hit Ratio: 90.0%, Max Drawdown: 0.01%
(60, 2, 0.5, 3.5): Return: 0.03%, Hit Ratio: 90.0%, Max Drawdown: 0.01%
(100, 2, 0, 3): Return: 0.03%, Hit Ratio: 75.0%, Max Drawdown: 0.01%
(100, 2, 0, 3.5): Return: 0.03%, Hit Ratio: 77.78%, Max Drawdown: 0.01%
(100, 2, 0.5, 3): Return: 0.03%, Hit Ratio: 100.0%, Max Drawdown: 0.0%
(100, 2, 0.5, 3.5): Return: 0.03%, Hit Ratio: 90.0%, Max Drawdown: 0.0%
(100, 2, -0.5, 3): Return: 0.02%, Hit Ratio: 85.71%, Max Drawdown: 0.01%
(100, 2, -0.5, 3.5): Return: 0.02%, Hit Ratio: 87.5%, Max Drawdown: 0.01%
(60, 2, -0.5, 3): Return: 0.01%, Hit Ratio: 85.71%, Max Drawdown: 0.01%
(60, 2, -0.5, 3.5): Return: 0.01%, Hit Ratio: 85.71%, Max Drawdown: 0.01%
(100, 2, -0.5, 2.5): Return: 0.01%, Hit Ratio: 80.0%, Max Drawdown: 0.01%
(100, 2, 0, 2.5): Return: 0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.01%
(100, 2, 0.5, 2.5): Return: 0.01%, Hit Ratio: 100.0%, Max Drawdown: 0.0%
(60, 2, -0.5, 2.5): Return: 0.0%, Hit Ratio: 60.0%, Max Drawdown: 0.01%
