(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 2, 1.5, 0, -0.5, 2.5, 3): Return: 5.87%, Hit Ratio: 72.73%, Max Drawdown: 1.11%
(60, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 5.86%, Hit Ratio: 71.88%, Max Drawdown: 1.1%
(60, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 5.86%, Hit Ratio: 71.88%, Max Drawdown: 1.1%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: 5.85%, Hit Ratio: 73.17%, Max Drawdown: 1.27%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 5.85%, Hit Ratio: 73.17%, Max Drawdown: 1.27%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 5.85%, Hit Ratio: 71.88%, Max Drawdown: 1.1%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 5.85%, Hit Ratio: 71.88%, Max Drawdown: 1.1%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 5.83%, Hit Ratio: 61.82%, Max Drawdown: 1.14%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: 5.83%, Hit Ratio: 61.82%, Max Drawdown: 1.14%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 5.83%, Hit Ratio: 61.82%, Max Drawdown: 1.14%
(60, 2, 1.5, 0, 0, 3, 3): Return: 5.82%, Hit Ratio: 71.43%, Max Drawdown: 1.11%
(60, 2, 1.5, 0, 0, 3.5, 3): Return: 5.82%, Hit Ratio: 71.43%, Max Drawdown: 1.11%
(60, 2, 1.5, 0.5, 0, 3, 2.5): Return: 5.82%, Hit Ratio: 69.7%, Max Drawdown: 1.1%
(60, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 5.82%, Hit Ratio: 69.7%, Max Drawdown: 1.1%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: 5.81%, Hit Ratio: 66.67%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 5.81%, Hit Ratio: 66.67%, Max Drawdown: 1.28%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 5.8%, Hit Ratio: 64.71%, Max Drawdown: 1.74%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: 5.8%, Hit Ratio: 69.23%, Max Drawdown: 1.27%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 5.8%, Hit Ratio: 69.23%, Max Drawdown: 1.27%
(30, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 5.8%, Hit Ratio: 71.74%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 5.8%, Hit Ratio: 71.74%, Max Drawdown: 1.28%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 5.8%, Hit Ratio: 68.75%, Max Drawdown: 1.11%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 5.8%, Hit Ratio: 69.44%, Max Drawdown: 1.11%
(30, 2, 1.5, 0, -0.5, 3, 3): Return: 5.79%, Hit Ratio: 72.97%, Max Drawdown: 1.11%
(30, 2, 1.5, 0, -0.5, 3.5, 3): Return: 5.79%, Hit Ratio: 72.97%, Max Drawdown: 1.11%
(60, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 5.79%, Hit Ratio: 55.84%, Max Drawdown: 1.28%
(60, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 5.78%, Hit Ratio: 60.61%, Max Drawdown: 1.31%
(60, 1, 1, 0.5, 0.5, 3, 3.5): Return: 5.75%, Hit Ratio: 55.84%, Max Drawdown: 1.3%
(60, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: 5.75%, Hit Ratio: 55.84%, Max Drawdown: 1.3%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 5.74%, Hit Ratio: 58.46%, Max Drawdown: 1.32%
(60, 1.5, 1, 0, 0.5, 3, 2.5): Return: 5.74%, Hit Ratio: 60.61%, Max Drawdown: 1.34%
(60, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 5.74%, Hit Ratio: 60.61%, Max Drawdown: 1.34%
(30, 2, 1.5, -0.5, 0.5, 3, 3): Return: 5.73%, Hit Ratio: 72.5%, Max Drawdown: 1.11%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 5.73%, Hit Ratio: 72.5%, Max Drawdown: 1.11%
(60, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: 5.73%, Hit Ratio: 71.88%, Max Drawdown: 1.1%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: 5.72%, Hit Ratio: 66.67%, Max Drawdown: 1.76%
(30, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: 5.72%, Hit Ratio: 67.74%, Max Drawdown: 1.1%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: 5.71%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: 5.71%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(60, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 5.7%, Hit Ratio: 58.46%, Max Drawdown: 1.34%
(60, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 5.7%, Hit Ratio: 58.46%, Max Drawdown: 1.34%
(60, 2, 1.5, 0, -0.5, 3, 3.5): Return: 5.68%, Hit Ratio: 71.43%, Max Drawdown: 1.11%
(60, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 5.68%, Hit Ratio: 71.43%, Max Drawdown: 1.11%
(100, 1.5, 1, 0, 0.5, 2.5, 3): Return: 5.68%, Hit Ratio: 61.82%, Max Drawdown: 1.38%
(100, 1.5, 1, 0, 0.5, 3, 3): Return: 5.68%, Hit Ratio: 61.82%, Max Drawdown: 1.38%
(100, 1.5, 1, 0, 0.5, 3.5, 3): Return: 5.68%, Hit Ratio: 61.82%, Max Drawdown: 1.38%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: 5.67%, Hit Ratio: 63.77%, Max Drawdown: 1.75%
(60, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 5.66%, Hit Ratio: 56.0%, Max Drawdown: 1.28%
(60, 1, 1, 0.5, 0.5, 3, 2.5): Return: 5.62%, Hit Ratio: 56.0%, Max Drawdown: 1.3%
(60, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 5.62%, Hit Ratio: 56.0%, Max Drawdown: 1.3%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 5.6%, Hit Ratio: 73.68%, Max Drawdown: 1.28%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 5.6%, Hit Ratio: 73.68%, Max Drawdown: 1.28%
(60, 2, 1.5, 0, 0, 2.5, 2.5): Return: 5.6%, Hit Ratio: 75.0%, Max Drawdown: 1.11%
(30, 2, 1.5, 0, 0.5, 3, 3): Return: 5.59%, Hit Ratio: 72.5%, Max Drawdown: 1.11%
(30, 2, 1.5, 0, 0.5, 3.5, 3): Return: 5.59%, Hit Ratio: 72.5%, Max Drawdown: 1.11%
(30, 1.5, 1.5, -0.5, 0, 3, 3): Return: 5.56%, Hit Ratio: 68.18%, Max Drawdown: 1.28%
(30, 1.5, 1.5, -0.5, 0, 3.5, 3): Return: 5.56%, Hit Ratio: 68.18%, Max Drawdown: 1.28%
(60, 1, 1, 0.5, 0.5, 2.5, 3): Return: 5.53%, Hit Ratio: 55.26%, Max Drawdown: 1.28%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 5.53%, Hit Ratio: 68.57%, Max Drawdown: 1.11%
(60, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 5.52%, Hit Ratio: 68.75%, Max Drawdown: 1.11%
(30, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 5.51%, Hit Ratio: 72.34%, Max Drawdown: 1.28%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 5.51%, Hit Ratio: 72.34%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0, 0, 3, 3.5): Return: 5.49%, Hit Ratio: 68.09%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 5.49%, Hit Ratio: 68.09%, Max Drawdown: 1.28%
(60, 1, 1, 0.5, 0.5, 3, 3): Return: 5.49%, Hit Ratio: 55.26%, Max Drawdown: 1.3%
(60, 1, 1, 0.5, 0.5, 3.5, 3): Return: 5.49%, Hit Ratio: 55.26%, Max Drawdown: 1.3%
(30, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 5.44%, Hit Ratio: 69.23%, Max Drawdown: 1.11%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 5.43%, Hit Ratio: 65.96%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 5.43%, Hit Ratio: 65.96%, Max Drawdown: 1.28%
(60, 2, 1.5, 0, -0.5, 3, 3): Return: 5.42%, Hit Ratio: 70.59%, Max Drawdown: 1.11%
(60, 2, 1.5, 0, -0.5, 3.5, 3): Return: 5.42%, Hit Ratio: 70.59%, Max Drawdown: 1.11%
(60, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: 5.35%, Hit Ratio: 66.67%, Max Drawdown: 1.12%
(60, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 5.35%, Hit Ratio: 66.67%, Max Drawdown: 1.12%
(60, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: 5.35%, Hit Ratio: 67.57%, Max Drawdown: 1.12%
(60, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 5.35%, Hit Ratio: 67.57%, Max Drawdown: 1.12%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 5.34%, Hit Ratio: 67.39%, Max Drawdown: 1.72%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: 5.33%, Hit Ratio: 66.67%, Max Drawdown: 1.11%
(30, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 5.33%, Hit Ratio: 66.67%, Max Drawdown: 1.11%
(30, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: 5.3%, Hit Ratio: 66.67%, Max Drawdown: 1.71%
(60, 2, 1.5, -0.5, 0, 3, 2.5): Return: 5.28%, Hit Ratio: 69.7%, Max Drawdown: 1.11%
(60, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 5.28%, Hit Ratio: 69.7%, Max Drawdown: 1.11%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 5.26%, Hit Ratio: 72.5%, Max Drawdown: 1.72%
(100, 1, 1, 0, 0.5, 2.5, 3.5): Return: 5.25%, Hit Ratio: 61.54%, Max Drawdown: 1.83%
(100, 1, 1, 0, 0.5, 3, 3.5): Return: 5.25%, Hit Ratio: 61.54%, Max Drawdown: 1.83%
(100, 1, 1, 0, 0.5, 3.5, 3.5): Return: 5.25%, Hit Ratio: 61.54%, Max Drawdown: 1.83%
(100, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: 5.24%, Hit Ratio: 60.0%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 3, 3.5): Return: 5.24%, Hit Ratio: 60.0%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: 5.24%, Hit Ratio: 60.0%, Max Drawdown: 1.84%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 5.21%, Hit Ratio: 68.63%, Max Drawdown: 1.72%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 5.21%, Hit Ratio: 71.11%, Max Drawdown: 1.73%
(60, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: 5.2%, Hit Ratio: 74.19%, Max Drawdown: 1.11%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 5.19%, Hit Ratio: 69.44%, Max Drawdown: 1.12%
(100, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 5.17%, Hit Ratio: 57.14%, Max Drawdown: 1.65%
(100, 1, 1, 0.5, 0.5, 2.5, 3): Return: 5.17%, Hit Ratio: 57.14%, Max Drawdown: 1.65%
(100, 1, 1, 0.5, 0.5, 3, 2.5): Return: 5.17%, Hit Ratio: 57.14%, Max Drawdown: 1.65%
(100, 1, 1, 0.5, 0.5, 3, 3): Return: 5.17%, Hit Ratio: 57.14%, Max Drawdown: 1.65%
(100, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 5.17%, Hit Ratio: 57.14%, Max Drawdown: 1.65%
(100, 1, 1, 0.5, 0.5, 3.5, 3): Return: 5.17%, Hit Ratio: 57.14%, Max Drawdown: 1.65%
(100, 2, 1, 0, 0.5, 2.5, 2.5): Return: 5.17%, Hit Ratio: 59.62%, Max Drawdown: 1.38%
(100, 2, 1, 0, 0.5, 3, 2.5): Return: 5.17%, Hit Ratio: 59.62%, Max Drawdown: 1.38%
(100, 2, 1, 0, 0.5, 3.5, 2.5): Return: 5.17%, Hit Ratio: 59.62%, Max Drawdown: 1.38%
(60, 2, 1.5, 0, 0, 3, 2.5): Return: 5.15%, Hit Ratio: 72.73%, Max Drawdown: 1.11%
(60, 2, 1.5, 0, 0, 3.5, 2.5): Return: 5.15%, Hit Ratio: 72.73%, Max Drawdown: 1.11%
(30, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 5.14%, Hit Ratio: 64.52%, Max Drawdown: 1.11%
(100, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 5.14%, Hit Ratio: 59.68%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: 5.14%, Hit Ratio: 59.68%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 3, 2.5): Return: 5.14%, Hit Ratio: 59.68%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 3, 3): Return: 5.14%, Hit Ratio: 59.68%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: 5.14%, Hit Ratio: 59.68%, Max Drawdown: 1.84%
(100, 1, 1, -0.5, 0.5, 3.5, 3): Return: 5.14%, Hit Ratio: 59.68%, Max Drawdown: 1.84%
(30, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 5.13%, Hit Ratio: 71.74%, Max Drawdown: 1.29%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 5.13%, Hit Ratio: 71.74%, Max Drawdown: 1.29%
(30, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: 5.12%, Hit Ratio: 65.96%, Max Drawdown: 1.72%
(30, 1.5, 1.5, 0, 0, 3, 3): Return: 5.11%, Hit Ratio: 67.39%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0, 0, 3.5, 3): Return: 5.11%, Hit Ratio: 67.39%, Max Drawdown: 1.28%
(60, 2, 1.5, 0.5, 0.5, 3, 3): Return: 5.09%, Hit Ratio: 66.67%, Max Drawdown: 1.12%
(60, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: 5.09%, Hit Ratio: 66.67%, Max Drawdown: 1.12%
(60, 2, 1.5, -0.5, -0.5, 3, 3): Return: 5.08%, Hit Ratio: 66.67%, Max Drawdown: 1.12%
(60, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: 5.08%, Hit Ratio: 66.67%, Max Drawdown: 1.12%
(60, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 5.06%, Hit Ratio: 72.22%, Max Drawdown: 1.12%
(30, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: 5.05%, Hit Ratio: 62.96%, Max Drawdown: 1.27%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 5.05%, Hit Ratio: 62.96%, Max Drawdown: 1.27%
(30, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: 5.05%, Hit Ratio: 72.34%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 5.05%, Hit Ratio: 72.34%, Max Drawdown: 1.28%
(30, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 5.05%, Hit Ratio: 67.86%, Max Drawdown: 1.11%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 5.05%, Hit Ratio: 67.86%, Max Drawdown: 1.11%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: 5.05%, Hit Ratio: 57.89%, Max Drawdown: 1.76%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 5.03%, Hit Ratio: 61.11%, Max Drawdown: 1.14%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 5.03%, Hit Ratio: 61.11%, Max Drawdown: 1.14%
(100, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 5.03%, Hit Ratio: 61.11%, Max Drawdown: 1.14%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: 5.02%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: 5.02%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 5.01%, Hit Ratio: 72.97%, Max Drawdown: 1.74%
(60, 1, 1, 0, 0.5, 3, 3.5): Return: 5.01%, Hit Ratio: 57.89%, Max Drawdown: 1.79%
(60, 1, 1, 0, 0.5, 3.5, 3.5): Return: 5.01%, Hit Ratio: 57.89%, Max Drawdown: 1.79%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 4.99%, Hit Ratio: 69.44%, Max Drawdown: 1.13%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 4.99%, Hit Ratio: 69.44%, Max Drawdown: 1.13%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 4.99%, Hit Ratio: 69.44%, Max Drawdown: 1.13%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: 4.97%, Hit Ratio: 67.44%, Max Drawdown: 1.73%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 4.96%, Hit Ratio: 66.67%, Max Drawdown: 1.73%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 4.95%, Hit Ratio: 65.0%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 4.95%, Hit Ratio: 65.0%, Max Drawdown: 1.28%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: 4.94%, Hit Ratio: 65.22%, Max Drawdown: 1.27%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 4.94%, Hit Ratio: 65.22%, Max Drawdown: 1.27%
(30, 1, 1.5, -0.5, 0, 3, 2.5): Return: 4.93%, Hit Ratio: 61.9%, Max Drawdown: 1.27%
(30, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: 4.93%, Hit Ratio: 61.9%, Max Drawdown: 1.27%
(30, 1, 1.5, 0.5, 0, 2.5, 3): Return: 4.92%, Hit Ratio: 66.0%, Max Drawdown: 1.72%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: 4.92%, Hit Ratio: 58.11%, Max Drawdown: 1.76%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 4.92%, Hit Ratio: 68.57%, Max Drawdown: 1.12%
(60, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: 4.91%, Hit Ratio: 65.85%, Max Drawdown: 1.28%
(60, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: 4.91%, Hit Ratio: 65.85%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 4.91%, Hit Ratio: 63.41%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 4.91%, Hit Ratio: 63.41%, Max Drawdown: 1.28%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 4.9%, Hit Ratio: 67.57%, Max Drawdown: 1.27%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 4.9%, Hit Ratio: 67.57%, Max Drawdown: 1.27%
(60, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: 4.9%, Hit Ratio: 54.67%, Max Drawdown: 1.76%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 4.88%, Hit Ratio: 71.79%, Max Drawdown: 1.73%
(30, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 4.88%, Hit Ratio: 67.39%, Max Drawdown: 1.27%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 4.88%, Hit Ratio: 67.39%, Max Drawdown: 1.27%
(60, 1, 1, 0, 0.5, 3, 2.5): Return: 4.88%, Hit Ratio: 58.11%, Max Drawdown: 1.79%
(60, 1, 1, 0, 0.5, 3.5, 2.5): Return: 4.88%, Hit Ratio: 58.11%, Max Drawdown: 1.79%
(100, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 4.88%, Hit Ratio: 61.11%, Max Drawdown: 1.39%
(100, 1.5, 1, 0, 0.5, 3, 2.5): Return: 4.88%, Hit Ratio: 61.11%, Max Drawdown: 1.39%
(100, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 4.88%, Hit Ratio: 61.11%, Max Drawdown: 1.39%
(60, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 4.87%, Hit Ratio: 69.7%, Max Drawdown: 1.11%
(30, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: 4.86%, Hit Ratio: 65.52%, Max Drawdown: 1.11%
(60, 1, 1, -0.5, 0.5, 3, 3.5): Return: 4.86%, Hit Ratio: 54.67%, Max Drawdown: 1.79%
(60, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: 4.86%, Hit Ratio: 54.67%, Max Drawdown: 1.79%
(60, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 4.86%, Hit Ratio: 70.0%, Max Drawdown: 1.11%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 4.84%, Hit Ratio: 65.22%, Max Drawdown: 1.73%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 4.83%, Hit Ratio: 68.0%, Max Drawdown: 1.73%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 4.83%, Hit Ratio: 70.45%, Max Drawdown: 1.74%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: 4.8%, Hit Ratio: 71.43%, Max Drawdown: 1.12%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: 4.79%, Hit Ratio: 57.33%, Max Drawdown: 1.76%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: 4.78%, Hit Ratio: 71.05%, Max Drawdown: 0.57%
(100, 2, 1.5, -0.5, 0, 3, 3.5): Return: 4.78%, Hit Ratio: 71.05%, Max Drawdown: 0.57%
(100, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: 4.78%, Hit Ratio: 71.05%, Max Drawdown: 0.57%
(60, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 4.77%, Hit Ratio: 54.79%, Max Drawdown: 1.76%
(30, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: 4.75%, Hit Ratio: 63.64%, Max Drawdown: 1.11%
(30, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 4.75%, Hit Ratio: 63.64%, Max Drawdown: 1.11%
(60, 1, 1, 0, 0.5, 3, 3): Return: 4.75%, Hit Ratio: 57.33%, Max Drawdown: 1.79%
(60, 1, 1, 0, 0.5, 3.5, 3): Return: 4.75%, Hit Ratio: 57.33%, Max Drawdown: 1.79%
(60, 2, 1.5, 0, -0.5, 3, 2.5): Return: 4.75%, Hit Ratio: 71.88%, Max Drawdown: 1.11%
(60, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: 4.75%, Hit Ratio: 71.88%, Max Drawdown: 1.11%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: 4.74%, Hit Ratio: 65.22%, Max Drawdown: 1.73%
(30, 2, 1.5, 0, 0, 2.5, 2.5): Return: 4.74%, Hit Ratio: 66.67%, Max Drawdown: 1.11%
(60, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 4.74%, Hit Ratio: 67.57%, Max Drawdown: 1.12%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 4.74%, Hit Ratio: 67.57%, Max Drawdown: 1.12%
(60, 1, 1, -0.5, 0.5, 3, 2.5): Return: 4.73%, Hit Ratio: 54.79%, Max Drawdown: 1.79%
(60, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: 4.73%, Hit Ratio: 54.79%, Max Drawdown: 1.79%
(60, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 4.69%, Hit Ratio: 62.75%, Max Drawdown: 1.12%
(60, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 4.69%, Hit Ratio: 62.75%, Max Drawdown: 1.12%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 4.69%, Hit Ratio: 64.1%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 4.69%, Hit Ratio: 64.1%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 4.68%, Hit Ratio: 65.0%, Max Drawdown: 1.74%
(30, 1, 1.5, 0.5, 0.5, 3, 3): Return: 4.67%, Hit Ratio: 62.26%, Max Drawdown: 1.28%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: 4.67%, Hit Ratio: 62.26%, Max Drawdown: 1.28%
(30, 1.5, 1.5, 0, 0.5, 3, 3): Return: 4.67%, Hit Ratio: 71.74%, Max Drawdown: 1.29%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 4.67%, Hit Ratio: 71.74%, Max Drawdown: 1.29%
(30, 1, 1.5, 0, 0, 3, 3): Return: 4.65%, Hit Ratio: 66.0%, Max Drawdown: 1.28%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: 4.65%, Hit Ratio: 66.0%, Max Drawdown: 1.28%
(60, 1.5, 1.5, -0.5, 0, 3, 3): Return: 4.65%, Hit Ratio: 65.0%, Max Drawdown: 1.28%
(60, 1.5, 1.5, -0.5, 0, 3.5, 3): Return: 4.65%, Hit Ratio: 65.0%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, 0, 3, 3): Return: 4.65%, Hit Ratio: 62.5%, Max Drawdown: 1.28%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 4.65%, Hit Ratio: 62.5%, Max Drawdown: 1.28%
(60, 1, 1, -0.5, 0.5, 2.5, 3): Return: 4.64%, Hit Ratio: 54.05%, Max Drawdown: 1.76%
(60, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: 4.64%, Hit Ratio: 65.85%, Max Drawdown: 1.74%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 4.64%, Hit Ratio: 63.41%, Max Drawdown: 1.74%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 4.63%, Hit Ratio: 72.22%, Max Drawdown: 1.74%
(60, 2, 1.5, 0, 0.5, 3, 3.5): Return: 4.61%, Hit Ratio: 70.27%, Max Drawdown: 1.12%
(60, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: 4.61%, Hit Ratio: 70.27%, Max Drawdown: 1.12%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: 4.6%, Hit Ratio: 60.98%, Max Drawdown: 1.73%
