(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 1.5, -0.5, 0, 3, 2.5): Return: 0.02%, Hit Ratio: 48.11%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: 0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 3, 3.5): Return: 0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 47.27%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: 0.03%, Hit Ratio: 47.75%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.03%, Hit Ratio: 47.75%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 44.95%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 44.55%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 44.55%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 45.05%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 45.13%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 45.13%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 44.35%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 45.37%, Max Drawdown: 0.05%
