(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 44.0%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 44.74%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 44.74%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 42.11%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 38.89%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 39.73%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 36.99%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 37.84%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 37.84%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 38.67%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 41.89%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 42.67%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 42.67%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 40.79%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 40.79%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 41.56%, Max Drawdown: 0.04%
(100, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 41.56%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 48.44%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 48.44%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 49.25%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 49.25%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 46.97%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 47.76%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 48.53%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 44.78%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 45.59%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 46.38%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 45.71%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 46.48%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 38.1%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 39.06%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 39.06%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 35.94%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 36.92%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 37.31%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 38.24%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 40.91%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 40.91%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 37.88%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 38.81%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 38.81%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 39.13%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 40.0%, Max Drawdown: 0.04%
(100, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 44.07%, Max Drawdown: 0.02%
(100, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 45.0%, Max Drawdown: 0.02%
(100, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 46.03%, Max Drawdown: 0.02%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 48.44%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 49.23%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 45.31%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 46.15%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 46.97%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 46.27%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 47.06%, Max Drawdown: 0.01%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 47.83%, Max Drawdown: 0.01%
(100, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 40.98%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 40.32%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 40.32%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 41.54%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 41.54%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 38.33%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 39.34%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 39.34%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 36.07%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 37.1%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 37.1%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 37.5%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 38.46%, Max Drawdown: 0.02%
(100, 1.5, 2, 0, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 38.46%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 39.06%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 39.06%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 40.3%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 40.3%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 41.27%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 41.27%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 39.06%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 39.06%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 40.3%, Max Drawdown: 0.01%
(100, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 40.3%, Max Drawdown: 0.01%
(100, 2, 1, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 45.83%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 48.08%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 43.75%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 44.9%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 44.9%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 41.18%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 42.31%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 42.31%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 42.31%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 43.4%, Max Drawdown: 0.04%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 43.4%, Max Drawdown: 0.04%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 44.68%, Max Drawdown: 0.03%
(100, 2, 1, 0, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 36.17%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 37.5%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 34.0%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 35.29%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 35.29%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 36.54%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 37.5%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 38.78%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 38.78%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 35.29%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 36.54%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 36.54%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 36.54%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 37.74%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 37.74%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 40.38%, Max Drawdown: 0.04%
(100, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 41.51%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 48.57%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 51.28%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 51.28%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 51.22%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 48.57%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 51.35%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 44.74%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 46.15%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 47.5%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 46.34%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 47.62%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 48.84%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 37.14%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 38.89%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 38.89%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 34.21%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 35.9%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 35.9%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 36.59%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 38.1%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 38.1%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 37.14%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 38.89%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 38.89%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 34.21%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 35.9%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 35.9%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 36.59%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 38.1%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 38.1%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(100, 2, 2, 0, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 45.16%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 48.48%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 41.18%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 43.24%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 45.16%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.0%, Hit Ratio: 44.26%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 43.65%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 44.09%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0, 2.5, 3): Return: -0.0%, Hit Ratio: 43.08%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0, 3, 2.5): Return: 0.0%, Hit Ratio: 43.41%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: -0.0%, Hit Ratio: 42.75%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 42.54%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 43.8%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 44.2%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: 0.0%, Hit Ratio: 41.61%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: -0.0%, Hit Ratio: 41.3%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 0.0%, Hit Ratio: 42.75%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 42.45%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 41.26%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 48.25%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 47.83%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 43.33%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 44.26%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.0%, Hit Ratio: 43.9%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 45.04%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 44.7%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 48.21%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 47.79%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 44.17%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 43.8%, Max Drawdown: 0.03%
(30, 1, 2, 0.5, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 44.96%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0, 2.5, 3): Return: 0.0%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(30, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.0%, Hit Ratio: 39.53%, Max Drawdown: 0.02%
(30, 1.5, 1, -0.5, 0, 3, 3.5): Return: 0.0%, Hit Ratio: 39.77%, Max Drawdown: 0.02%
(30, 1.5, 1, -0.5, 0, 3.5, 3): Return: 0.0%, Hit Ratio: 38.89%, Max Drawdown: 0.02%
(30, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 0.0%, Hit Ratio: 38.89%, Max Drawdown: 0.02%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 38.64%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 38.2%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0.5, 3, 3): Return: 0.0%, Hit Ratio: 38.89%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.0%, Hit Ratio: 38.46%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.0%, Hit Ratio: 37.63%, Max Drawdown: 0.03%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.0%, Hit Ratio: 37.63%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: -0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.0%, Hit Ratio: 42.03%, Max Drawdown: 0.02%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.0%, Hit Ratio: 43.06%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 42.47%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.0%, Hit Ratio: 43.24%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: -0.0%, Hit Ratio: 42.67%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: -0.0%, Hit Ratio: 42.31%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.0%, Hit Ratio: 42.31%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, 0, 2.5, 3): Return: 0.0%, Hit Ratio: 38.03%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: -0.0%, Hit Ratio: 37.5%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 43.24%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 42.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 0.0%, Hit Ratio: 40.54%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.0%, Hit Ratio: 40.0%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 45.33%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 44.74%, Max Drawdown: 0.02%
(30, 1.5, 2, -0.5, -0.5, 3, 3): Return: -0.0%, Hit Ratio: 50.7%, Max Drawdown: 0.03%
