(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 1, 2, 0, 0.5, 2.5, 3.5): Return: 0.44%, Hit Ratio: 71.19%, Max Drawdown: 3.45%
(60, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.44%, Hit Ratio: 70.49%, Max Drawdown: 3.45%
(60, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.43%, Hit Ratio: 70.31%, Max Drawdown: 3.45%
(100, 1.5, 2, -0.5, 0, 2.5, 3): Return: 0.43%, Hit Ratio: 73.91%, Max Drawdown: 1.31%
(100, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: 0.43%, Hit Ratio: 73.91%, Max Drawdown: 1.31%
(30, 2, 1, 0.5, 0.5, 3, 2.5): Return: 0.42%, Hit Ratio: 74.29%, Max Drawdown: 4.64%
(30, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.42%, Hit Ratio: 74.29%, Max Drawdown: 4.64%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 0.42%, Hit Ratio: 76.19%, Max Drawdown: 1.31%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.42%, Hit Ratio: 76.19%, Max Drawdown: 1.31%
(30, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: 0.41%, Hit Ratio: 74.29%, Max Drawdown: 4.64%
(60, 2, 1.5, 0, -0.5, 3, 3.5): Return: 0.38%, Hit Ratio: 65.38%, Max Drawdown: 3.45%
(60, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.38%, Hit Ratio: 65.38%, Max Drawdown: 3.45%
(100, 1, 1, -0.5, -0.5, 3, 3): Return: 0.38%, Hit Ratio: 68.33%, Max Drawdown: 3.07%
(100, 1, 1, -0.5, -0.5, 3, 3.5): Return: 0.38%, Hit Ratio: 68.33%, Max Drawdown: 3.07%
(100, 1, 1, -0.5, -0.5, 3.5, 3): Return: 0.38%, Hit Ratio: 68.33%, Max Drawdown: 3.07%
(100, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.38%, Hit Ratio: 68.33%, Max Drawdown: 3.07%
(100, 1, 1, -0.5, 0, 3, 2.5): Return: 0.36%, Hit Ratio: 71.64%, Max Drawdown: 3.09%
(100, 1, 1, -0.5, 0, 3.5, 2.5): Return: 0.36%, Hit Ratio: 71.64%, Max Drawdown: 3.09%
(100, 1.5, 1, 0, 0.5, 3, 3): Return: 0.32%, Hit Ratio: 67.8%, Max Drawdown: 3.28%
(100, 1.5, 1, 0, 0.5, 3, 3.5): Return: 0.32%, Hit Ratio: 67.8%, Max Drawdown: 3.28%
(100, 1.5, 1, 0, 0.5, 3.5, 3): Return: 0.32%, Hit Ratio: 67.8%, Max Drawdown: 3.28%
(100, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 0.32%, Hit Ratio: 67.8%, Max Drawdown: 3.28%
(100, 1.5, 1, 0, 0.5, 3, 2.5): Return: 0.31%, Hit Ratio: 67.8%, Max Drawdown: 3.28%
(100, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 0.31%, Hit Ratio: 67.8%, Max Drawdown: 3.28%
(60, 1, 2, 0, 0, 2.5, 3.5): Return: 0.3%, Hit Ratio: 75.86%, Max Drawdown: 3.45%
(100, 1, 1, -0.5, 0, 3, 3): Return: 0.29%, Hit Ratio: 71.64%, Max Drawdown: 3.09%
(100, 1, 1, -0.5, 0, 3, 3.5): Return: 0.29%, Hit Ratio: 71.64%, Max Drawdown: 3.09%
(100, 1, 1, -0.5, 0, 3.5, 3): Return: 0.29%, Hit Ratio: 71.64%, Max Drawdown: 3.09%
(100, 1, 1, -0.5, 0, 3.5, 3.5): Return: 0.29%, Hit Ratio: 71.64%, Max Drawdown: 3.09%
(60, 1, 2, 0.5, 0, 2.5, 3.5): Return: 0.28%, Hit Ratio: 72.13%, Max Drawdown: 3.45%
(100, 2, 1.5, 0, -0.5, 3, 3): Return: 0.28%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1.5, 0, -0.5, 3, 3.5): Return: 0.28%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1.5, 0, -0.5, 3.5, 3): Return: 0.28%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.28%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1.5, 0.5, -0.5, 3, 3): Return: 0.28%, Hit Ratio: 64.29%, Max Drawdown: 3.08%
(100, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.28%, Hit Ratio: 64.29%, Max Drawdown: 3.08%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.28%, Hit Ratio: 64.29%, Max Drawdown: 3.08%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.28%, Hit Ratio: 64.29%, Max Drawdown: 3.08%
(100, 2, 2, -0.5, -0.5, 2.5, 3): Return: 0.25%, Hit Ratio: 64.29%, Max Drawdown: 2.25%
(100, 2, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.25%, Hit Ratio: 64.29%, Max Drawdown: 2.25%
(100, 2, 2, -0.5, 0, 2.5, 3): Return: 0.25%, Hit Ratio: 73.33%, Max Drawdown: 2.25%
(100, 2, 2, -0.5, 0, 2.5, 3.5): Return: 0.25%, Hit Ratio: 73.33%, Max Drawdown: 2.25%
(100, 2, 2, 0, 0, 2.5, 3): Return: 0.25%, Hit Ratio: 73.33%, Max Drawdown: 2.25%
(100, 2, 2, 0, 0, 2.5, 3.5): Return: 0.25%, Hit Ratio: 73.33%, Max Drawdown: 2.25%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: 0.25%, Hit Ratio: 73.33%, Max Drawdown: 2.25%
(100, 2, 2, 0.5, 0, 2.5, 3.5): Return: 0.25%, Hit Ratio: 73.33%, Max Drawdown: 2.25%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: 0.24%, Hit Ratio: 64.29%, Max Drawdown: 2.25%
(100, 2, 2, 0, -0.5, 2.5, 3.5): Return: 0.24%, Hit Ratio: 64.29%, Max Drawdown: 2.25%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: 0.24%, Hit Ratio: 60.0%, Max Drawdown: 2.25%
(100, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.24%, Hit Ratio: 60.0%, Max Drawdown: 2.25%
(60, 2, 2, 0, -0.5, 3, 3.5): Return: 0.22%, Hit Ratio: 63.16%, Max Drawdown: 3.46%
(60, 2, 2, 0, -0.5, 3.5, 3.5): Return: 0.22%, Hit Ratio: 63.16%, Max Drawdown: 3.46%
(100, 2, 1, -0.5, 0, 3, 2.5): Return: 0.2%, Hit Ratio: 67.31%, Max Drawdown: 2.56%
(100, 2, 1, -0.5, 0, 3.5, 2.5): Return: 0.2%, Hit Ratio: 67.31%, Max Drawdown: 2.56%
(100, 1.5, 1, -0.5, 0, 3, 3): Return: 0.17%, Hit Ratio: 64.15%, Max Drawdown: 3.07%
(100, 1.5, 1, -0.5, 0, 3, 3.5): Return: 0.17%, Hit Ratio: 64.15%, Max Drawdown: 3.07%
(100, 1.5, 1, -0.5, 0, 3.5, 3): Return: 0.17%, Hit Ratio: 64.15%, Max Drawdown: 3.07%
(100, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 0.17%, Hit Ratio: 64.15%, Max Drawdown: 3.07%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: 0.16%, Hit Ratio: 77.63%, Max Drawdown: 4.08%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: 0.16%, Hit Ratio: 78.67%, Max Drawdown: 4.08%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.16%, Hit Ratio: 78.67%, Max Drawdown: 4.08%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.16%, Hit Ratio: 77.63%, Max Drawdown: 4.08%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: 0.16%, Hit Ratio: 78.67%, Max Drawdown: 4.08%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.16%, Hit Ratio: 78.67%, Max Drawdown: 4.08%
(30, 1, 2, 0, 0.5, 3, 2.5): Return: 0.15%, Hit Ratio: 74.63%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 3, 3): Return: 0.15%, Hit Ratio: 74.63%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 3, 3.5): Return: 0.15%, Hit Ratio: 74.63%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.15%, Hit Ratio: 74.63%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 3.5, 3): Return: 0.15%, Hit Ratio: 74.63%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 3.5, 3.5): Return: 0.15%, Hit Ratio: 74.63%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: 0.14%, Hit Ratio: 77.78%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 3, 3): Return: 0.14%, Hit Ratio: 79.17%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: 0.14%, Hit Ratio: 79.17%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: 0.14%, Hit Ratio: 77.78%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: 0.14%, Hit Ratio: 79.17%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 3.5, 3.5): Return: 0.14%, Hit Ratio: 79.17%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 81.16%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 81.16%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 81.16%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 81.16%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 81.16%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 81.16%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 76.32%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 76.32%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 79.03%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 79.03%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 79.03%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 79.03%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 79.03%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 79.03%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 3, 2.5): Return: 0.13%, Hit Ratio: 78.46%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 3, 3): Return: 0.13%, Hit Ratio: 78.46%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 3, 3.5): Return: 0.13%, Hit Ratio: 78.46%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: 0.13%, Hit Ratio: 78.46%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 3.5, 3): Return: 0.13%, Hit Ratio: 78.46%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: 0.13%, Hit Ratio: 78.46%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 77.46%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 77.46%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 2.5, 2.5): Return: 0.12%, Hit Ratio: 73.97%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 2.5, 3): Return: 0.12%, Hit Ratio: 75.34%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 75.34%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 75.32%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 72.06%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 72.06%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 72.06%, Max Drawdown: 4.09%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.11%, Hit Ratio: 77.46%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.11%, Hit Ratio: 75.0%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: 0.11%, Hit Ratio: 75.0%, Max Drawdown: 4.09%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.11%, Hit Ratio: 75.0%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: 0.11%, Hit Ratio: 74.24%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 2.5, 3): Return: 0.11%, Hit Ratio: 74.24%, Max Drawdown: 4.09%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: 0.11%, Hit Ratio: 74.24%, Max Drawdown: 4.09%
(60, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 66.67%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.1%, Hit Ratio: 66.67%, Max Drawdown: 3.46%
(100, 1.5, 1, 0.5, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 68.33%, Max Drawdown: 3.29%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 68.33%, Max Drawdown: 3.29%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 68.33%, Max Drawdown: 3.29%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 68.33%, Max Drawdown: 3.29%
(100, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 67.8%, Max Drawdown: 3.29%
(100, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 67.8%, Max Drawdown: 3.29%
(100, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 79.07%, Max Drawdown: 2.94%
(100, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 79.07%, Max Drawdown: 2.94%
(100, 1, 2, -0.5, -0.5, 3, 3): Return: -0.05%, Hit Ratio: 79.07%, Max Drawdown: 3.07%
(100, 1, 2, -0.5, -0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 79.07%, Max Drawdown: 3.07%
(100, 1, 2, -0.5, -0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 79.07%, Max Drawdown: 3.07%
(100, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.05%, Hit Ratio: 79.07%, Max Drawdown: 3.07%
(60, 1.5, 2, 0, -0.5, 3, 3.5): Return: -0.06%, Hit Ratio: 70.0%, Max Drawdown: 3.47%
(60, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: -0.06%, Hit Ratio: 70.0%, Max Drawdown: 3.47%
(60, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.14%, Hit Ratio: 68.09%, Max Drawdown: 2.89%
(60, 2, 1, 0, 0, 2.5, 2.5): Return: -0.14%, Hit Ratio: 68.09%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 70.45%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 68.63%, Max Drawdown: 2.89%
(60, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 73.33%, Max Drawdown: 2.89%
(100, 2, 1, -0.5, 0, 3, 3): Return: -0.15%, Hit Ratio: 65.38%, Max Drawdown: 3.22%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 65.38%, Max Drawdown: 3.22%
(100, 2, 1, -0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 65.38%, Max Drawdown: 3.22%
(100, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.15%, Hit Ratio: 65.38%, Max Drawdown: 3.22%
(60, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 68.63%, Max Drawdown: 2.89%
(60, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.18%, Hit Ratio: 71.74%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, 0, 2.5, 2.5): Return: -0.18%, Hit Ratio: 70.83%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: -0.18%, Hit Ratio: 72.34%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, 0, 2.5, 2.5): Return: -0.18%, Hit Ratio: 68.75%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 67.31%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 67.31%, Max Drawdown: 2.96%
(60, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 57.69%, Max Drawdown: 3.85%
(60, 2, 1, 0, -0.5, 3, 3.5): Return: -0.29%, Hit Ratio: 73.33%, Max Drawdown: 3.46%
(60, 2, 1, 0, -0.5, 3.5, 3.5): Return: -0.29%, Hit Ratio: 73.33%, Max Drawdown: 3.46%
(60, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.29%, Hit Ratio: 60.0%, Max Drawdown: 2.43%
(60, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.29%, Hit Ratio: 56.0%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.3%, Hit Ratio: 58.33%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.3%, Hit Ratio: 60.0%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.3%, Hit Ratio: 59.26%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.3%, Hit Ratio: 62.5%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.3%, Hit Ratio: 59.26%, Max Drawdown: 2.43%
(60, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.3%, Hit Ratio: 52.0%, Max Drawdown: 2.43%
(60, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.3%, Hit Ratio: 59.26%, Max Drawdown: 2.43%
(60, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.32%, Hit Ratio: 74.47%, Max Drawdown: 3.46%
(60, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: -0.32%, Hit Ratio: 74.47%, Max Drawdown: 3.46%
(60, 2, 2, 0, -0.5, 2.5, 3.5): Return: -0.34%, Hit Ratio: 57.89%, Max Drawdown: 4.0%
(60, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.36%, Hit Ratio: 76.47%, Max Drawdown: 3.6%
(60, 1, 1, 0, 0, 2.5, 2.5): Return: -0.36%, Hit Ratio: 76.47%, Max Drawdown: 3.6%
(60, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.37%, Hit Ratio: 75.34%, Max Drawdown: 3.6%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.37%, Hit Ratio: 75.34%, Max Drawdown: 3.6%
(60, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.45%, Hit Ratio: 64.29%, Max Drawdown: 2.45%
(60, 2, 2, -0.5, 0, 2.5, 2.5): Return: -0.45%, Hit Ratio: 64.29%, Max Drawdown: 2.45%
(60, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.45%, Hit Ratio: 57.14%, Max Drawdown: 2.45%
(60, 2, 2, 0, 0, 2.5, 2.5): Return: -0.45%, Hit Ratio: 64.29%, Max Drawdown: 2.45%
(60, 2, 2, 0, 0.5, 2.5, 2.5): Return: -0.45%, Hit Ratio: 57.14%, Max Drawdown: 2.45%
(60, 2, 2, 0.5, 0, 2.5, 2.5): Return: -0.45%, Hit Ratio: 64.29%, Max Drawdown: 2.45%
(60, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.45%, Hit Ratio: 57.14%, Max Drawdown: 2.45%
(60, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.46%, Hit Ratio: 60.71%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.46%, Hit Ratio: 60.71%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, 0, 3, 2.5): Return: -0.46%, Hit Ratio: 61.54%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, 0, 3.5, 2.5): Return: -0.46%, Hit Ratio: 61.54%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.46%, Hit Ratio: 60.71%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.46%, Hit Ratio: 60.71%, Max Drawdown: 2.43%
(60, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.46%, Hit Ratio: 57.14%, Max Drawdown: 2.45%
(60, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.46%, Hit Ratio: 50.0%, Max Drawdown: 2.45%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.47%, Hit Ratio: 60.61%, Max Drawdown: 3.86%
(60, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.47%, Hit Ratio: 60.0%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.47%, Hit Ratio: 60.0%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, 0, 3, 2.5): Return: -0.47%, Hit Ratio: 61.54%, Max Drawdown: 2.43%
(60, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.47%, Hit Ratio: 61.54%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, -0.5, 3, 2.5): Return: -0.47%, Hit Ratio: 64.0%, Max Drawdown: 2.43%
(60, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.47%, Hit Ratio: 64.0%, Max Drawdown: 2.43%
(100, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.47%, Hit Ratio: 64.29%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.47%, Hit Ratio: 64.29%, Max Drawdown: 2.41%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.55%, Hit Ratio: 67.8%, Max Drawdown: 3.31%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.55%, Hit Ratio: 67.8%, Max Drawdown: 3.31%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.55%, Hit Ratio: 67.8%, Max Drawdown: 3.31%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.55%, Hit Ratio: 67.8%, Max Drawdown: 3.31%
(60, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: -0.57%, Hit Ratio: 62.5%, Max Drawdown: 2.96%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.57%, Hit Ratio: 67.8%, Max Drawdown: 3.31%
(100, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.57%, Hit Ratio: 67.8%, Max Drawdown: 3.31%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.58%, Hit Ratio: 63.33%, Max Drawdown: 2.96%
(60, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.58%, Hit Ratio: 65.62%, Max Drawdown: 2.96%
(60, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.58%, Hit Ratio: 60.0%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.58%, Hit Ratio: 64.52%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.58%, Hit Ratio: 60.0%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.58%, Hit Ratio: 58.82%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.58%, Hit Ratio: 61.76%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.58%, Hit Ratio: 62.86%, Max Drawdown: 2.96%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, 0, 0.5, 3, 3): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, 0, 0.5, 3, 3.5): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, 0, 0.5, 3.5, 3): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.58%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, 0.5, 0.5, 3, 3): Return: -0.58%, Hit Ratio: 73.33%, Max Drawdown: 2.43%
(100, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.58%, Hit Ratio: 73.33%, Max Drawdown: 2.43%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.58%, Hit Ratio: 73.33%, Max Drawdown: 2.43%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.58%, Hit Ratio: 73.33%, Max Drawdown: 2.43%
(100, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.59%, Hit Ratio: 71.43%, Max Drawdown: 2.43%
(100, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.59%, Hit Ratio: 71.43%, Max Drawdown: 2.43%
