(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
Best HPs: (30, 1.5, 2, -0.5, -0.5, 3, 2.5), Return: 0.41%, Hit Ratio: 54.17%, Max Drawdown: 0.29%
(30, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 0.41%, Hit Ratio: 54.17%, Max Drawdown: 0.29%
(100, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.11%, Hit Ratio: 49.44%, Max Drawdown: 0.55%
(100, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.11%, Hit Ratio: 49.44%, Max Drawdown: 0.55%
(100, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.11%, Hit Ratio: 49.44%, Max Drawdown: 0.55%
(100, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.11%, Hit Ratio: 50.0%, Max Drawdown: 0.52%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 0.11%, Hit Ratio: 50.0%, Max Drawdown: 0.52%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.11%, Hit Ratio: 50.0%, Max Drawdown: 0.52%
(30, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.1%, Hit Ratio: 53.85%, Max Drawdown: 0.41%
(30, 2, 2, -0.5, -0.5, 3, 3): Return: 0.1%, Hit Ratio: 52.0%, Max Drawdown: 0.15%
(30, 2, 2, -0.5, -0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 52.0%, Max Drawdown: 0.15%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.1%, Hit Ratio: 50.0%, Max Drawdown: 0.3%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.1%, Hit Ratio: 50.0%, Max Drawdown: 0.3%
(100, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.1%, Hit Ratio: 52.0%, Max Drawdown: 0.37%
(100, 1, 2, -0.5, -0.5, 2.5, 3): Return: 0.1%, Hit Ratio: 52.0%, Max Drawdown: 0.37%
(100, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.1%, Hit Ratio: 52.0%, Max Drawdown: 0.37%
(30, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 48.39%, Max Drawdown: 0.53%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 47.62%, Max Drawdown: 0.52%
(30, 2, 2, -0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.14%
(30, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.14%
(30, 2, 2, 0, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 57.69%, Max Drawdown: 0.14%
(60, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 50.6%, Max Drawdown: 0.33%
(60, 1.5, 2, -0.5, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 58.7%, Max Drawdown: 0.29%
(60, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 58.7%, Max Drawdown: 0.29%
(100, 1, 2, -0.5, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 55.81%, Max Drawdown: 0.42%
(100, 1, 2, -0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 55.81%, Max Drawdown: 0.42%
(100, 1, 2, -0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 55.81%, Max Drawdown: 0.42%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 46.27%, Max Drawdown: 0.6%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 46.27%, Max Drawdown: 0.6%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 46.27%, Max Drawdown: 0.6%
(30, 2, 2, 0, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 56.0%, Max Drawdown: 0.14%
(60, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.35%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 48.33%, Max Drawdown: 0.5%
(60, 1, 2, -0.5, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 49.4%, Max Drawdown: 0.33%
(60, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 49.4%, Max Drawdown: 0.33%
(100, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: 0.07%, Hit Ratio: 57.69%, Max Drawdown: 0.45%
(100, 1.5, 2, -0.5, 0, 3.5, 3): Return: 0.07%, Hit Ratio: 57.69%, Max Drawdown: 0.45%
(100, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: 0.07%, Hit Ratio: 57.69%, Max Drawdown: 0.45%
(60, 1, 2, -0.5, -0.5, 3, 3): Return: 0.06%, Hit Ratio: 48.81%, Max Drawdown: 0.35%
(60, 1, 2, -0.5, -0.5, 3, 3.5): Return: 0.06%, Hit Ratio: 48.81%, Max Drawdown: 0.35%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 0.06%, Hit Ratio: 46.67%, Max Drawdown: 0.52%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.06%, Hit Ratio: 46.67%, Max Drawdown: 0.52%
(60, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.06%, Hit Ratio: 48.44%, Max Drawdown: 0.53%
(100, 1, 1.5, -0.5, 0, 3, 2.5): Return: 0.06%, Hit Ratio: 52.58%, Max Drawdown: 0.6%
(100, 1, 1.5, -0.5, 0, 3, 3): Return: 0.06%, Hit Ratio: 52.58%, Max Drawdown: 0.6%
(100, 1, 1.5, -0.5, 0, 3, 3.5): Return: 0.06%, Hit Ratio: 52.58%, Max Drawdown: 0.6%
(100, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.06%, Hit Ratio: 48.08%, Max Drawdown: 0.62%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.06%, Hit Ratio: 48.08%, Max Drawdown: 0.62%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.06%, Hit Ratio: 48.08%, Max Drawdown: 0.62%
(100, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.06%, Hit Ratio: 48.39%, Max Drawdown: 0.48%
(100, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.06%, Hit Ratio: 48.39%, Max Drawdown: 0.48%
(100, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.06%, Hit Ratio: 48.39%, Max Drawdown: 0.48%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 0.05%, Hit Ratio: 46.03%, Max Drawdown: 0.57%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.05%, Hit Ratio: 46.03%, Max Drawdown: 0.57%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 45.31%, Max Drawdown: 0.57%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 45.31%, Max Drawdown: 0.57%
(30, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.05%, Hit Ratio: 52.73%, Max Drawdown: 0.41%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.05%, Hit Ratio: 52.73%, Max Drawdown: 0.41%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.05%, Hit Ratio: 47.54%, Max Drawdown: 0.52%
(60, 1.5, 2, 0, 0, 3, 2.5): Return: 0.05%, Hit Ratio: 61.22%, Max Drawdown: 0.41%
(30, 1.5, 2, 0, -0.5, 3, 3): Return: 0.04%, Hit Ratio: 51.85%, Max Drawdown: 0.41%
(30, 1.5, 2, 0, -0.5, 3, 3.5): Return: 0.04%, Hit Ratio: 51.85%, Max Drawdown: 0.41%
(30, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 57.14%, Max Drawdown: 0.16%
(60, 1.5, 2, 0, 0.5, 3, 2.5): Return: 0.04%, Hit Ratio: 56.0%, Max Drawdown: 0.45%
(100, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.61%
(100, 1.5, 1.5, -0.5, 0, 3, 3): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.61%
(100, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: 0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.61%
(100, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.04%, Hit Ratio: 54.35%, Max Drawdown: 0.38%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 0.04%, Hit Ratio: 54.35%, Max Drawdown: 0.38%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.04%, Hit Ratio: 54.35%, Max Drawdown: 0.38%
(30, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 46.88%, Max Drawdown: 0.63%
(30, 2, 2, 0, -0.5, 3.5, 3): Return: 0.03%, Hit Ratio: 53.57%, Max Drawdown: 0.17%
(30, 2, 2, 0, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 53.57%, Max Drawdown: 0.17%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.03%, Hit Ratio: 45.9%, Max Drawdown: 0.54%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.03%, Hit Ratio: 45.9%, Max Drawdown: 0.54%
(60, 1.5, 2, 0, 0, 3.5, 2.5): Return: 0.03%, Hit Ratio: 60.78%, Max Drawdown: 0.44%
(60, 2, 2, -0.5, 0.5, 3, 2.5): Return: 0.03%, Hit Ratio: 55.0%, Max Drawdown: 0.17%
(100, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.03%, Hit Ratio: 48.24%, Max Drawdown: 0.5%
(100, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.03%, Hit Ratio: 48.24%, Max Drawdown: 0.5%
(100, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.03%, Hit Ratio: 48.24%, Max Drawdown: 0.5%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 48.33%, Max Drawdown: 0.5%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.62%
(30, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 51.02%, Max Drawdown: 0.41%
(30, 1.5, 2, 0, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 54.72%, Max Drawdown: 0.41%
(60, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 48.78%, Max Drawdown: 0.35%
(60, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 0.02%, Hit Ratio: 47.69%, Max Drawdown: 0.57%
(60, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 47.69%, Max Drawdown: 0.57%
(60, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.56%
(60, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 55.77%, Max Drawdown: 0.48%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.02%, Hit Ratio: 48.44%, Max Drawdown: 0.6%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.02%, Hit Ratio: 48.44%, Max Drawdown: 0.6%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.02%, Hit Ratio: 48.44%, Max Drawdown: 0.6%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(30, 1.5, 2, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 53.85%, Max Drawdown: 0.41%
(30, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.94%, Max Drawdown: 0.46%
(30, 2, 2, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 51.85%, Max Drawdown: 0.18%
(30, 2, 2, 0, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 51.85%, Max Drawdown: 0.18%
(60, 1.5, 2, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.45%
(60, 1.5, 2, 0, 0, 3, 3.5): Return: 0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.45%
(60, 2, 2, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 52.63%, Max Drawdown: 0.18%
(60, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.17%
(60, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 52.17%, Max Drawdown: 0.17%
(100, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 48.51%, Max Drawdown: 0.62%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 48.51%, Max Drawdown: 0.62%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 48.51%, Max Drawdown: 0.62%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 48.89%, Max Drawdown: 0.49%
(100, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 48.89%, Max Drawdown: 0.49%
(100, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 48.89%, Max Drawdown: 0.49%
(30, 2, 2, -0.5, 0, 3, 2.5): Return: 0.0%, Hit Ratio: 56.0%, Max Drawdown: 0.2%
(30, 2, 2, -0.5, 0, 3.5, 2.5): Return: -0.0%, Hit Ratio: 53.85%, Max Drawdown: 0.19%
(30, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.16%
(30, 2, 2, 0, 0, 3.5, 2.5): Return: -0.0%, Hit Ratio: 61.54%, Max Drawdown: 0.22%
(60, 1, 2, -0.5, -0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 47.56%, Max Drawdown: 0.35%
(60, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.0%, Hit Ratio: 47.56%, Max Drawdown: 0.35%
(60, 1.5, 2, 0, 0.5, 3, 3): Return: 0.0%, Hit Ratio: 54.9%, Max Drawdown: 0.49%
(60, 1.5, 2, 0, 0.5, 3, 3.5): Return: 0.0%, Hit Ratio: 54.9%, Max Drawdown: 0.49%
(100, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.0%, Hit Ratio: 54.55%, Max Drawdown: 0.5%
(100, 1, 2, -0.5, 0, 3.5, 3): Return: 0.0%, Hit Ratio: 54.55%, Max Drawdown: 0.5%
(100, 1, 2, -0.5, 0, 3.5, 3.5): Return: 0.0%, Hit Ratio: 54.55%, Max Drawdown: 0.5%
(100, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.0%, Hit Ratio: 50.0%, Max Drawdown: 0.4%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.31%
(30, 1.5, 2, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.47%
