(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 2, 2, -0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.15%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(60, 2, 2, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 2, 2, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 2, 2, 0, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 44.44%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(60, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 44.83%, Max Drawdown: 0.03%
(60, 2, 2, 0.5, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 42.86%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 41.38%, Max Drawdown: 0.02%
(60, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 41.38%, Max Drawdown: 0.02%
(100, 1, 1, -0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 52.86%, Max Drawdown: 0.07%
(100, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 53.47%, Max Drawdown: 0.07%
(100, 1, 1, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 48.65%, Max Drawdown: 0.06%
(100, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 48.65%, Max Drawdown: 0.06%
(100, 1, 1.5, -0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 54.74%, Max Drawdown: 0.07%
(100, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 54.74%, Max Drawdown: 0.07%
(100, 1, 2, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 55.38%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 55.38%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 51.88%, Max Drawdown: 0.07%
(100, 1, 2, 0, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 51.45%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 48.15%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 48.95%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 48.95%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 48.55%, Max Drawdown: 0.07%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 51.49%, Max Drawdown: 0.07%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.49%, Max Drawdown: 0.07%
(100, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 46.88%, Max Drawdown: 0.06%
(100, 1.5, 1, 0, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 47.42%, Max Drawdown: 0.07%
(100, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 48.45%, Max Drawdown: 0.07%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 55.26%, Max Drawdown: 0.06%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 55.26%, Max Drawdown: 0.06%
(100, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: -0.01%, Hit Ratio: 44.44%, Max Drawdown: 0.05%
(100, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 51.19%, Max Drawdown: 0.06%
(100, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.19%, Max Drawdown: 0.06%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 46.25%, Max Drawdown: 0.07%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.06%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.06%
(100, 1.5, 2, 0, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 46.38%, Max Drawdown: 0.04%
(100, 1.5, 2, 0, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 46.38%, Max Drawdown: 0.04%
(100, 1.5, 2, 0, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 51.28%, Max Drawdown: 0.05%
(100, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.28%, Max Drawdown: 0.05%
(100, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 46.67%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 46.75%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 46.75%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 52.56%, Max Drawdown: 0.05%
(100, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 52.56%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 47.69%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: -0.01%, Hit Ratio: 47.69%, Max Drawdown: 0.05%
(100, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 49.12%, Max Drawdown: 0.04%
(100, 2, 1, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 49.15%, Max Drawdown: 0.04%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 49.15%, Max Drawdown: 0.04%
(100, 2, 1, 0, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 46.88%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 46.48%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 46.48%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 46.67%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 52.31%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 52.31%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 52.86%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 52.86%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 3, 2.5): Return: -0.01%, Hit Ratio: 48.44%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 3.5, 2.5): Return: -0.01%, Hit Ratio: 49.28%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.01%, Hit Ratio: 46.67%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 48.61%, Max Drawdown: 0.07%
(100, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 57.78%, Max Drawdown: 0.05%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 57.78%, Max Drawdown: 0.05%
(100, 2, 1.5, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1.5, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(100, 2, 1.5, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 55.56%, Max Drawdown: 0.05%
(100, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 55.56%, Max Drawdown: 0.05%
(100, 2, 2, -0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 60.53%, Max Drawdown: 0.04%
(100, 2, 2, -0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 60.53%, Max Drawdown: 0.04%
(100, 2, 2, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 55.26%, Max Drawdown: 0.04%
(100, 2, 2, 0, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 55.26%, Max Drawdown: 0.04%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 46.43%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, 0.5, 3, 3): Return: -0.01%, Hit Ratio: 57.89%, Max Drawdown: 0.04%
(100, 2, 2, 0.5, 0.5, 3, 3.5): Return: -0.01%, Hit Ratio: 57.89%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 52.98%, Max Drawdown: 0.07%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 52.98%, Max Drawdown: 0.07%
(30, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 52.98%, Max Drawdown: 0.07%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 55.04%, Max Drawdown: 0.09%
(30, 1, 2, -0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 55.04%, Max Drawdown: 0.09%
(30, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 55.04%, Max Drawdown: 0.09%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.69%, Max Drawdown: 0.08%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.69%, Max Drawdown: 0.08%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.69%, Max Drawdown: 0.08%
(30, 1, 2, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 44.37%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 44.37%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 44.37%, Max Drawdown: 0.06%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 48.81%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 48.81%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.81%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.31%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 48.31%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 48.31%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.1%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 48.1%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.1%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 47.44%, Max Drawdown: 0.07%
(30, 1.5, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 47.44%, Max Drawdown: 0.07%
(30, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 47.44%, Max Drawdown: 0.07%
(30, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 45.31%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 45.31%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 45.31%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.07%
(30, 2, 1, -0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.07%
(30, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.07%
(30, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 2, 1.5, 0, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 47.92%, Max Drawdown: 0.05%
(30, 2, 1.5, 0, 0, 3, 3): Return: -0.02%, Hit Ratio: 47.92%, Max Drawdown: 0.05%
(30, 2, 1.5, 0, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 47.92%, Max Drawdown: 0.05%
(30, 2, 1.5, 0, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.05%
(30, 2, 1.5, 0, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.05%
(30, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.05%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 44.9%, Max Drawdown: 0.05%
(30, 2, 1.5, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 44.9%, Max Drawdown: 0.05%
(30, 2, 1.5, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 44.9%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.52%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 51.52%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 51.52%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.83%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 47.83%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 47.83%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 41.18%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 41.18%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 41.18%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 43.9%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 43.9%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 43.9%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 42.55%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 42.55%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 42.55%, Max Drawdown: 0.05%
(60, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 49.63%, Max Drawdown: 0.05%
(60, 1, 1, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 49.63%, Max Drawdown: 0.05%
(60, 1, 1, 0, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.63%, Max Drawdown: 0.05%
(60, 1, 1, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.55%, Max Drawdown: 0.05%
(60, 1, 1, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 48.55%, Max Drawdown: 0.05%
(60, 1, 1, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.55%, Max Drawdown: 0.05%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.3%, Max Drawdown: 0.05%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(60, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 46.36%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 46.36%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 46.36%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 47.4%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 47.4%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 47.4%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.39%, Max Drawdown: 0.04%
(60, 1, 1.5, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 49.61%, Max Drawdown: 0.04%
(60, 1, 1.5, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.61%, Max Drawdown: 0.04%
(60, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 44.7%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 44.7%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 44.7%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 47.1%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 46.38%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 46.38%, Max Drawdown: 0.05%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.35%, Max Drawdown: 0.05%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 47.25%, Max Drawdown: 0.05%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.25%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 49.5%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 48.51%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.51%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 50.49%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.49%, Max Drawdown: 0.04%
(60, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.49%, Max Drawdown: 0.04%
(60, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.07%
(60, 1.5, 1, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 47.78%, Max Drawdown: 0.07%
(60, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.78%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.68%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 49.32%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.32%, Max Drawdown: 0.04%
(60, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 48.81%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.84%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 48.84%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 48.84%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 48.44%, Max Drawdown: 0.05%
(60, 2, 1, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 48.44%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 46.38%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 46.38%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 46.38%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 43.94%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 43.94%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 45.71%, Max Drawdown: 0.05%
(60, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 51.11%, Max Drawdown: 0.04%
(60, 2, 2, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.04%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.04%
(60, 2, 2, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 44.44%, Max Drawdown: 0.04%
(60, 2, 2, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 42.22%, Max Drawdown: 0.04%
(60, 2, 2, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 42.22%, Max Drawdown: 0.04%
(60, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 42.22%, Max Drawdown: 0.04%
(60, 2, 2, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 40.0%, Max Drawdown: 0.04%
